Tensao [V];Corrente [A]
-10;-1,52126E-09
-9,95;-1,49815E-09
-9,9;-1,480775E-09
-9,85;-1,464023E-09
-9,8;-1,452797E-09
-9,75;-1,438418E-09
-9,7;-1,429151E-09
-9,65;-1,415235E-09
-9,6;-1,406978E-09
-9,55;-1,395033E-09
-9,5;-1,387526E-09
-9,45;-1,377875E-09
-9,4;-1,370663E-09
-9,35;-1,363898E-09
-9,3;-1,354509E-09
-9,25;-1,347629E-09
-9,2;-1,336219E-09
-9,15;-1,329967E-09
-9,1;-1,319974E-09
-9,05;-1,30924E-09
-9;-1,300629E-09
-8,95;-1,29043E-09
-8,9;-1,281055E-09
-8,85;-1,267477E-09
-8,8;-1,26101E-09
-8,75;-1,2509E-09
-8,7;-1,24374E-09
-8,65;-1,233716E-09
-8,6;-1,226669E-09
-8,55;-1,21991E-09
-8,5;-1,212088E-09
-8,45;-1,20179E-09
-8,4;-1,188959E-09
-8,35;-1,180104E-09
-8,3;-1,172782E-09
-8,25;-1,165613E-09
-8,2;-1,160622E-09
-8,15;-1,150786E-09
-8,1;-1,146001E-09
-8,05;-1,136283E-09
-8;-1,128579E-09
-7,95;-1,119244E-09
-7,9;-1,110444E-09
-7,85;-1,100151E-09
-7,8;-1,089993E-09
-7,75;-1,079729E-09
-7,7;-1,068657E-09
-7,65;-1,057569E-09
-7,6;-1,050144E-09
-7,55;-1,041071E-09
-7,5;-1,034446E-09
-7,45;-1,025027E-09
-7,4;-1,017728E-09
-7,35;-1,007318E-09
-7,3;-9,994429E-10
-7,25;-9,895924E-10
-7,2;-9,812625E-10
-7,15;-9,735083E-10
-7,1;-9,635899E-10
-7,05;-9,552168E-10
-7;-9,447232E-10
-6,95;-9,365221E-10
-6,9;-9,281053E-10
-6,85;-9,16819E-10
-6,8;-9,095087E-10
-6,75;-8,986406E-10
-6,7;-8,864349E-10
-6,65;-8,725062E-10
-6,6;-8,637921E-10
-6,55;-8,545231E-10
-6,5;-8,49445E-10
-6,45;-8,417409E-10
-6,4;-8,349391E-10
-6,35;-8,262912E-10
-6,3;-8,164555E-10
-6,25;-8,030725E-10
-6,2;-7,921261E-10
-6,15;-7,826472E-10
-6,1;-7,728802E-10
-6,05;-7,630076E-10
-6;-7,555864E-10
-5,95;-7,465116E-10
-5,9;-7,38006E-10
-5,85;-7,257218E-10
-5,8;-7,144036E-10
-5,75;-7,04535E-10
-5,7;-6,936725E-10
-5,65;-6,812584E-10
-5,6;-6,711862E-10
-5,55;-6,62542E-10
-5,5;-6,5569E-10
-5,45;-6,457735E-10
-5,4;-6,360087E-10
-5,35;-6,235115E-10
-5,3;-6,127657E-10
-5,25;-6,002532E-10
-5,2;-5,89858E-10
-5,15;-5,823929E-10
-5,1;-5,720008E-10
-5,05;-5,592397E-10
-5;-5,478394E-10
-4,95;-5,371399E-10
-4,9;-5,300572E-10
-4,85;-5,190377E-10
-4,8;-5,094241E-10
-4,75;-4,990629E-10
-4,7;-4,900415E-10
-4,65;-4,76915E-10
-4,6;-4,657142E-10
-4,55;-4,554902E-10
-4,5;-4,447453E-10
-4,45;-4,322932E-10
-4,4;-4,184892E-10
-4,35;-4,094567E-10
-4,3;-3,970903E-10
-4,25;-3,887071E-10
-4,2;-3,776792E-10
-4,15;-3,678251E-10
-4,1;-3,601851E-10
-4,05;-3,509903E-10
-4;-3,426734E-10
-3,95;-3,295903E-10
-3,9;-3,161699E-10
-3,85;-3,03643E-10
-3,8;-2,910451E-10
-3,75;-2,81429E-10
-3,7;-2,704475E-10
-3,65;-2,588485E-10
-3,6;-2,467127E-10
-3,55;-2,351318E-10
-3,5;-2,256481E-10
-3,45;-2,144093E-10
-3,4;-2,019695E-10
-3,35;-1,892602E-10
-3,3;-1,770016E-10
-3,25;-1,638951E-10
-3,2;-1,487366E-10
-3,15;-1,391048E-10
-3,1;-1,279089E-10
-3,05;-1,167142E-10
-3;-1,062476E-10
-2,95;-9,687171E-11
-2,9;-9,003284E-11
-2,85;-7,862129E-11
-2,8;-7,000774E-11
-2,75;-5,872363E-11
-2,7;-4,680709E-11
-2,65;-3,395791E-11
-2,6;-2,143717E-11
-2,55;-1,04092E-11
-2,5;3,769875E-12
