Tensao [V];Corrente [A]
-10;-7,572673E-10
-9,95;-7,460456E-10
-9,9;-7,38224E-10
-9,85;-7,30585E-10
-9,8;-7,253533E-10
-9,75;-7,208828E-10
-9,7;-7,15782E-10
-9,65;-7,117842E-10
-9,6;-7,074112E-10
-9,55;-7,037477E-10
-9,5;-6,987805E-10
-9,45;-6,944715E-10
-9,4;-6,912645E-10
-9,35;-6,87875E-10
-9,3;-6,843051E-10
-9,25;-6,797135E-10
-9,2;-6,771257E-10
-9,15;-6,739804E-10
-9,1;-6,696294E-10
-9,05;-6,661112E-10
-9;-6,621533E-10
-8,95;-6,592367E-10
-8,9;-6,552766E-10
-8,85;-6,524518E-10
-8,8;-6,506131E-10
-8,75;-6,471421E-10
-8,7;-6,43375E-10
-8,65;-6,3841E-10
-8,6;-6,350477E-10
-8,55;-6,297355E-10
-8,5;-6,240475E-10
-8,45;-6,185011E-10
-8,4;-6,150893E-10
-8,35;-6,119569E-10
-8,3;-6,075138E-10
-8,25;-6,032149E-10
-8,2;-5,996713E-10
-8,15;-5,956576E-10
-8,1;-5,922195E-10
-8,05;-5,871139E-10
-8;-5,836342E-10
-7,95;-5,808329E-10
-7,9;-5,760701E-10
-7,85;-5,72131E-10
-7,8;-5,67907E-10
-7,75;-5,646991E-10
-7,7;-5,603808E-10
-7,65;-5,56213E-10
-7,6;-5,529457E-10
-7,55;-5,494687E-10
-7,5;-5,459276E-10
-7,45;-5,411723E-10
-7,4;-5,373669E-10
-7,35;-5,341374E-10
-7,3;-5,288198E-10
-7,25;-5,246698E-10
-7,2;-5,208754E-10
-7,15;-5,181322E-10
-7,1;-5,13867E-10
-7,05;-5,099353E-10
-7;-5,063283E-10
-6,95;-5,027436E-10
-6,9;-4,988085E-10
-6,85;-4,94418E-10
-6,8;-4,905825E-10
-6,75;-4,874432E-10
-6,7;-4,8266E-10
-6,65;-4,79174E-10
-6,6;-4,752646E-10
-6,55;-4,723061E-10
-6,5;-4,677309E-10
-6,45;-4,630138E-10
-6,4;-4,598429E-10
-6,35;-4,557235E-10
-6,3;-4,524713E-10
-6,25;-4,471885E-10
-6,2;-4,433561E-10
-6,15;-4,400861E-10
-6,1;-4,360091E-10
-6,05;-4,329704E-10
-6;-4,28171E-10
-5,95;-4,250091E-10
-5,9;-4,206911E-10
-5,85;-4,161199E-10
-5,8;-4,132139E-10
-5,75;-4,08889E-10
-5,7;-4,055676E-10
-5,65;-4,007752E-10
-5,6;-3,966071E-10
-5,55;-3,933027E-10
-5,5;-3,887324E-10
-5,45;-3,850252E-10
-5,4;-3,802944E-10
-5,35;-3,766753E-10
-5,3;-3,724896E-10
-5,25;-3,675799E-10
-5,2;-3,637329E-10
-5,15;-3,593452E-10
-5,1;-3,555681E-10
-5,05;-3,508703E-10
-5;-3,469554E-10
-4,95;-3,436944E-10
-4,9;-3,391545E-10
-4,85;-3,351837E-10
-4,8;-3,303697E-10
-4,75;-3,273313E-10
-4,7;-3,231998E-10
-4,65;-3,188553E-10
-4,6;-3,147064E-10
-4,55;-3,101658E-10
-4,5;-3,061089E-10
-4,45;-3,009749E-10
-4,4;-2,970958E-10
-4,35;-2,939535E-10
-4,3;-2,895253E-10
-4,25;-2,85497E-10
-4,2;-2,802723E-10
-4,15;-2,774545E-10
-4,1;-2,737938E-10
-4,05;-2,689025E-10
-4;-2,651422E-10
-3,95;-2,604458E-10
-3,9;-2,565911E-10
-3,85;-2,510846E-10
-3,8;-2,476344E-10
-3,75;-2,448916E-10
-3,7;-2,393078E-10
-3,65;-2,352179E-10
-3,6;-2,298523E-10
-3,55;-2,265187E-10
-3,5;-2,213442E-10
-3,45;-2,159443E-10
-3,4;-2,114757E-10
-3,35;-2,065218E-10
-3,3;-2,033991E-10
-3,25;-1,978054E-10
-3,2;-1,933148E-10
-3,15;-1,891295E-10
-3,1;-1,840714E-10
-3,05;-1,804595E-10
-3;-1,745853E-10
-2,95;-1,701511E-10
-2,9;-1,657916E-10
-2,85;-1,612472E-10
-2,8;-1,569514E-10
-2,75;-1,521593E-10
-2,7;-1,486946E-10
-2,65;-1,432737E-10
-2,6;-1,382646E-10
-2,55;-1,342386E-10
-2,5;-1,299784E-10
-2,45;-1,255161E-10
-2,4;-1,203735E-10
-2,35;-1,164711E-10
-2,3;-1,121472E-10
-2,25;-1,072644E-10
-2,2;-1,030986E-10
-2,15;-9,911411E-11
-2,1;-9,746942E-11
-2,05;-9,858961E-11
-2;-9,539449E-11
-1,95;-8,860228E-11
-1,9;-8,201341E-11
-1,85;-7,726056E-11
-1,8;-7,053691E-11
-1,75;-6,590791E-11
-1,7;-6,117339E-11
-1,65;-5,606388E-11
-1,6;-5,140787E-11
-1,55;-4,606056E-11
-1,5;-4,176852E-11
-1,45;-3,59494E-11
-1,4;-3,095262E-11
-1,35;-2,6375E-11
-1,3;-2,132801E-11
-1,25;-1,686926E-11
-1,2;-1,090552E-11
-1,15;-6,112208E-12
-1,1;-1,839779E-12
-1,05;3,61666E-12
-1;8,297319E-12
-0,95;1,385062E-11
-0,9;1,74466E-11
-0,85;2,311756E-11
-0,8;2,876403E-11
-0,75;3,353784E-11
-0,7;3,862416E-11
-0,65;4,309646E-11
-0,6;4,893779E-11
-0,55;5,380351E-11
-0,5;5,887271E-11
-0,45;6,504495E-11
-0,4;7,097937E-11
-0,35;7,688084E-11
-0,3;8,144989E-11
-0,25;8,727166E-11
-0,2;9,350888E-11
-0,15;9,878155E-11
-0,1;1,049574E-10
-0,05;1,105291E-10
0;1,170188E-10
0,05;1,209971E-10
0,1;1,245564E-10
0,15;1,274647E-10
0,2;1,318464E-10
0,25;1,361777E-10
0,3;1,405985E-10
0,35;1,433268E-10
0,4;1,478212E-10
0,45;1,531685E-10
0,5;1,583725E-10
0,55;1,630286E-10
0,6;1,672717E-10
0,65;1,731756E-10
0,7;1,789593E-10
0,75;1,832968E-10
0,8;1,890719E-10
0,85;1,946658E-10
0,9;2,011946E-10
0,95;2,045638E-10
1;2,08802E-10
1,05;2,150245E-10
1,1;2,211232E-10
1,15;2,256617E-10
1,2;2,309466E-10
1,25;2,37956E-10
1,3;2,430117E-10
1,35;2,478248E-10
1,4;2,536047E-10
1,45;2,589718E-10
1,5;2,644417E-10
1,55;2,696211E-10
1,6;2,75422E-10
1,65;2,807658E-10
1,7;2,870092E-10
1,75;2,921725E-10
1,8;2,968104E-10
1,85;3,028369E-10
1,9;3,085446E-10
1,95;3,126503E-10
2;3,177834E-10
2,05;3,234557E-10
2,1;3,298644E-10
2,15;3,341749E-10
2,2;3,387574E-10
2,25;3,451467E-10
2,3;3,502021E-10
2,35;3,553192E-10
2,4;3,589742E-10
2,45;3,650199E-10
2,5;3,689126E-10
2,55;3,754279E-10
2,6;3,802265E-10
2,65;3,850111E-10
2,7;3,915206E-10
2,75;3,956374E-10
2,8;4,004198E-10
2,85;4,058751E-10
2,9;4,111135E-10
2,95;4,161314E-10
3;4,197701E-10
3,05;4,250964E-10
3,1;4,300481E-10
3,15;4,347568E-10
3,2;4,405737E-10
3,25;4,47105E-10
3,3;4,538828E-10
3,35;4,583061E-10
3,4;4,615085E-10
3,45;4,66731E-10
3,5;4,706605E-10
3,55;4,748861E-10
3,6;4,776274E-10
3,65;4,827952E-10
3,7;4,874476E-10
3,75;4,908068E-10
3,8;4,946517E-10
3,85;4,990567E-10
3,9;5,043942E-10
3,95;5,0844E-10
4;5,110888E-10
4,05;5,162583E-10
4,1;5,196042E-10
4,15;5,25937E-10
4,2;5,292989E-10
4,25;5,336552E-10
4,3;5,373604E-10
4,35;5,418492E-10
4,4;5,460618E-10
4,45;5,502978E-10
4,5;5,556341E-10
4,55;5,601416E-10
4,6;5,633372E-10
4,65;5,678967E-10
4,7;5,715217E-10
4,75;5,770496E-10
4,8;5,800237E-10
4,85;5,849582E-10
4,9;5,893568E-10
4,95;5,939091E-10
