Tensao [V];Corrente [A]
-10;-1,04501E-09
-9,95;-1,033523E-09
-9,9;-1,023438E-09
-9,85;-1,014698E-09
-9,8;-1,008151E-09
-9,75;-9,996537E-10
-9,7;-9,940632E-10
-9,65;-9,85191E-10
-9,6;-9,789666E-10
-9,55;-9,740246E-10
-9,5;-9,669175E-10
-9,45;-9,611948E-10
-9,4;-9,533833E-10
-9,35;-9,489663E-10
-9,3;-9,413741E-10
-9,25;-9,354085E-10
-9,2;-9,290319E-10
-9,15;-9,216758E-10
-9,1;-9,159413E-10
-9,05;-9,096127E-10
-9;-9,03023E-10
-8,95;-8,975051E-10
-8,9;-8,912048E-10
-8,85;-8,863826E-10
-8,8;-8,795443E-10
-8,75;-8,742708E-10
-8,7;-8,678047E-10
-8,65;-8,617405E-10
-8,6;-8,561793E-10
-8,55;-8,488521E-10
-8,5;-8,426927E-10
-8,45;-8,374931E-10
-8,4;-8,311734E-10
-8,35;-8,259429E-10
-8,3;-8,195737E-10
-8,25;-8,133587E-10
-8,2;-8,066032E-10
-8,15;-8,000945E-10
-8,1;-7,935376E-10
-8,05;-7,870101E-10
-8;-7,811174E-10
-7,95;-7,734562E-10
-7,9;-7,674363E-10
-7,85;-7,606215E-10
-7,8;-7,540003E-10
-7,75;-7,470876E-10
-7,7;-7,425786E-10
-7,65;-7,377619E-10
-7,6;-7,28786E-10
-7,55;-7,231908E-10
-7,5;-7,162815E-10
-7,45;-7,097733E-10
-7,4;-7,027272E-10
-7,35;-6,940009E-10
-7,3;-6,867306E-10
-7,25;-6,805732E-10
-7,2;-6,735769E-10
-7,15;-6,664618E-10
-7,1;-6,597367E-10
-7,05;-6,534643E-10
-7;-6,458106E-10
-6,95;-6,407635E-10
-6,9;-6,336008E-10
-6,85;-6,273498E-10
-6,8;-6,205672E-10
-6,75;-6,127181E-10
-6,7;-6,061369E-10
-6,65;-5,988114E-10
-6,6;-5,918965E-10
-6,55;-5,844412E-10
-6,5;-5,767372E-10
-6,45;-5,712514E-10
-6,4;-5,632579E-10
-6,35;-5,566764E-10
-6,3;-5,497645E-10
-6,25;-5,431131E-10
-6,2;-5,361305E-10
-6,15;-5,273089E-10
-6,1;-5,203942E-10
-6,05;-5,124278E-10
-6;-5,061269E-10
-5,95;-4,990553E-10
-5,9;-4,927775E-10
-5,85;-4,865838E-10
-5,8;-4,789156E-10
-5,75;-4,73373E-10
-5,7;-4,679604E-10
-5,65;-4,614274E-10
-5,6;-4,562315E-10
-5,55;-4,489207E-10
-5,5;-4,429487E-10
-5,45;-4,357985E-10
-5,4;-4,266078E-10
-5,35;-4,176746E-10
-5,3;-4,078915E-10
-5,25;-3,993237E-10
-5,2;-3,85994E-10
-5,15;-3,759503E-10
-5,1;-3,67137E-10
-5,05;-3,591313E-10
-5;-3,530366E-10
-4,95;-3,451081E-10
-4,9;-3,385709E-10
-4,85;-3,304634E-10
-4,8;-3,230353E-10
-4,75;-3,139413E-10
-4,7;-3,060215E-10
-4,65;-2,992256E-10
-4,6;-2,929335E-10
-4,55;-2,865223E-10
-4,5;-2,802484E-10
-4,45;-2,726117E-10
-4,4;-2,656515E-10
-4,35;-2,564991E-10
-4,3;-2,488437E-10
-4,25;-2,408714E-10
-4,2;-2,348278E-10
-4,15;-2,265673E-10
-4,1;-2,18769E-10
-4,05;-2,135786E-10
-4;-2,048719E-10
-3,95;-1,968944E-10
-3,9;-1,873606E-10
-3,85;-1,783879E-10
-3,8;-1,702808E-10
-3,75;-1,620939E-10
-3,7;-1,538639E-10
-3,65;-1,462921E-10
-3,6;-1,396445E-10
-3,55;-1,319428E-10
-3,5;-1,229151E-10
-3,45;-1,147257E-10
-3,4;-1,054663E-10
-3,35;-9,789583E-11
-3,3;-8,798075E-11
-3,25;-8,084284E-11
-3,2;-7,431775E-11
-3,15;-6,821803E-11
-3,1;-5,819384E-11
-3,05;-5,09567E-11
-3;-4,052081E-11
-2,95;-3,27456E-11
-2,9;-1,90937E-11
-2,85;-1,13602E-11
-2,8;-1,852241E-13
-2,75;6,464997E-12
-2,7;1,641705E-11
-2,65;2,404532E-11
-2,6;3,113676E-11
-2,55;4,185851E-11
-2,5;5,091953E-11
-2,45;6,174916E-11
-2,4;7,183234E-11
-2,35;7,994719E-11
-2,3;9,065303E-11
-2,25;9,835843E-11
-2,2;1,070885E-10
-2,15;1,142706E-10
-2,1;1,2593E-10
-2,05;1,345326E-10
-2;1,468269E-10
-1,95;1,565914E-10
-1,9;1,698281E-10
-1,85;1,780287E-10
-1,8;1,870065E-10
-1,75;1,946837E-10
-1,7;2,042008E-10
-1,65;2,158529E-10
-1,6;2,258121E-10
-1,55;2,392241E-10
-1,5;2,508883E-10
-1,45;2,626616E-10
-1,4;2,742449E-10
-1,35;2,819371E-10
-1,3;2,929923E-10
-1,25;3,044726E-10
-1,2;3,14845E-10
-1,15;3,249589E-10
-1,1;3,428077E-10
-1,05;3,541065E-10
-1;3,692541E-10
-0,95;3,792833E-10
-0,9;3,94335E-10
-0,85;4,012035E-10
-0,8;4,135211E-10
-0,75;4,279295E-10
-0,7;4,418871E-10
-0,65;4,575552E-10
-0,6;4,750861E-10
-0,55;4,911775E-10
-0,5;5,096406E-10
-0,45;5,280775E-10
-0,4;5,507712E-10
-0,35;5,72239E-10
-0,3;5,994541E-10
-0,25;6,425604E-10
-0,2;6,850671E-10
-0,15;7,402739E-10
-0,1;7,990814E-10
-0,05;8,735245E-10
0;9,582564E-10
0,05;1,030048E-09
0,1;1,090677E-09
0,15;1,177109E-09
0,2;1,258388E-09
0,25;1,366848E-09
0,3;1,44395E-09
0,35;1,538377E-09
0,4;1,682687E-09
0,45;1,760919E-09
0,5;1,920668E-09
0,55;1,980961E-09
0,6;2,127405E-09
0,65;2,265469E-09
0,7;2,377739E-09
0,75;2,541791E-09
0,8;2,654182E-09
0,85;2,812168E-09
0,9;2,958906E-09
0,95;3,074046E-09
1;3,232578E-09
1,05;3,350022E-09
1,1;3,512323E-09
1,15;3,641742E-09
1,2;3,83995E-09
1,25;3,930485E-09
1,3;4,140789E-09
1,35;4,246744E-09
1,4;4,415488E-09
1,45;4,520321E-09
1,5;4,691561E-09
1,55;4,811862E-09
1,6;4,961841E-09
1,65;5,095538E-09
1,7;5,239232E-09
1,75;5,399327E-09
1,8;5,483998E-09
1,85;5,647166E-09
1,9;5,753625E-09
1,95;5,871472E-09
2;6,001606E-09
2,05;6,128149E-09
2,1;6,233669E-09
2,15;6,416274E-09
2,2;6,497275E-09
2,25;6,626146E-09
2,3;6,690069E-09
2,35;6,865087E-09
2,4;6,986296E-09
2,45;7,092605E-09
2,5;7,203955E-09
2,55;7,282598E-09
2,6;7,436979E-09
2,65;7,493927E-09
2,7;7,65222E-09
2,75;7,713258E-09
2,8;7,872015E-09
2,85;7,935813E-09
2,9;8,007139E-09
2,95;8,213805E-09
3;8,238398E-09
3,05;8,410378E-09
3,1;8,472525E-09
3,15;8,566627E-09
3,2;8,67069E-09
3,25;8,761605E-09
3,3;8,845939E-09
3,35;8,898932E-09
3,4;9,066845E-09
3,45;9,019749E-09
3,5;9,149015E-09
3,55;9,242143E-09
3,6;9,358832E-09
3,65;9,385783E-09
3,7;9,495718E-09
3,75;9,51716E-09
3,8;9,648033E-09
3,85;9,67628E-09
3,9;9,840719E-09
3,95;9,887143E-09
4;1,004149E-08
4,05;9,960525E-09
4,1;1,008915E-08
4,15;1,017065E-08
4,2;1,02658E-08
4,25;1,031819E-08
4,3;1,042609E-08
4,35;1,048814E-08
4,4;1,052595E-08
4,45;1,062283E-08
4,5;1,074177E-08
4,55;1,062117E-08
4,6;1,090315E-08
4,65;1,089314E-08
4,7;1,097251E-08
4,75;1,100316E-08
4,8;1,11613E-08
4,85;1,112063E-08
4,9;1,132958E-08
4,95;1,125008E-08
5;1,139361E-08
5,05;1,133062E-08
5,1;1,15617E-08
5,15;1,147185E-08
5,2;1,170196E-08
5,25;1,157351E-08
5,3;1,180391E-08
5,35;1,169766E-08
5,4;1,191963E-08
5,45;1,183234E-08
5,5;1,198615E-08
5,55;1,194148E-08
5,6;1,195151E-08
5,65;1,212593E-08
5,7;1,206905E-08
5,75;1,218222E-08
5,8;1,217819E-08
5,85;1,22756E-08
5,9;1,232234E-08
5,95;1,230156E-08
6;1,249362E-08
6,05;1,235197E-08
6,1;1,253313E-08
6,15;1,245107E-08
6,2;1,261755E-08
6,25;1,255856E-08
6,3;1,273841E-08
6,35;1,259171E-08
6,4;1,280864E-08
6,45;1,269478E-08
6,5;1,277104E-08
6,55;1,285896E-08
6,6;1,285433E-08
6,65;1,293608E-08
6,7;1,296845E-08
6,75;1,298869E-08
6,8;1,300894E-08
6,85;1,296382E-08
6,9;1,315227E-08
6,95;1,299954E-08
7;1,331893E-08
7,05;1,315145E-08
7,1;1,33084E-08
7,15;1,32962E-08
7,2;1,341448E-08
7,25;1,336054E-08
7,3;1,339158E-08
7,35;1,347039E-08
7,4;1,352707E-08
7,45;1,346115E-08
7,5;1,361797E-08
7,55;1,354997E-08
7,6;1,362744E-08
7,65;1,376138E-08
7,7;1,360917E-08
7,75;1,380442E-08
7,8;1,371018E-08
7,85;1,392307E-08
7,9;1,382909E-08
7,95;1,394406E-08
8;1,390561E-08
8,05;1,394164E-08
8,1;1,396471E-08
8,15;1,40055E-08
8,2;1,399112E-08
8,25;1,410096E-08
8,3;1,416402E-08
8,35;1,421361E-08
8,4;1,411865E-08
8,45;1,415779E-08
8,5;1,415498E-08
8,55;1,414095E-08
8,6;1,424495E-08
8,65;1,427967E-08
8,7;1,426643E-08
8,75;1,433827E-08
8,8;1,429365E-08
8,85;1,438386E-08
8,9;1,433889E-08
8,95;1,444673E-08
9;1,438818E-08
9,05;1,446838E-08
9,1;1,450418E-08
9,15;1,460663E-08
9,2;1,445339E-08
9,25;1,465919E-08
9,3;1,455726E-08
9,35;1,465068E-08
9,4;1,455929E-08
9,45;1,471158E-08
9,5;1,463767E-08
9,55;1,469298E-08
9,6;1,47041E-08
9,65;1,476029E-08
9,7;1,464006E-08
9,75;1,473359E-08
9,8;1,4817E-08
9,85;1,478401E-08
9,9;1,487044E-08
9,95;1,490973E-08
10;1,47365E-08
