Tensao [V];Corrente [A]
-10;-1,102453E-09
-9,95;-1,077842E-09
-9,9;-1,060056E-09
-9,85;-1,042394E-09
-9,8;-1,027059E-09
-9,75;-1,014166E-09
-9,7;-1,002192E-09
-9,65;-9,916349E-10
-9,6;-9,805031E-10
-9,55;-9,725923E-10
-9,5;-9,626755E-10
-9,45;-9,53257E-10
-9,4;-9,48512E-10
-9,35;-9,368107E-10
-9,3;-9,312457E-10
-9,25;-9,204217E-10
-9,2;-9,122846E-10
-9,15;-9,051568E-10
-9,1;-8,96911E-10
-9,05;-8,882916E-10
-9;-8,815328E-10
-8,95;-8,758834E-10
-8,9;-8,684949E-10
-8,85;-8,63271E-10
-8,8;-8,541227E-10
-8,75;-8,456098E-10
-8,7;-8,376085E-10
-8,65;-8,272894E-10
-8,6;-8,210083E-10
-8,55;-8,135906E-10
-8,5;-8,05806E-10
-8,45;-7,973869E-10
-8,4;-7,91379E-10
-8,35;-7,858664E-10
-8,3;-7,765213E-10
-8,25;-7,694814E-10
-8,2;-7,616956E-10
-8,15;-7,539028E-10
-8,1;-7,468168E-10
-8,05;-7,379121E-10
-8;-7,311292E-10
-7,95;-7,260421E-10
-7,9;-7,189049E-10
-7,85;-7,13276E-10
-7,8;-7,062468E-10
-7,75;-7,008077E-10
-7,7;-6,920388E-10
-7,65;-6,842948E-10
-7,6;-6,762671E-10
-7,55;-6,705947E-10
-7,5;-6,632562E-10
-7,45;-6,557562E-10
-7,4;-6,497367E-10
-7,35;-6,438649E-10
-7,3;-6,361912E-10
-7,25;-6,276332E-10
-7,2;-6,199365E-10
-7,15;-6,124087E-10
-7,1;-6,052543E-10
-7,05;-5,964576E-10
-7;-5,893102E-10
-6,95;-5,830817E-10
-6,9;-5,783506E-10
-6,85;-5,70142E-10
-6,8;-5,627184E-10
-6,75;-5,553819E-10
-6,7;-5,471141E-10
-6,65;-5,381086E-10
-6,6;-5,292318E-10
-6,55;-5,212905E-10
-6,5;-5,13414E-10
-6,45;-5,072502E-10
-6,4;-4,998339E-10
-6,35;-4,915418E-10
-6,3;-4,858279E-10
-6,25;-4,765586E-10
-6,2;-4,694845E-10
-6,15;-4,617647E-10
-6,1;-4,536144E-10
-6,05;-4,461589E-10
-6;-4,366621E-10
-5,95;-4,310823E-10
-5,9;-4,252943E-10
-5,85;-4,194744E-10
-5,8;-4,123916E-10
-5,75;-4,042461E-10
-5,7;-3,978902E-10
-5,65;-3,88795E-10
-5,6;-3,812529E-10
-5,55;-3,729234E-10
-5,5;-3,658846E-10
-5,45;-3,581395E-10
-5,4;-3,505832E-10
-5,35;-3,416304E-10
-5,3;-3,320425E-10
-5,25;-3,237382E-10
-5,2;-3,150067E-10
-5,15;-3,055329E-10
-5,1;-2,981941E-10
-5,05;-2,907363E-10
-5;-2,848167E-10
-4,95;-2,764115E-10
-4,9;-2,70764E-10
-4,85;-2,628577E-10
-4,8;-2,545284E-10
-4,75;-2,448462E-10
-4,7;-2,363308E-10
-4,65;-2,275054E-10
-4,6;-2,197141E-10
-4,55;-2,101557E-10
-4,5;-2,03709E-10
-4,45;-1,979991E-10
-4,4;-1,931175E-10
-4,35;-1,850568E-10
-4,3;-1,773626E-10
-4,25;-1,687845E-10
-4,2;-1,592812E-10
-4,15;-1,512082E-10
-4,1;-1,425028E-10
-4,05;-1,35072E-10
-4;-1,262636E-10
-3,95;-1,173952E-10
-3,9;-1,092143E-10
-3,85;-1,008361E-10
-3,8;-9,232445E-11
-3,75;-8,003779E-11
-3,7;-7,0722E-11
-3,65;-6,31821E-11
-3,6;-5,356244E-11
-3,55;-4,390594E-11
-3,5;-3,378008E-11
-3,45;-2,586515E-11
-3,4;-1,719038E-11
-3,35;-8,6112E-12
-3,3;2,106481E-13
-3,25;1,130868E-11
-3,2;2,025941E-11
-3,15;2,958394E-11
-3,1;3,915364E-11
-3,05;4,763004E-11
-3;5,715927E-11
-2,95;6,78822E-11
-2,9;7,526416E-11
-2,85;8,435466E-11
-2,8;9,412531E-11
-2,75;1,045284E-10
-2,7;1,149242E-10
-2,65;1,252329E-10
-2,6;1,349606E-10
-2,55;1,448037E-10
-2,5;1,532457E-10
-2,45;1,612197E-10
-2,4;1,681529E-10
-2,35;1,771564E-10
-2,3;1,871943E-10
-2,25;1,966317E-10
-2,2;2,067627E-10
-2,15;2,190421E-10
-2,1;2,298387E-10
-2,05;2,412603E-10
-2;2,532689E-10
-1,95;2,651355E-10
-1,9;2,751587E-10
-1,85;2,839145E-10
-1,8;2,949673E-10
-1,75;3,030772E-10
-1,7;3,126552E-10
-1,65;3,251751E-10
-1,6;3,344824E-10
-1,55;3,471124E-10
-1,5;3,585499E-10
-1,45;3,72381E-10
-1,4;3,811161E-10
-1,35;3,927476E-10
-1,3;4,034741E-10
-1,25;4,120373E-10
-1,2;4,225297E-10
-1,15;4,348747E-10
-1,1;4,504096E-10
-1,05;4,635297E-10
-1;4,762624E-10
-0,95;4,932437E-10
-0,9;5,101209E-10
-0,85;5,27647E-10
-0,8;5,406118E-10
-0,75;5,567738E-10
-0,7;5,716687E-10
-0,65;5,852513E-10
-0,6;6,021945E-10
-0,55;6,19034E-10
-0,5;6,42941E-10
-0,45;6,694242E-10
-0,4;6,975046E-10
-0,35;7,380624E-10
-0,3;7,929906E-10
-0,25;8,619822E-10
-0,2;9,395058E-10
-0,15;1,046751E-09
-0,1;1,18386E-09
-0,05;1,329615E-09
0;1,544031E-09
0,05;1,683322E-09
0,1;1,862467E-09
0,15;2,072964E-09
0,2;2,355156E-09
0,25;2,55765E-09
0,3;2,760562E-09
0,35;2,995593E-09
0,4;3,264959E-09
