Tensao [V];Corrente [A]
-10;-6,637771E-10
-9,95;-6,528177E-10
-9,9;-6,422639E-10
-9,85;-6,335537E-10
-9,8;-6,309151E-10
-9,75;-6,259979E-10
-9,7;-6,16557E-10
-9,65;-6,109768E-10
-9,6;-6,085315E-10
-9,55;-6,033815E-10
-9,5;-5,942952E-10
-9,45;-5,909516E-10
-9,4;-5,904736E-10
-9,35;-5,851029E-10
-9,3;-5,773707E-10
-9,25;-5,709386E-10
-9,2;-5,695354E-10
-9,15;-5,661798E-10
-9,1;-5,593664E-10
-9,05;-5,563027E-10
-9;-5,550729E-10
-8,95;-5,499024E-10
-8,9;-5,43702E-10
-8,85;-5,41296E-10
-8,8;-5,406403E-10
-8,75;-5,334436E-10
-8,7;-5,270536E-10
-8,65;-5,249908E-10
-8,6;-5,230483E-10
-8,55;-5,164507E-10
-8,5;-5,092513E-10
-8,45;-5,075833E-10
-8,4;-5,054596E-10
-8,35;-4,975826E-10
-8,3;-4,913076E-10
-8,25;-4,891234E-10
-8,2;-4,872596E-10
-8,15;-4,795932E-10
-8,1;-4,744568E-10
-8,05;-4,732839E-10
-8;-4,707076E-10
-7,95;-4,638133E-10
-7,9;-4,593523E-10
-7,85;-4,587959E-10
-7,8;-4,557636E-10
-7,75;-4,486821E-10
-7,7;-4,442481E-10
-7,65;-4,440615E-10
-7,6;-4,40593E-10
-7,55;-4,327725E-10
-7,5;-4,294569E-10
-7,45;-4,291547E-10
-7,4;-4,246331E-10
-7,35;-4,174573E-10
-7,3;-4,13969E-10
-7,25;-4,135197E-10
-7,2;-4,085093E-10
-7,15;-4,004338E-10
-7,1;-3,975487E-10
-7,05;-3,960179E-10
-7;-3,906878E-10
-6,95;-3,834249E-10
-6,9;-3,819378E-10
-6,85;-3,812248E-10
-6,8;-3,747378E-10
-6,75;-3,685523E-10
-6,7;-3,672773E-10
-6,65;-3,663005E-10
-6,6;-3,594665E-10
-6,55;-3,527512E-10
-6,5;-3,509584E-10
-6,45;-3,496713E-10
-6,4;-3,433167E-10
-6,35;-3,371054E-10
-6,3;-3,354128E-10
-6,25;-3,329738E-10
-6,2;-3,265003E-10
-6,15;-3,216653E-10
-6,1;-3,213012E-10
-6,05;-3,187887E-10
-6;-3,118051E-10
-5,95;-3,067117E-10
-5,9;-3,058047E-10
-5,85;-3,038865E-10
-5,8;-2,965086E-10
-5,75;-2,925744E-10
-5,7;-2,927924E-10
-5,65;-2,888902E-10
-5,6;-2,806207E-10
-5,55;-2,7652E-10
-5,5;-2,75873E-10
-5,45;-2,705257E-10
-5,4;-2,631094E-10
-5,35;-2,592146E-10
-5,3;-2,599289E-10
-5,25;-2,557375E-10
-5,2;-2,485676E-10
-5,15;-2,449902E-10
-5,1;-2,436714E-10
-5,05;-2,382407E-10
-5;-2,319791E-10
-4,95;-2,293172E-10
-4,9;-2,283784E-10
-4,85;-2,22646E-10
-4,8;-2,157829E-10
-4,75;-2,141956E-10
-4,7;-2,139455E-10
-4,65;-2,085738E-10
-4,6;-2,018378E-10
-4,55;-2,000974E-10
-4,5;-1,98519E-10
