Tensao [V];Corrente [A]
-10;-1,507058E-09
-9,95;-1,448533E-09
-9,9;-1,425153E-09
-9,85;-1,387114E-09
-9,8;-1,375767E-09
-9,75;-1,352313E-09
-9,7;-1,344991E-09
-9,65;-1,324941E-09
-9,6;-1,316189E-09
-9,55;-1,301963E-09
-9,5;-1,286494E-09
-9,45;-1,277439E-09
-9,4;-1,260014E-09
-9,35;-1,253992E-09
-9,3;-1,235553E-09
-9,25;-1,230985E-09
-9,2;-1,220393E-09
-9,15;-1,212435E-09
-9,1;-1,201159E-09
-9,05;-1,191721E-09
-9;-1,175992E-09
-8,95;-1,163541E-09
-8,9;-1,151267E-09
-8,85;-1,143985E-09
-8,8;-1,135283E-09
-8,75;-1,130292E-09
-8,7;-1,119429E-09
-8,65;-1,113968E-09
-8,6;-1,100162E-09
-8,55;-1,087981E-09
-8,5;-1,076414E-09
-8,45;-1,067359E-09
-8,4;-1,057281E-09
-8,35;-1,050945E-09
-8,3;-1,039347E-09
-8,25;-1,032676E-09
-8,2;-1,020994E-09
-8,15;-1,01275E-09
-8,1;-9,961487E-10
-8,05;-9,955831E-10
-8;-9,783346E-10
-7,95;-9,736771E-10
-7,9;-9,631788E-10
-7,85;-9,545154E-10
-7,8;-9,439897E-10
-7,75;-9,419491E-10
-7,7;-9,204401E-10
-7,65;-9,153235E-10
-7,6;-9,005413E-10
-7,55;-8,980148E-10
-7,5;-8,852643E-10
-7,45;-8,885711E-10
-7,4;-8,733823E-10
-7,35;-8,754931E-10
-7,3;-8,564217E-10
-7,25;-8,447119E-10
-7,2;-8,309386E-10
-7,15;-8,247094E-10
-7,1;-8,09828E-10
-7,05;-7,993636E-10
-7;-7,931615E-10
-6,95;-7,845647E-10
-6,9;-7,767296E-10
-6,85;-7,64646E-10
-6,8;-7,562986E-10
-6,75;-7,41377E-10
-6,7;-7,351548E-10
-6,65;-7,180272E-10
-6,6;-7,155427E-10
-6,55;-7,024627E-10
-6,5;-6,985656E-10
-6,45;-6,861237E-10
-6,4;-6,817948E-10
-6,35;-6,709874E-10
-6,3;-6,593063E-10
-6,25;-6,47297E-10
-6,2;-6,371832E-10
-6,15;-6,32636E-10
-6,1;-6,230898E-10
-6,05;-6,153726E-10
-6;-6,0767E-10
-5,95;-5,945808E-10
-5,9;-5,797591E-10
-5,85;-5,712375E-10
-5,8;-5,619302E-10
-5,75;-5,459866E-10
-5,7;-5,456188E-10
-5,65;-5,253466E-10
-5,6;-5,22339E-10
-5,55;-5,051802E-10
-5,5;-5,050247E-10
-5,45;-4,83138E-10
-5,4;-4,77015E-10
-5,35;-4,628177E-10
-5,3;-4,555498E-10
-5,25;-4,439243E-10
-5,2;-4,401258E-10
-5,15;-4,35027E-10
-5,1;-4,269737E-10
-5,05;-4,150293E-10
-5;-4,072077E-10
-4,95;-3,861471E-10
-4,9;-3,772515E-10
-4,85;-3,53712E-10
-4,8;-3,474672E-10
-4,75;-3,304708E-10
-4,7;-3,267192E-10
-4,65;-3,123835E-10
-4,6;-2,967988E-10
-4,55;-2,884231E-10
-4,5;-2,759796E-10
-4,45;-2,621241E-10
-4,4;-2,540047E-10
-4,35;-2,360951E-10
-4,3;-2,379065E-10
-4,25;-2,180077E-10
-4,2;-2,135332E-10
-4,15;-2,025224E-10
-4,1;-1,985428E-10
-4,05;-1,779554E-10
-4;-1,657287E-10
-3,95;-1,548566E-10
-3,9;-1,391039E-10
-3,85;-1,302785E-10
-3,8;-1,241357E-10
-3,75;-1,170163E-10
-3,7;-1,127132E-10
-3,65;-1,054381E-10
-3,6;-9,126168E-11
-3,55;-8,039915E-11
-3,5;-6,359013E-11
-3,45;-5,28E-11
-3,4;-3,866768E-11
-3,35;-2,760914E-11
-3,3;-1,777006E-11
-3,25;-1,15857E-11
-3,2;9,031242E-13
-3,15;1,157461E-11
-3,1;2,393257E-11
-3,05;4,535888E-11
-3;4,925022E-11
-2,95;6,821058E-11
-2,9;6,656824E-11
-2,85;8,665368E-11
-2,8;9,435311E-11
-2,75;1,07911E-10
-2,7;1,159768E-10
-2,65;1,374424E-10
-2,6;1,467067E-10
-2,55;1,618712E-10
-2,5;1,719522E-10
-2,45;1,891855E-10
-2,4;1,915975E-10
-2,35;2,096019E-10
-2,3;2,135557E-10
-2,25;2,25828E-10
-2,2;2,431886E-10
-2,15;2,595987E-10
-2,1;2,743489E-10
-2,05;2,85522E-10
-2;2,951234E-10
-1,95;3,13563E-10
-1,9;3,136133E-10
-1,85;3,354648E-10
-1,8;3,409053E-10
-1,75;3,567157E-10
-1,7;3,720959E-10
-1,65;3,910758E-10
-1,6;4,101566E-10
-1,55;4,255822E-10
-1,5;4,396133E-10
-1,45;4,4888E-10
-1,4;4,613473E-10
-1,35;4,83972E-10
-1,3;4,912365E-10
-1,25;5,101879E-10
-1,2;5,210953E-10
-1,15;5,549649E-10
-1,1;5,580277E-10
-1,05;5,706198E-10
-1;5,897738E-10
-0,95;5,999831E-10
-0,9;6,174573E-10
-0,85;6,403323E-10
-0,8;6,52556E-10
-0,75;6,801408E-10
-0,7;6,9126E-10
-0,65;7,358104E-10
-0,6;7,62671E-10
-0,55;8,407541E-10
-0,5;9,362692E-10
-0,45;1,116356E-09
-0,4;1,419633E-09
-0,35;1,868829E-09
-0,3;2,599751E-09
-0,25;3,306053E-09
-0,2;4,253465E-09
-0,15;5,589631E-09
-0,1;6,944101E-09
-0,05;8,596605E-09
0;1,075833E-08
0,05;1,207577E-08
0,1;1,402794E-08
0,15;1,603497E-08
0,2;1,815091E-08
0,25;2,025666E-08
0,3;2,299096E-08
0,35;2,526658E-08
0,4;2,750257E-08
0,45;2,960013E-08
0,5;3,194461E-08
0,55;3,394979E-08
0,6;3,615178E-08
0,65;3,837814E-08
0,7;4,101562E-08
0,75;4,34802E-08
0,8;4,546021E-08
0,85;4,831445E-08
0,9;5,040064E-08
0,95;5,27027E-08
1;5,533921E-08
1,05;5,797992E-08
1,1;6,081794E-08
1,15;6,247657E-08
1,2;6,53818E-08
1,25;6,71528E-08
1,3;6,925622E-08
1,35;7,102228E-08
1,4;7,439771E-08
1,45;7,547941E-08
1,5;7,907356E-08
1,55;7,987653E-08
1,6;8,357774E-08
1,65;8,431469E-08
1,7;8,616742E-08
1,75;8,77041E-08
1,8;8,993067E-08
1,85;9,146429E-08
1,9;9,322007E-08
1,95;9,551388E-08
2;9,715936E-08
2,05;9,827978E-08
2,1;1,011163E-07
2,15;1,016283E-07
2,2;1,05051E-07
2,25;1,047153E-07
2,3;1,088078E-07
2,35;1,069204E-07
2,4;1,118568E-07
2,45;1,102179E-07
2,5;1,143552E-07
2,55;1,140886E-07
2,6;1,185905E-07
2,65;1,175971E-07
2,7;1,210949E-07
2,75;1,201555E-07
2,8;1,242214E-07
2,85;1,228552E-07
2,9;1,275539E-07
2,95;1,261019E-07
3;1,309863E-07
3,05;1,287774E-07
3,1;1,326227E-07
3,15;1,316794E-07
3,2;1,343574E-07
3,25;1,338526E-07
3,3;1,385637E-07
3,35;1,365593E-07
3,4;1,418199E-07
3,45;1,393009E-07
3,5;1,43685E-07
3,55;1,41075E-07
3,6;1,447804E-07
3,65;1,434382E-07
3,7;1,473049E-07
3,75;1,474476E-07
3,8;1,48891E-07
3,85;1,501975E-07
3,9;1,509903E-07
3,95;1,517491E-07
4;1,529152E-07
4,05;1,538114E-07
4,1;1,562067E-07
4,15;1,557239E-07
4,2;1,597729E-07
4,25;1,575587E-07
4,3;1,603123E-07
4,35;1,598838E-07
4,4;1,619792E-07
4,45;1,628673E-07
4,5;1,642861E-07
4,55;1,64958E-07
