Tensao [V];Corrente [A]
-10;-1,50968E-09
-9,95;-1,460214E-09
-9,9;-1,423503E-09
-9,85;-1,403453E-09
-9,8;-1,379803E-09
-9,75;-1,360098E-09
-9,7;-1,344482E-09
-9,65;-1,332688E-09
-9,6;-1,319883E-09
-9,55;-1,304161E-09
-9,5;-1,291866E-09
-9,45;-1,27742E-09
-9,4;-1,270079E-09
-9,35;-1,257128E-09
-9,3;-1,248363E-09
-9,25;-1,241177E-09
-9,2;-1,232588E-09
-9,15;-1,221778E-09
-9,1;-1,208202E-09
-9,05;-1,198022E-09
-9;-1,19299E-09
-8,95;-1,182555E-09
-8,9;-1,174198E-09
-8,85;-1,162546E-09
-8,8;-1,156838E-09
-8,75;-1,14956E-09
-8,7;-1,139136E-09
-8,65;-1,131701E-09
-8,6;-1,123968E-09
-8,55;-1,113225E-09
-8,5;-1,103127E-09
-8,45;-1,093676E-09
-8,4;-1,092415E-09
-8,35;-1,082933E-09
-8,3;-1,07795E-09
-8,25;-1,072056E-09
-8,2;-1,057463E-09
-8,15;-1,052382E-09
-8,1;-1,042608E-09
-8,05;-1,033384E-09
-8;-1,026929E-09
-7,95;-1,019821E-09
-7,9;-1,013302E-09
-7,85;-1,002985E-09
-7,8;-9,966759E-10
-7,75;-9,89551E-10
-7,7;-9,8076E-10
-7,65;-9,682521E-10
-7,6;-9,624602E-10
-7,55;-9,542375E-10
-7,5;-9,43819E-10
-7,45;-9,358377E-10
-7,4;-9,29727E-10
-7,35;-9,236884E-10
-7,3;-9,146325E-10
-7,25;-9,01262E-10
-7,2;-8,951865E-10
-7,15;-8,896427E-10
-7,1;-8,832106E-10
-7,05;-8,674663E-10
-7;-8,581442E-10
-6,95;-8,523439E-10
-6,9;-8,427445E-10
-6,85;-8,340917E-10
-6,8;-8,244958E-10
-6,75;-8,168146E-10
-6,7;-8,078325E-10
-6,65;-7,961123E-10
-6,6;-7,859624E-10
-6,55;-7,862781E-10
-6,5;-7,724188E-10
-6,45;-7,582295E-10
-6,4;-7,493874E-10
-6,35;-7,469795E-10
-6,3;-7,391349E-10
-6,25;-7,316543E-10
-6,2;-7,247938E-10
-6,15;-7,184217E-10
-6,1;-7,095546E-10
-6,05;-6,991411E-10
-6;-6,934527E-10
-5,95;-6,875446E-10
-5,9;-6,771894E-10
-5,85;-6,657974E-10
-5,8;-6,546066E-10
-5,75;-6,500832E-10
-5,7;-6,403504E-10
-5,65;-6,304696E-10
-5,6;-6,194404E-10
-5,55;-6,121967E-10
-5,5;-6,054018E-10
-5,45;-5,932985E-10
-5,4;-5,841366E-10
-5,35;-5,755978E-10
-5,3;-5,665998E-10
-5,25;-5,551749E-10
-5,2;-5,437104E-10
-5,15;-5,398721E-10
-5,1;-5,316347E-10
-5,05;-5,233263E-10
-5;-5,159559E-10
-4,95;-5,04547E-10
-4,9;-4,989434E-10
-4,85;-4,886955E-10
-4,8;-4,808834E-10
-4,75;-4,694827E-10
-4,7;-4,616649E-10
-4,65;-4,523649E-10
-4,6;-4,388822E-10
-4,55;-4,289316E-10
-4,5;-4,242227E-10
-4,45;-4,137283E-10
-4,4;-4,01091E-10
-4,35;-3,946337E-10
-4,3;-3,850323E-10
-4,25;-3,764606E-10
-4,2;-3,687392E-10
-4,15;-3,593625E-10
-4,1;-3,501115E-10
-4,05;-3,378337E-10
-4;-3,214645E-10
-3,95;-3,084869E-10
-3,9;-3,050185E-10
-3,85;-3,060823E-10
-3,8;-2,986284E-10
-3,75;-2,876936E-10
-3,7;-2,720564E-10
-3,65;-2,544126E-10
-3,6;-2,369872E-10
-3,55;-2,189073E-10
-3,5;-2,077399E-10
-3,45;-1,952168E-10
-3,4;-1,827171E-10
-3,35;-1,713619E-10
-3,3;-1,596699E-10
-3,25;-1,51065E-10
-3,2;-1,399882E-10
-3,15;-1,258987E-10
-3,1;-1,156785E-10
-3,05;-1,065822E-10
-3;-9,403588E-11
-2,95;-8,140012E-11
-2,9;-6,815268E-11
-2,85;-5,658928E-11
-2,8;-4,125593E-11
-2,75;-2,979176E-11
-2,7;-1,814867E-11
-2,65;-8,410149E-12
-2,6;6,061737E-12
-2,55;2,425231E-11
-2,5;3,496788E-11
-2,45;4,416366E-11
-2,4;5,585116E-11
-2,35;7,328926E-11
-2,3;8,466047E-11
-2,25;1,022186E-10
-2,2;1,161049E-10
-2,15;1,296859E-10
-2,1;1,436825E-10
-2,05;1,59624E-10
-2;1,772913E-10
-1,95;1,993511E-10
-1,9;2,162438E-10
-1,85;2,349282E-10
-1,8;2,549463E-10
-1,75;2,703978E-10
-1,7;2,861653E-10
-1,65;2,991112E-10
-1,6;3,191464E-10
-1,55;3,391216E-10
-1,5;3,566282E-10
-1,45;3,777137E-10
-1,4;3,992744E-10
-1,35;4,296383E-10
-1,3;4,617665E-10
-1,25;4,976096E-10
-1,2;5,396494E-10
-1,15;6,019218E-10
-1,1;6,801655E-10
-1,05;7,779151E-10
-1;9,013881E-10
-0,95;1,058907E-09
-0,9;1,240764E-09
-0,85;1,452214E-09
-0,8;1,696556E-09
-0,75;1,989724E-09
-0,7;2,398357E-09
-0,65;2,656524E-09
-0,6;3,089849E-09
-0,55;3,57307E-09
-0,5;4,135348E-09
-0,45;4,792963E-09
-0,4;5,560139E-09
-0,35;6,415708E-09
-0,3;7,38026E-09
-0,25;8,494774E-09
-0,2;9,705289E-09
-0,15;1,100816E-08
-0,1;1,235024E-08
-0,05;1,385581E-08
0;1,576324E-08
0,05;1,708619E-08
0,1;1,88102E-08
0,15;2,052792E-08
0,2;2,329263E-08
0,25;2,514257E-08
0,3;2,721579E-08
0,35;2,919224E-08
0,4;3,12952E-08
0,45;3,331341E-08
0,5;3,550354E-08
0,55;3,75571E-08
0,6;3,974266E-08
0,65;4,188862E-08
0,7;4,419117E-08
0,75;4,640134E-08
0,8;4,862418E-08
0,85;5,068575E-08
0,9;5,303109E-08
0,95;5,51383E-08
1;5,741516E-08
1,05;5,936885E-08
1,1;6,168456E-08
1,15;6,356055E-08
1,2;6,56418E-08
1,25;6,771511E-08
1,3;6,977577E-08
1,35;7,180369E-08
1,4;7,350922E-08
1,45;7,544465E-08
1,5;7,734537E-08
1,55;7,916684E-08
1,6;8,099869E-08
1,65;8,278857E-08
1,7;8,444243E-08
1,75;8,598352E-08
1,8;8,795651E-08
1,85;8,942331E-08
1,9;9,128865E-08
1,95;9,299099E-08
2;9,480735E-08
2,05;9,625241E-08
2,1;9,77497E-08
2,15;9,939628E-08
2,2;1,01106E-07
2,25;1,02705E-07
2,3;1,041444E-07
2,35;1,055803E-07
2,4;1,071079E-07
2,45;1,084951E-07
2,5;1,103155E-07
2,55;1,116252E-07
2,6;1,128257E-07
2,65;1,142799E-07
2,7;1,157011E-07
2,75;1,170665E-07
2,8;1,186097E-07
2,85;1,197002E-07
2,9;1,214387E-07
2,95;1,227458E-07
3;1,243107E-07
3,05;1,252727E-07
3,1;1,267577E-07
3,15;1,27898E-07
3,2;1,294568E-07
3,25;1,301903E-07
3,3;1,32001E-07
3,35;1,326494E-07
3,4;1,343321E-07
3,45;1,351392E-07
3,5;1,36367E-07
3,55;1,377291E-07
3,6;1,38939E-07
3,65;1,40058E-07
3,7;1,41668E-07
3,75;1,426981E-07
3,8;1,438705E-07
3,85;1,453539E-07
3,9;1,463919E-07
3,95;1,479888E-07
4;1,490689E-07
4,05;1,502265E-07
4,1;1,514694E-07
4,15;1,528795E-07
4,2;1,536783E-07
4,25;1,551657E-07
4,3;1,56229E-07
4,35;1,574505E-07
4,4;1,588417E-07
4,45;1,599968E-07
4,5;1,612768E-07
4,55;1,623072E-07
4,6;1,632079E-07
4,65;1,642141E-07
4,7;1,653041E-07
4,75;1,667582E-07
4,8;1,677987E-07
4,85;1,690521E-07
4,9;1,696768E-07
4,95;1,708562E-07
5;1,721493E-07
5,05;1,730049E-07
5,1;1,741489E-07
5,15;1,748064E-07
5,2;1,761765E-07
5,25;1,767159E-07
5,3;1,777551E-07
5,35;1,788456E-07
5,4;1,791534E-07
5,45;1,803138E-07
5,5;1,814543E-07
5,55;1,820693E-07
5,6;1,833592E-07
5,65;1,843409E-07
5,7;1,854166E-07
5,75;1,857697E-07
5,8;1,866303E-07
5,85;1,87527E-07
5,9;1,88071E-07
5,95;1,889351E-07
6;1,901032E-07
6,05;1,907591E-07
6,1;1,913372E-07
6,15;1,925464E-07
6,2;1,929482E-07
6,25;1,937806E-07
6,3;1,950912E-07
6,35;1,951138E-07
6,4;1,963928E-07
6,45;1,969149E-07
6,5;1,980081E-07
6,55;1,983848E-07
6,6;1,990228E-07
6,65;1,992075E-07
6,7;2,004295E-07
6,75;2,004978E-07
6,8;2,018164E-07
6,85;2,020901E-07
6,9;2,02639E-07
6,95;2,03426E-07
7;2,045825E-07
7,05;2,049963E-07
7,1;2,058958E-07
7,15;2,06717E-07
7,2;2,072076E-07
7,25;2,079009E-07
7,3;2,08457E-07
7,35;2,089817E-07
7,4;2,099557E-07
7,45;2,099551E-07
7,5;2,108704E-07
7,55;2,114861E-07
7,6;2,123691E-07
7,65;2,130941E-07
7,7;2,136218E-07
7,75;2,143808E-07
7,8;2,152728E-07
7,85;2,157941E-07
7,9;2,163358E-07
7,95;2,171019E-07
8;2,173273E-07
8,05;2,182193E-07
8,1;2,183122E-07
8,15;2,191732E-07
8,2;2,196673E-07
8,25;2,201858E-07
