Tensao [V];Corrente [A]
-5;-3,37322E-10
-4,9;-3,039847E-10
-4,8;-2,860148E-10
-4,7;-2,696353E-10
-4,6;-2,571471E-10
-4,5;-2,447676E-10
-4,4;-2,368191E-10
-4,3;-2,236633E-10
-4,2;-2,148444E-10
-4,1;-2,034273E-10
-4;-1,948326E-10
-3,9;-1,862675E-10
-3,8;-1,762113E-10
-3,7;-1,69468E-10
-3,6;-1,565252E-10
-3,5;-1,509163E-10
-3,4;-1,398866E-10
-3,3;-1,342716E-10
-3,2;-1,245226E-10
-3,1;-1,163836E-10
-3;-1,068774E-10
-2,9;-9,978236E-11
-2,8;-9,08656E-11
-2,7;-8,270428E-11
-2,6;-7,33393E-11
-2,5;-6,240263E-11
-2,4;-5,463762E-11
-2,3;-4,237088E-11
-2,2;-3,550003E-11
-2,1;-2,102021E-11
-2;-1,354995E-11
-1,9;-1,31484E-13
-1,8;1,040277E-11
-1,7;2,196618E-11
-1,6;3,473461E-11
-1,5;4,550166E-11
-1,4;6,09922E-11
-1,3;7,066447E-11
-1,2;8,602746E-11
-1,1;9,634251E-11
-1;1,128994E-10
-0,9;1,264295E-10
-0,8;1,430556E-10
-0,7;1,649884E-10
-0,6;2,261605E-10
-0,5;4,255249E-10
-0,4;1,00576E-09
-0,3;2,857776E-09
-0,2;4,528203E-09
-0,1;7,403321E-09
0;1,060376E-08
0,1;1,389425E-08
0,2;1,703786E-08
0,3;1,99176E-08
0,4;2,397544E-08
0,5;2,617725E-08
0,6;2,889526E-08
0,7;3,084055E-08
0,8;3,304651E-08
0,9;3,476644E-08
1;3,678172E-08
1,1;3,82304E-08
1,2;3,973121E-08
1,3;4,102803E-08
1,4;4,221732E-08
1,5;4,3112E-08
1,6;4,450395E-08
1,7;4,547065E-08
1,8;4,637526E-08
1,9;4,734174E-08
2;4,780547E-08
2,1;4,860186E-08
2,2;4,941142E-08
2,3;5,006148E-08
2,4;5,080418E-08
2,5;5,141762E-08
2,6;5,225425E-08
2,7;5,282685E-08
2,8;5,351236E-08
2,9;5,406806E-08
3;5,481523E-08
3,1;5,538092E-08
3,2;5,584376E-08
3,3;5,637581E-08
3,4;5,688093E-08
3,5;5,73508E-08
3,6;5,768323E-08
3,7;5,848122E-08
3,8;5,868961E-08
3,9;5,928441E-08
4;5,990627E-08
4,1;6,057348E-08
4,2;6,103555E-08
4,3;6,113609E-08
4,4;6,143227E-08
4,5;6,219325E-08
4,6;6,304303E-08
4,7;6,344633E-08
4,8;6,339103E-08
4,9;6,372206E-08
5;6,409343E-08
