Tensao [V];Corrente [A]
-10;-1,206802E-09
-9,95;-1,175156E-09
-9,9;-1,15115E-09
-9,85;-1,127622E-09
-9,8;-1,109536E-09
-9,75;-1,096531E-09
-9,7;-1,082109E-09
-9,65;-1,069982E-09
-9,6;-1,055811E-09
-9,55;-1,046993E-09
-9,5;-1,037487E-09
-9,45;-1,030306E-09
-9,4;-1,018981E-09
-9,35;-1,012096E-09
-9,3;-1,002465E-09
-9,25;-9,9506E-10
-9,2;-9,845735E-10
-9,15;-9,745617E-10
-9,1;-9,689225E-10
-9,05;-9,636446E-10
-9;-9,511796E-10
-8,95;-9,476193E-10
-8,9;-9,357293E-10
-8,85;-9,301948E-10
-8,8;-9,187953E-10
-8,75;-9,115843E-10
-8,7;-9,04605E-10
-8,65;-8,967342E-10
-8,6;-8,873577E-10
-8,55;-8,795757E-10
-8,5;-8,755868E-10
-8,45;-8,731879E-10
-8,4;-8,611329E-10
-8,35;-8,517151E-10
-8,3;-8,426587E-10
-8,25;-8,35585E-10
-8,2;-8,276806E-10
-8,15;-8,197401E-10
-8,1;-8,117236E-10
-8,05;-8,040942E-10
-8;-7,922095E-10
-7,95;-7,849967E-10
-7,9;-7,764829E-10
-7,85;-7,707265E-10
-7,8;-7,639682E-10
-7,75;-7,533701E-10
-7,7;-7,466888E-10
-7,65;-7,392117E-10
-7,6;-7,312623E-10
-7,55;-7,227141E-10
-7,5;-7,163291E-10
-7,45;-7,09067E-10
-7,4;-7,00586E-10
-7,35;-6,887748E-10
-7,3;-6,841566E-10
-7,25;-6,776978E-10
-7,2;-6,708969E-10
-7,15;-6,624052E-10
-7,1;-6,572967E-10
-7,05;-6,488814E-10
-7;-6,402914E-10
-6,95;-6,317322E-10
-6,9;-6,238047E-10
-6,85;-6,188561E-10
-6,8;-6,095504E-10
-6,75;-6,012357E-10
-6,7;-5,951153E-10
-6,65;-5,878816E-10
-6,6;-5,814165E-10
-6,55;-5,686154E-10
-6,5;-5,611704E-10
-6,45;-5,513024E-10
-6,4;-5,461873E-10
-6,35;-5,383888E-10
-6,3;-5,312642E-10
-6,25;-5,244391E-10
-6,2;-5,146982E-10
-6,15;-5,039349E-10
-6,1;-4,984506E-10
-6,05;-4,918861E-10
-6;-4,842173E-10
-5,95;-4,74049E-10
-5,9;-4,664221E-10
-5,85;-4,597007E-10
-5,8;-4,515028E-10
-5,75;-4,455477E-10
-5,7;-4,36102E-10
-5,65;-4,319776E-10
-5,6;-4,202E-10
-5,55;-4,122093E-10
-5,5;-4,019374E-10
-5,45;-3,947629E-10
-5,4;-3,859094E-10
-5,35;-3,786393E-10
-5,3;-3,696247E-10
-5,25;-3,626758E-10
-5,2;-3,551812E-10
-5,15;-3,50411E-10
-5,1;-3,393074E-10
-5,05;-3,34373E-10
