Tensao [V];Corrente [A]
-10;-1,560949E-09
-9,95;-1,512114E-09
-9,9;-1,482094E-09
-9,85;-1,44485E-09
-9,8;-1,426684E-09
-9,75;-1,409002E-09
-9,7;-1,399331E-09
-9,65;-1,380457E-09
-9,6;-1,378095E-09
-9,55;-1,365117E-09
-9,5;-1,347182E-09
-9,45;-1,326173E-09
-9,4;-1,31377E-09
-9,35;-1,303928E-09
-9,3;-1,295509E-09
-9,25;-1,277833E-09
-9,2;-1,28044E-09
-9,15;-1,27063E-09
-9,1;-1,262747E-09
-9,05;-1,25203E-09
-9;-1,230875E-09
-8,95;-1,220321E-09
-8,9;-1,206187E-09
-8,85;-1,193081E-09
-8,8;-1,189174E-09
-8,75;-1,177257E-09
-8,7;-1,182371E-09
-8,65;-1,164406E-09
-8,6;-1,154487E-09
-8,55;-1,142456E-09
-8,5;-1,127646E-09
-8,45;-1,112911E-09
-8,4;-1,100089E-09
-8,35;-1,090173E-09
-8,3;-1,092426E-09
-8,25;-1,071748E-09
-8,2;-1,071289E-09
-8,15;-1,05586E-09
-8,1;-1,049753E-09
-8,05;-1,032528E-09
-8;-1,023197E-09
-7,95;-1,009143E-09
-7,9;-1,001724E-09
-7,85;-9,881906E-10
-7,8;-9,858125E-10
-7,75;-9,761861E-10
-7,7;-9,728947E-10
-7,65;-9,65778E-10
-7,6;-9,567076E-10
-7,55;-9,365706E-10
-7,5;-9,283621E-10
-7,45;-9,125689E-10
-7,4;-9,006668E-10
-7,35;-8,945184E-10
-7,3;-8,900253E-10
-7,25;-8,801678E-10
-7,2;-8,714002E-10
-7,15;-8,759631E-10
-7,1;-8,622265E-10
-7,05;-8,545374E-10
-7;-8,342374E-10
-6,95;-8,207621E-10
-6,9;-8,069789E-10
-6,85;-7,951342E-10
-6,8;-7,863967E-10
-6,75;-7,769979E-10
-6,7;-7,694073E-10
-6,65;-7,711846E-10
-6,6;-7,515479E-10
-6,55;-7,490151E-10
-6,5;-7,362823E-10
-6,45;-7,250924E-10
-6,4;-7,094776E-10
-6,35;-6,906509E-10
-6,3;-6,86647E-10
-6,25;-6,724191E-10
-6,2;-6,825953E-10
-6,15;-6,603167E-10
-6,1;-6,591447E-10
-6,05;-6,56692E-10
