Tensao [V];Corrente [A]
-10;-1,499816E-09
-9,95;-1,459291E-09
-9,9;-1,425675E-09
-9,85;-1,402507E-09
-9,8;-1,38085E-09
-9,75;-1,363182E-09
-9,7;-1,345115E-09
-9,65;-1,333075E-09
-9,6;-1,319625E-09
-9,55;-1,310821E-09
-9,5;-1,296988E-09
-9,45;-1,285807E-09
-9,4;-1,271597E-09
-9,35;-1,263564E-09
-9,3;-1,250862E-09
-9,25;-1,237352E-09
-9,2;-1,228244E-09
-9,15;-1,216289E-09
-9,1;-1,208768E-09
-9,05;-1,198132E-09
-9;-1,188161E-09
-8,95;-1,178246E-09
-8,9;-1,170706E-09
-8,85;-1,156976E-09
-8,8;-1,146211E-09
-8,75;-1,136454E-09
-8,7;-1,128399E-09
-8,65;-1,117131E-09
-8,6;-1,109712E-09
-8,55;-1,09674E-09
-8,5;-1,088903E-09
-8,45;-1,077709E-09
-8,4;-1,06608E-09
-8,35;-1,055219E-09
-8,3;-1,047008E-09
-8,25;-1,036944E-09
-8,2;-1,029955E-09
-8,15;-1,020263E-09
-8,1;-1,013571E-09
-8,05;-9,97187E-10
-8;-9,920967E-10
-7,95;-9,786678E-10
-7,9;-9,739912E-10
-7,85;-9,627693E-10
-7,8;-9,573036E-10
-7,75;-9,464824E-10
-7,7;-9,393744E-10
-7,65;-9,269296E-10
-7,6;-9,183691E-10
-7,55;-9,090838E-10
-7,5;-9,068739E-10
-7,45;-8,975171E-10
-7,4;-8,897602E-10
-7,35;-8,798837E-10
-7,3;-8,703462E-10
-7,25;-8,606626E-10
-7,2;-8,438313E-10
-7,15;-8,390019E-10
-7,1;-8,267074E-10
-7,05;-8,206252E-10
-7;-8,059176E-10
-6,95;-8,002791E-10
-6,9;-7,890775E-10
-6,85;-7,801546E-10
-6,8;-7,672614E-10
-6,75;-7,577132E-10
-6,7;-7,497518E-10
-6,65;-7,390928E-10
-6,6;-7,258059E-10
-6,55;-7,189126E-10
-6,5;-7,073033E-10
-6,45;-6,992726E-10
-6,4;-6,901375E-10
-6,35;-6,749903E-10
-6,3;-6,651136E-10
-6,25;-6,523225E-10
-6,2;-6,411046E-10
-6,15;-6,294248E-10
-6,1;-6,212671E-10
-6,05;-6,1358E-10
-6;-6,01668E-10
-5,95;-5,92366E-10
-5,9;-5,802944E-10
-5,85;-5,723294E-10
-5,8;-5,573834E-10
-5,75;-5,46392E-10
-5,7;-5,38639E-10
-5,65;-5,281443E-10
-5,6;-5,201694E-10
-5,55;-5,11328E-10
-5,5;-5,055727E-10
-5,45;-4,921549E-10
-5,4;-4,819897E-10
-5,35;-4,721298E-10
-5,3;-4,621679E-10
-5,25;-4,553304E-10
-5,2;-4,44576E-10
-5,15;-4,33721E-10
-5,1;-4,253685E-10
-5,05;-4,160391E-10
-5;-4,029733E-10
-4,95;-3,903338E-10
-4,9;-3,819211E-10
-4,85;-3,725991E-10
-4,8;-3,593837E-10
-4,75;-3,499123E-10
-4,7;-3,391796E-10
-4,65;-3,288149E-10
-4,6;-3,17988E-10
-4,55;-3,032675E-10
-4,5;-2,953956E-10
-4,45;-2,852411E-10
-4,4;-2,751364E-10
-4,35;-2,649184E-10
-4,3;-2,541665E-10
-4,25;-2,43418E-10
-4,2;-2,258981E-10
-4,15;-2,137721E-10
-4,1;-2,037258E-10
-4,05;-1,947325E-10
-4;-1,857857E-10
-3,95;-1,719965E-10
-3,9;-1,641244E-10
-3,85;-1,509665E-10
-3,8;-1,412622E-10
-3,75;-1,250463E-10
-3,7;-1,171131E-10
-3,65;-1,0647E-10
-3,6;-9,6126E-11
-3,55;-8,053401E-11
-3,5;-7,561569E-11
-3,45;-6,355704E-11
-3,4;-5,333683E-11
-3,35;-3,550319E-11
-3,3;-2,517511E-11
-3,25;-1,369005E-11
-3,2;-6,026407E-12
-3,15;8,707883E-12
-3,1;1,821748E-11
-3,05;2,636664E-11
-3;3,973574E-11
-2,95;5,141462E-11
-2,9;6,527643E-11
-2,85;7,503853E-11
-2,8;8,629709E-11
-2,75;1,020917E-10
-2,7;1,177269E-10
-2,65;1,25751E-10
-2,6;1,400149E-10
-2,55;1,497255E-10
-2,5;1,653301E-10
-2,45;1,714005E-10
-2,4;1,875224E-10
-2,35;1,993887E-10
-2,3;2,177731E-10
-2,25;2,239932E-10
-2,2;2,356232E-10
-2,15;2,460434E-10
-2,1;2,598992E-10
-2,05;2,698778E-10
-2;2,853515E-10
-1,95;2,975059E-10
-1,9;3,122795E-10
-1,85;3,202756E-10
-1,8;3,343079E-10
-1,75;3,493167E-10
-1,7;3,653627E-10
-1,65;3,815085E-10
-1,6;3,923089E-10
-1,55;4,09664E-10
-1,5;4,20241E-10
-1,45;4,325021E-10
-1,4;4,400028E-10
-1,35;4,541051E-10
-1,3;4,679875E-10
-1,25;4,839609E-10
-1,2;5,03957E-10
-1,15;5,214209E-10
-1,1;5,437248E-10
-1,05;5,589031E-10
-1;5,732461E-10
-0,95;5,901108E-10
-0,9;6,058387E-10
-0,85;6,267741E-10
-0,8;6,439206E-10
-0,75;6,615352E-10
-0,7;6,881333E-10
-0,65;7,154747E-10
-0,6;7,623909E-10
-0,55;8,35843E-10
-0,5;9,78269E-10
-0,45;1,214593E-09
-0,4;1,561448E-09
-0,35;2,081331E-09
-0,3;3,173514E-09
-0,25;3,866449E-09
-0,2;5,123225E-09
-0,15;6,671522E-09
-0,1;8,314261E-09
-0,05;1,024011E-08
0;1,277693E-08
0,05;1,462796E-08
0,1;1,691372E-08
0,15;1,920668E-08
0,2;2,294168E-08
0,25;2,534392E-08
0,3;2,80243E-08
0,35;3,030581E-08
0,4;3,308761E-08
0,45;3,536653E-08
0,5;3,801889E-08
0,55;4,087545E-08
0,6;4,322846E-08
0,65;4,623292E-08
0,7;4,90951E-08
0,75;5,151012E-08
0,8;5,451027E-08
0,85;5,710447E-08
0,9;6,039847E-08
0,95;6,277295E-08
1;6,603694E-08
1,05;6,925329E-08
1,1;7,167179E-08
1,15;7,489912E-08
1,2;7,677943E-08
1,25;8,007407E-08
1,3;8,233079E-08
1,35;8,541355E-08
1,4;8,733383E-08
1,45;9,053933E-08
1,5;9,274323E-08
1,55;9,470499E-08
1,6;9,761591E-08
1,65;9,928947E-08
1,7;1,018347E-07
1,75;1,043508E-07
1,8;1,061617E-07
1,85;1,088946E-07
1,9;1,101583E-07
1,95;1,129489E-07
2;1,146436E-07
2,05;1,166414E-07
2,1;1,185029E-07
2,15;1,210284E-07
2,2;1,226314E-07
2,25;1,248294E-07
2,3;1,260505E-07
2,35;1,291136E-07
2,4;1,298592E-07
2,45;1,329469E-07
2,5;1,338137E-07
2,55;1,366136E-07
2,6;1,377117E-07
2,65;1,398376E-07
2,7;1,415087E-07
2,75;1,429267E-07
2,8;1,450613E-07
2,85;1,466286E-07
2,9;1,491085E-07
2,95;1,506595E-07
3;1,519125E-07
3,05;1,532846E-07
3,1;1,541896E-07
3,15;1,560406E-07
3,2;1,577303E-07
3,25;1,591501E-07
3,3;1,606927E-07
3,35;1,621241E-07
3,4;1,630974E-07
3,45;1,650984E-07
3,5;1,651478E-07
3,55;1,676703E-07
3,6;1,682998E-07
3,65;1,711762E-07
3,7;1,719505E-07
3,75;1,737587E-07
3,8;1,735122E-07
3,85;1,762567E-07
3,9;1,754657E-07
3,95;1,782792E-07
4;1,785085E-07
4,05;1,809449E-07
4,1;1,814185E-07
4,15;1,826219E-07
4,2;1,850388E-07
4,25;1,851503E-07
4,3;1,869443E-07
4,35;1,869923E-07
4,4;1,888022E-07
4,45;1,904805E-07
4,5;1,918854E-07
4,55;1,925407E-07
4,6;1,926924E-07
4,65;1,957129E-07
4,7;1,942002E-07
4,75;1,975186E-07
