Tensao [V];Corrente [A]
-10;-7,22578E-10
-9,95;-7,125955E-10
-9,9;-7,069837E-10
-9,85;-7,01461E-10
-9,8;-6,956345E-10
-9,75;-6,906415E-10
-9,7;-6,877025E-10
-9,65;-6,829822E-10
-9,6;-6,774456E-10
-9,55;-6,726888E-10
-9,5;-6,690045E-10
-9,45;-6,653867E-10
-9,4;-6,594927E-10
-9,35;-6,552535E-10
-9,3;-6,519107E-10
-9,25;-6,470789E-10
-9,2;-6,428285E-10
-9,15;-6,384306E-10
-9,1;-6,35939E-10
-9,05;-6,325309E-10
-9;-6,278074E-10
-8,95;-6,24486E-10
-8,9;-6,21089E-10
-8,85;-6,18456E-10
-8,8;-6,140278E-10
-8,75;-6,097068E-10
-8,7;-6,066774E-10
-8,65;-6,021891E-10
-8,6;-5,978953E-10
-8,55;-5,934724E-10
-8,5;-5,909526E-10
-8,45;-5,87521E-10
-8,4;-5,829958E-10
-8,35;-5,798537E-10
-8,3;-5,776268E-10
-8,25;-5,746397E-10
-8,2;-5,701065E-10
-8,15;-5,66529E-10
-8,1;-5,640531E-10
-8,05;-5,601867E-10
-8;-5,56539E-10
-7,95;-5,521072E-10
-7,9;-5,503645E-10
-7,85;-5,458656E-10
-7,8;-5,407427E-10
-7,75;-5,371585E-10
-7,7;-5,338849E-10
-7,65;-5,308237E-10
-7,6;-5,26121E-10
-7,55;-5,220984E-10
-7,5;-5,188256E-10
-7,45;-5,143453E-10
-7,4;-5,103707E-10
-7,35;-5,056315E-10
-7,3;-5,03468E-10
-7,25;-4,989351E-10
-7,2;-4,938729E-10
-7,15;-4,900394E-10
-7,1;-4,860072E-10
-7,05;-4,82502E-10
-7;-4,774524E-10
-6,95;-4,737244E-10
-6,9;-4,709391E-10
-6,85;-4,673853E-10
-6,8;-4,638446E-10
-6,75;-4,588466E-10
-6,7;-4,558158E-10
-6,65;-4,519955E-10
-6,6;-4,47159E-10
-6,55;-4,431872E-10
-6,5;-4,388339E-10
-6,45;-4,358692E-10
-6,4;-4,306974E-10
-6,35;-4,259417E-10
-6,3;-4,225568E-10
-6,25;-4,183541E-10
-6,2;-4,142951E-10
-6,15;-4,09367E-10
-6,1;-4,058606E-10
-6,05;-4,014447E-10
-6;-3,965779E-10
-5,95;-3,924611E-10
-5,9;-3,883636E-10
-5,85;-3,861051E-10
-5,8;-3,808446E-10
-5,75;-3,768397E-10
-5,7;-3,728733E-10
-5,65;-3,698756E-10
-5,6;-3,666746E-10
-5,55;-3,633333E-10
-5,5;-3,593846E-10
-5,45;-3,557018E-10
-5,4;-3,529379E-10
-5,35;-3,49499E-10
-5,3;-3,450012E-10
-5,25;-3,422019E-10
-5,2;-3,378743E-10
-5,15;-3,333174E-10
-5,1;-3,282458E-10
-5,05;-3,223238E-10
-5;-3,173625E-10
-4,95;-3,128695E-10
-4,9;-3,0901E-10
-4,85;-3,049814E-10
-4,8;-3,003794E-10
-4,75;-2,964807E-10
-4,7;-2,92977E-10
-4,65;-2,907803E-10
-4,6;-2,865055E-10
-4,55;-2,812957E-10
-4,5;-2,781751E-10
-4,45;-2,731063E-10
-4,4;-2,691831E-10
-4,35;-2,639645E-10
-4,3;-2,604827E-10
-4,25;-2,572495E-10
-4,2;-2,521779E-10
-4,15;-2,477155E-10
-4,1;-2,434344E-10
-4,05;-2,392846E-10
-4;-2,346334E-10
-3,95;-2,290801E-10
-3,9;-2,259035E-10
-3,85;-2,220208E-10
-3,8;-2,178662E-10
-3,75;-2,135115E-10
-3,7;-2,093175E-10
-3,65;-2,057314E-10
-3,6;-2,01149E-10
-3,55;-1,975236E-10
-3,5;-1,923137E-10
-3,45;-1,88964E-10
-3,4;-1,846119E-10
-3,35;-1,793395E-10
-3,3;-1,752153E-10
-3,25;-1,704612E-10
-3,2;-1,669793E-10
-3,15;-1,619104E-10
-3,1;-1,578277E-10
-3,05;-1,541289E-10
-3;-1,494335E-10
-2,95;-1,451856E-10
-2,9;-1,404278E-10
-2,85;-1,363712E-10
-2,8;-1,320229E-10
-2,75;-1,275518E-10
-2,7;-1,228847E-10
-2,65;-1,172776E-10
-2,6;-1,126743E-10
-2,55;-1,07257E-10
-2,5;-1,031379E-10
-2,45;-9,922081E-11
-2,4;-9,467145E-11
-2,35;-9,032793E-11
-2,3;-8,502106E-11
-2,25;-8,064689E-11
-2,2;-7,643206E-11
-2,15;-7,210448E-11
-2,1;-6,803676E-11
-2,05;-6,264047E-11
-2;-5,906416E-11
-1,95;-5,378182E-11
-1,9;-4,909882E-11
-1,85;-4,51132E-11
-1,8;-3,970584E-11
-1,75;-3,622762E-11
-1,7;-3,118916E-11
-1,65;-2,688978E-11
-1,6;-2,203764E-11
-1,55;-1,737669E-11
-1,5;-1,358959E-11
-1,45;-8,020467E-12
-1,4;-3,506595E-12
-1,35;2,121396E-12
-1,3;7,23716E-12
-1,25;1,254778E-11
-1,2;1,805575E-11
-1,15;2,250354E-11
-1,1;2,778474E-11
-1,05;3,241759E-11
-1;3,746842E-11
-0,95;4,213438E-11
-0,9;4,653313E-11
-0,85;5,220409E-11
-0,8;5,733579E-11
-0,75;6,219537E-11
-0,7;6,68503E-11
-0,65;7,2194E-11
-0,6;7,833195E-11
-0,55;8,302731E-11
-0,5;8,82068E-11
-0,45;9,296955E-11
-0,4;9,85192E-11
-0,35;1,045591E-10
-0,3;1,098856E-10
-0,25;1,165004E-10
-0,2;1,220965E-10
-0,15;1,279624E-10
-0,1;1,34582E-10
-0,05;1,404258E-10
0;1,472525E-10
0,05;1,508276E-10
0,1;1,534002E-10
0,15;1,574888E-10
0,2;1,615885E-10
0,25;1,655743E-10
0,3;1,703297E-10
0,35;1,740042E-10
0,4;1,791322E-10
0,45;1,829218E-10
0,5;1,88149E-10
0,55;1,928311E-10
0,6;1,966218E-10
0,65;2,024118E-10
0,7;2,071511E-10
0,75;2,129042E-10
0,8;2,17895E-10
0,85;2,226039E-10
0,9;2,283042E-10
0,95;2,329248E-10
1;2,389473E-10
1,05;2,440167E-10
1,1;2,497613E-10
1,15;2,553746E-10
1,2;2,602869E-10
1,25;2,667961E-10
