Tensao [V];Corrente [A]
-10;-1,521159E-09
-9,95;-1,469454E-09
-9,9;-1,438809E-09
-9,85;-1,417189E-09
-9,8;-1,392442E-09
-9,75;-1,375251E-09
-9,7;-1,352325E-09
-9,65;-1,346625E-09
-9,6;-1,329704E-09
-9,55;-1,310804E-09
-9,5;-1,299165E-09
-9,45;-1,289642E-09
-9,4;-1,280179E-09
-9,35;-1,271733E-09
-9,3;-1,253707E-09
-9,25;-1,251865E-09
-9,2;-1,23868E-09
-9,15;-1,234524E-09
-9,1;-1,227274E-09
-9,05;-1,221629E-09
-9;-1,214452E-09
-8,95;-1,20343E-09
-8,9;-1,190536E-09
-8,85;-1,180906E-09
-8,8;-1,177023E-09
-8,75;-1,163659E-09
-8,7;-1,159445E-09
-8,65;-1,145963E-09
-8,6;-1,139414E-09
-8,55;-1,129871E-09
-8,5;-1,118518E-09
-8,45;-1,111766E-09
-8,4;-1,106068E-09
-8,35;-1,097356E-09
-8,3;-1,08408E-09
-8,25;-1,076834E-09
-8,2;-1,071669E-09
-8,15;-1,062486E-09
-8,1;-1,049834E-09
-8,05;-1,042528E-09
-8;-1,033596E-09
-7,95;-1,028141E-09
-7,9;-1,017742E-09
-7,85;-1,012247E-09
-7,8;-1,000521E-09
-7,75;-9,933336E-10
-7,7;-9,822206E-10
-7,65;-9,770834E-10
-7,6;-9,635073E-10
-7,55;-9,596725E-10
-7,5;-9,468891E-10
-7,45;-9,399737E-10
-7,4;-9,323318E-10
-7,35;-9,273029E-10
-7,3;-9,197276E-10
-7,25;-9,062913E-10
-7,2;-9,009647E-10
-7,15;-8,940655E-10
-7,1;-8,837163E-10
-7,05;-8,746472E-10
-7;-8,632338E-10
-6,95;-8,61694E-10
-6,9;-8,53062E-10
-6,85;-8,449469E-10
-6,8;-8,356437E-10
-6,75;-8,314824E-10
-6,7;-8,219757E-10
-6,65;-8,140684E-10
-6,6;-8,036373E-10
-6,55;-7,942529E-10
-6,5;-7,873129E-10
-6,45;-7,741059E-10
-6,4;-7,645543E-10
-6,35;-7,575111E-10
-6,3;-7,471634E-10
-6,25;-7,370996E-10
-6,2;-7,263259E-10
-6,15;-7,244982E-10
-6,1;-7,164783E-10
-6,05;-7,055792E-10
-6;-6,943611E-10
-5,95;-6,880434E-10
-5,9;-6,809233E-10
-5,85;-6,703555E-10
-5,8;-6,627494E-10
-5,75;-6,519866E-10
-5,7;-6,44807E-10
-5,65;-6,431771E-10
-5,6;-6,407648E-10
-5,55;-6,347691E-10
-5,5;-6,312822E-10
-5,45;-6,150706E-10
-5,4;-6,075723E-10
-5,35;-5,942675E-10
-5,3;-5,896936E-10
-5,25;-5,77775E-10
-5,2;-5,654526E-10
-5,15;-5,559641E-10
-5,1;-5,457454E-10
-5,05;-5,343055E-10
-5;-5,287599E-10
