Tensao [V];Corrente [A]
-10;-1,261238E-09
-9,95;-1,234646E-09
-9,9;-1,217855E-09
-9,85;-1,19931E-09
-9,8;-1,18759E-09
-9,75;-1,17464E-09
-9,7;-1,163448E-09
-9,65;-1,151074E-09
-9,6;-1,140043E-09
-9,55;-1,128361E-09
-9,5;-1,11676E-09
-9,45;-1,107404E-09
-9,4;-1,098105E-09
-9,35;-1,090504E-09
-9,3;-1,082894E-09
-9,25;-1,074281E-09
-9,2;-1,063371E-09
-9,15;-1,054655E-09
-9,1;-1,045294E-09
-9,05;-1,037791E-09
-9;-1,025285E-09
-8,95;-1,019223E-09
-8,9;-1,0118E-09
-8,85;-1,003368E-09
-8,8;-9,984317E-10
-8,75;-9,954644E-10
-8,7;-9,901513E-10
-8,65;-9,816289E-10
-8,6;-9,753195E-10
-8,55;-9,667466E-10
-8,5;-9,567278E-10
-8,45;-9,468485E-10
-8,4;-9,333659E-10
-8,35;-9,263255E-10
-8,3;-9,158615E-10
-8,25;-9,095362E-10
-8,2;-8,995124E-10
-8,15;-8,938764E-10
-8,1;-8,840356E-10
-8,05;-8,764773E-10
-8;-8,660375E-10
-7,95;-8,588323E-10
-7,9;-8,496698E-10
-7,85;-8,432368E-10
-7,8;-8,355294E-10
-7,75;-8,271094E-10
-7,7;-8,198554E-10
-7,65;-8,120508E-10
-7,6;-8,025654E-10
-7,55;-7,937586E-10
-7,5;-7,860618E-10
-7,45;-7,748013E-10
-7,4;-7,671525E-10
-7,35;-7,590226E-10
-7,3;-7,521321E-10
-7,25;-7,45737E-10
-7,2;-7,349899E-10
-7,15;-7,298807E-10
-7,1;-7,198747E-10
-7,05;-7,112761E-10
-7;-6,989759E-10
-6,95;-6,91332E-10
-6,9;-6,821941E-10
-6,85;-6,756689E-10
-6,8;-6,670048E-10
-6,75;-6,625243E-10
-6,7;-6,521778E-10
-6,65;-6,459161E-10
-6,6;-6,333953E-10
-6,55;-6,274192E-10
-6,5;-6,150915E-10
-6,45;-6,079227E-10
-6,4;-5,976743E-10
-6,35;-5,912532E-10
-6,3;-5,82535E-10
-6,25;-5,756441E-10
-6,2;-5,678309E-10
-6,15;-5,597522E-10
-6,1;-5,502915E-10
-6,05;-5,410715E-10
-6;-5,30318E-10
-5,95;-5,222482E-10
-5,9;-5,134072E-10
-5,85;-5,051136E-10
-5,8;-4,967282E-10
-5,75;-4,900145E-10
-5,7;-4,829683E-10
-5,65;-4,747824E-10
-5,6;-4,648171E-10
-5,55;-4,547796E-10
-5,5;-4,463683E-10
