Tensao [V];Corrente [A]
-10;-1,47172E-09
-9,95;-1,426677E-09
-9,9;-1,390789E-09
-9,85;-1,362212E-09
-9,8;-1,343944E-09
-9,75;-1,326202E-09
-9,7;-1,316784E-09
-9,65;-1,296016E-09
-9,6;-1,291177E-09
-9,55;-1,273607E-09
-9,5;-1,263937E-09
-9,45;-1,245633E-09
-9,4;-1,239134E-09
-9,35;-1,225935E-09
-9,3;-1,217373E-09
-9,25;-1,198878E-09
-9,2;-1,197463E-09
-9,15;-1,18476E-09
-9,1;-1,182784E-09
-9,05;-1,163527E-09
-9;-1,163534E-09
-8,95;-1,148501E-09
-8,9;-1,141189E-09
-8,85;-1,133496E-09
-8,8;-1,12459E-09
-8,75;-1,119186E-09
-8,7;-1,105227E-09
-8,65;-1,093317E-09
-8,6;-1,088636E-09
-8,55;-1,081751E-09
-8,5;-1,075916E-09
-8,45;-1,061204E-09
-8,4;-1,058223E-09
-8,35;-1,047372E-09
-8,3;-1,040877E-09
-8,25;-1,031454E-09
-8,2;-1,024186E-09
-8,15;-1,013258E-09
-8,1;-1,001754E-09
-8,05;-9,904728E-10
-8;-9,837416E-10
-7,95;-9,744178E-10
-7,9;-9,701238E-10
-7,85;-9,573042E-10
-7,8;-9,542632E-10
-7,75;-9,440381E-10
-7,7;-9,413788E-10
-7,65;-9,320322E-10
-7,6;-9,209655E-10
-7,55;-9,150317E-10
-7,5;-9,064722E-10
-7,45;-8,951977E-10
-7,4;-8,86546E-10
-7,35;-8,800915E-10
-7,3;-8,735799E-10
-7,25;-8,619975E-10
-7,2;-8,5068E-10
-7,15;-8,442118E-10
-7,1;-8,370613E-10
-7,05;-8,321357E-10
-7;-8,219708E-10
-6,95;-8,161591E-10
-6,9;-8,042802E-10
-6,85;-7,957636E-10
-6,8;-7,879369E-10
-6,75;-7,801944E-10
-6,7;-7,738236E-10
-6,65;-7,644278E-10
-6,6;-7,543312E-10
-6,55;-7,44739E-10
-6,5;-7,39922E-10
-6,45;-7,316157E-10
-6,4;-7,218954E-10
-6,35;-7,114614E-10
-6,3;-6,994119E-10
-6,25;-6,957769E-10
-6,2;-6,867885E-10
-6,15;-6,798701E-10
-6,1;-6,7151E-10
-6,05;-6,584149E-10
-6;-6,523516E-10
-5,95;-6,44041E-10
-5,9;-6,395248E-10
-5,85;-6,291063E-10
-5,8;-6,204313E-10
-5,75;-6,109478E-10
-5,7;-5,993231E-10
-5,65;-5,943312E-10
-5,6;-5,839896E-10
-5,55;-5,761066E-10
-5,5;-5,683853E-10
-5,45;-5,624108E-10
-5,4;-5,503781E-10
-5,35;-5,403685E-10
-5,3;-5,3062E-10
-5,25;-5,272342E-10
-5,2;-5,178679E-10
-5,15;-5,091478E-10
-5,1;-4,998994E-10
-5,05;-4,934274E-10
-5;-4,803527E-10
-4,95;-4,727799E-10
-4,9;-4,617444E-10
-4,85;-4,539936E-10
-4,8;-4,40911E-10
-4,75;-4,305128E-10
-4,7;-4,189826E-10
-4,65;-4,131364E-10
-4,6;-4,004759E-10
-4,55;-3,892043E-10
-4,5;-3,77342E-10
-4,45;-3,667501E-10
-4,4;-3,527468E-10
-4,35;-3,435585E-10
-4,3;-3,326592E-10
-4,25;-3,22384E-10
-4,2;-3,097876E-10
-4,15;-3,033431E-10
-4,1;-2,900714E-10
-4,05;-2,873503E-10
-4;-2,689829E-10
-3,95;-2,667753E-10
-3,9;-2,497887E-10
-3,85;-2,473842E-10
-3,8;-2,343583E-10
-3,75;-2,250184E-10
-3,7;-2,145357E-10
-3,65;-2,039393E-10
-3,6;-1,902483E-10
-3,55;-1,821866E-10
-3,5;-1,672183E-10
-3,45;-1,596736E-10
-3,4;-1,476947E-10
-3,35;-1,419467E-10
-3,3;-1,298881E-10
-3,25;-1,210688E-10
-3,2;-1,028283E-10
-3,15;-8,954782E-11
-3,1;-7,875404E-11
-3,05;-6,784019E-11
-3;-5,28549E-11
-2,95;-3,984899E-11
-2,9;-3,060433E-11
-2,85;-1,958751E-11
-2,8;-7,987319E-12
-2,75;5,915887E-12
-2,7;1,946753E-11
-2,65;3,161949E-11
-2,6;4,125528E-11
-2,55;6,35872E-11
-2,5;7,509212E-11
-2,45;8,78262E-11
-2,4;1,002503E-10
-2,35;1,156452E-10
-2,3;1,296161E-10
-2,25;1,426295E-10
-2,2;1,557792E-10
-2,15;1,68256E-10
-2,1;1,867299E-10
-2,05;1,991611E-10
-2;2,10074E-10
-1,95;2,272498E-10
-1,9;2,422919E-10
-1,85;2,586782E-10
-1,8;2,715375E-10
-1,75;2,9145E-10
-1,7;3,06672E-10
-1,65;3,207815E-10
-1,6;3,411941E-10
-1,55;3,573748E-10
-1,5;3,791992E-10
-1,45;3,95544E-10
-1,4;4,149517E-10
-1,35;4,419372E-10
-1,3;4,691951E-10
