Tensao [V];Corrente [A]
-10;-1,057886E-09
-9,95;-1,039961E-09
-9,9;-1,031947E-09
-9,85;-1,021249E-09
-9,8;-1,01526E-09
-9,75;-1,006533E-09
-9,7;-1,000333E-09
-9,65;-9,953383E-10
-9,6;-9,885651E-10
-9,55;-9,799602E-10
-9,5;-9,745756E-10
-9,45;-9,674933E-10
-9,4;-9,634484E-10
-9,35;-9,551809E-10
-9,3;-9,516209E-10
-9,25;-9,441878E-10
-9,2;-9,404698E-10
-9,15;-9,323851E-10
-9,1;-9,268971E-10
-9,05;-9,211975E-10
-9;-9,14632E-10
-8,95;-9,076123E-10
-8,9;-9,006739E-10
-8,85;-8,939509E-10
-8,8;-8,890289E-10
-8,75;-8,800619E-10
-8,7;-8,754615E-10
-8,65;-8,681392E-10
-8,6;-8,624424E-10
-8,55;-8,546713E-10
-8,5;-8,479311E-10
-8,45;-8,421773E-10
-8,4;-8,362306E-10
-8,35;-8,285317E-10
-8,3;-8,209526E-10
-8,25;-8,142365E-10
-8,2;-8,071327E-10
-8,15;-7,989042E-10
-8,1;-7,920199E-10
-8,05;-7,845961E-10
-8;-7,778531E-10
-7,95;-7,717162E-10
-7,9;-7,64259E-10
-7,85;-7,593238E-10
-7,8;-7,535422E-10
-7,75;-7,47673E-10
-7,7;-7,398294E-10
-7,65;-7,34175E-10
-7,6;-7,285728E-10
-7,55;-7,209109E-10
-7,5;-7,128195E-10
-7,45;-7,084907E-10
-7,4;-7,016264E-10
-7,35;-6,965685E-10
-7,3;-6,879602E-10
-7,25;-6,832182E-10
-7,2;-6,754073E-10
-7,15;-6,686541E-10
-7,1;-6,605159E-10
-7,05;-6,532016E-10
-7;-6,48203E-10
-6,95;-6,406053E-10
-6,9;-6,334208E-10
-6,85;-6,271858E-10
-6,8;-6,203681E-10
-6,75;-6,143441E-10
-6,7;-6,051362E-10
-6,65;-5,983429E-10
-6,6;-5,915775E-10
-6,55;-5,858296E-10
-6,5;-5,781364E-10
-6,45;-5,70469E-10
-6,4;-5,648167E-10
-6,35;-5,56758E-10
-6,3;-5,487261E-10
-6,25;-5,408332E-10
-6,2;-5,336794E-10
-6,15;-5,26627E-10
-6,1;-5,175861E-10
-6,05;-5,111063E-10
-6;-5,046807E-10
-5,95;-4,98506E-10
-5,9;-4,902226E-10
-5,85;-4,81274E-10
-5,8;-4,75688E-10
-5,75;-4,69897E-10
-5,7;-4,597661E-10
-5,65;-4,511269E-10
-5,6;-4,456643E-10
-5,55;-4,402991E-10
-5,5;-4,318218E-10
-5,45;-4,242009E-10
-5,4;-4,177735E-10
-5,35;-4,104705E-10
-5,3;-4,011495E-10
-5,25;-3,915261E-10
-5,2;-3,856765E-10
-5,15;-3,787178E-10
-5,1;-3,730038E-10
-5,05;-3,649104E-10
-5;-3,584721E-10
-4,95;-3,526394E-10
-4,9;-3,427047E-10
-4,85;-3,348672E-10
-4,8;-3,275686E-10
-4,75;-3,230031E-10
-4,7;-3,167945E-10
-4,65;-3,083217E-10
-4,6;-3,00798E-10
-4,55;-2,928869E-10
-4,5;-2,851667E-10
-4,45;-2,755826E-10
-4,4;-2,677867E-10
-4,35;-2,614367E-10
-4,3;-2,544534E-10
-4,25;-2,462934E-10
-4,2;-2,393294E-10
-4,15;-2,326621E-10
-4,1;-2,263506E-10
-4,05;-2,153065E-10
-4;-2,077384E-10
-3,95;-1,980795E-10
-3,9;-1,887883E-10
-3,85;-1,798317E-10
-3,8;-1,703371E-10
-3,75;-1,645412E-10
-3,7;-1,552769E-10
-3,65;-1,472529E-10
-3,6;-1,357568E-10
-3,55;-1,294242E-10
-3,5;-1,186365E-10
-3,45;-1,092865E-10
-3,4;-1,006264E-10
-3,35;-9,529869E-11
-3,3;-8,676736E-11
-3,25;-7,934031E-11
-3,2;-6,966663E-11
-3,15;-6,193802E-11
-3,1;-5,161608E-11
-3,05;-4,306509E-11
-3;-3,325422E-11
-2,95;-2,968282E-11
-2,9;-2,156572E-11
-2,85;-1,212374E-11
-2,8;-3,386478E-12
-2,75;5,660983E-12
-2,7;1,361527E-11
-2,65;2,537634E-11
-2,6;3,749774E-11
-2,55;4,712743E-11
-2,5;5,596662E-11
-2,45;6,582429E-11
-2,4;7,578857E-11
-2,35;8,401249E-11
-2,3;9,385431E-11
-2,25;1,047856E-10
-2,2;1,174843E-10
-2,15;1,267733E-10
-2,1;1,388897E-10
-2,05;1,445558E-10
-2;1,595316E-10
-1,95;1,646658E-10
-1,9;1,744132E-10
-1,85;1,805302E-10
-1,8;1,944606E-10
-1,75;2,03051E-10
-1,7;2,119196E-10
-1,65;2,24035E-10
-1,6;2,351281E-10
-1,55;2,468499E-10
-1,5;2,547919E-10
-1,45;2,639803E-10
-1,4;2,813816E-10
-1,35;2,903408E-10
-1,3;3,052519E-10
-1,25;3,149944E-10
-1,2;3,309556E-10
-1,15;3,422288E-10
-1,1;3,522925E-10
-1,05;3,622948E-10
-1;3,757363E-10
-0,95;3,894668E-10
-0,9;4,025678E-10
-0,85;4,138551E-10
-0,8;4,32025E-10
-0,75;4,451822E-10
-0,7;4,575037E-10
-0,65;4,699065E-10
-0,6;4,882212E-10
-0,55;5,014972E-10
-0,5;5,205726E-10
-0,45;5,38674E-10
-0,4;5,65695E-10
-0,35;5,947599E-10
-0,3;6,210309E-10
-0,25;6,586446E-10
-0,2;7,039038E-10
-0,15;7,612887E-10
-0,1;8,131181E-10
-0,05;8,811687E-10
0;9,741276E-10
0,05;1,037201E-09
0,1;1,118534E-09
0,15;1,206871E-09
0,2;1,291923E-09
0,25;1,391966E-09
0,3;1,497718E-09
0,35;1,580661E-09
0,4;1,70232E-09
0,45;1,801855E-09
0,5;1,913564E-09
0,55;2,022696E-09
0,6;2,093858E-09
0,65;2,286078E-09
0,7;2,39952E-09
0,75;2,562609E-09
0,8;2,673252E-09
0,85;2,849029E-09
0,9;2,956511E-09
0,95;3,119626E-09
1;3,273159E-09
1,05;3,419819E-09
1,1;3,568634E-09
1,15;3,701738E-09
1,2;3,889814E-09
1,25;3,983406E-09
1,3;4,154236E-09
1,35;4,313031E-09
1,4;4,447759E-09
1,45;4,579837E-09
1,5;4,756261E-09
1,55;4,884849E-09
1,6;5,07299E-09
1,65;5,13244E-09
1,7;5,365584E-09
1,75;5,401673E-09
1,8;5,621608E-09
1,85;5,690522E-09
1,9;5,857725E-09
1,95;5,927237E-09
2;6,160041E-09
2,05;6,152127E-09
2,1;6,412781E-09
2,15;6,397288E-09
2,2;6,66711E-09
2,25;6,62464E-09
2,3;6,8976E-09
2,35;6,901518E-09
2,4;7,070315E-09
2,45;7,132514E-09
2,5;7,335905E-09
2,55;7,371882E-09
2,6;7,485213E-09
2,65;7,582026E-09
2,7;7,725702E-09
2,75;7,805894E-09
2,8;7,889348E-09
