Tensao [V];Corrente [A]
-10;-1,386815E-09
-9,95;-1,353603E-09
-9,9;-1,322803E-09
-9,85;-1,298623E-09
-9,8;-1,280426E-09
-9,75;-1,263987E-09
-9,7;-1,24816E-09
-9,65;-1,230574E-09
-9,6;-1,217669E-09
-9,55;-1,204732E-09
-9,5;-1,193796E-09
-9,45;-1,177918E-09
-9,4;-1,169431E-09
-9,35;-1,158736E-09
-9,3;-1,148358E-09
-9,25;-1,135452E-09
-9,2;-1,124959E-09
-9,15;-1,116224E-09
-9,1;-1,106708E-09
-9,05;-1,093744E-09
-9;-1,08248E-09
-8,95;-1,074159E-09
-8,9;-1,067261E-09
-8,85;-1,055986E-09
-8,8;-1,048212E-09
-8,75;-1,041494E-09
-8,7;-1,032593E-09
-8,65;-1,022177E-09
-8,6;-1,011727E-09
-8,55;-1,005516E-09
-8,5;-9,97328E-10
-8,45;-9,835293E-10
-8,4;-9,752988E-10
-8,35;-9,675094E-10
-8,3;-9,602787E-10
-8,25;-9,497396E-10
-8,2;-9,400586E-10
-8,15;-9,349564E-10
-8,1;-9,24775E-10
-8,05;-9,145698E-10
-8;-9,023496E-10
-7,95;-8,949151E-10
-7,9;-8,892924E-10
-7,85;-8,800496E-10
-7,8;-8,69132E-10
-7,75;-8,616154E-10
-7,7;-8,548631E-10
-7,65;-8,455376E-10
-7,6;-8,314098E-10
-7,55;-8,221569E-10
-7,5;-8,134823E-10
-7,45;-8,042869E-10
-7,4;-7,917905E-10
-7,35;-7,838406E-10
-7,3;-7,759289E-10
-7,25;-7,686499E-10
-7,2;-7,569092E-10
-7,15;-7,470694E-10
-7,1;-7,396613E-10
-7,05;-7,292741E-10
-7;-7,158805E-10
-6,95;-7,056736E-10
-6,9;-6,97918E-10
-6,85;-6,913097E-10
-6,8;-6,841041E-10
-6,75;-6,754492E-10
-6,7;-6,688017E-10
-6,65;-6,600816E-10
-6,6;-6,488269E-10
-6,55;-6,373251E-10
-6,5;-6,317254E-10
-6,45;-6,221944E-10
-6,4;-6,098735E-10
-6,35;-5,993914E-10
-6,3;-5,918799E-10
-6,25;-5,841834E-10
-6,2;-5,731272E-10
-6,15;-5,629009E-10
-6,1;-5,550301E-10
-6,05;-5,477131E-10
-6;-5,356067E-10
-5,95;-5,261463E-10
-5,9;-5,154042E-10
-5,85;-5,054976E-10
-5,8;-4,936938E-10
-5,75;-4,84911E-10
-5,7;-4,760761E-10
-5,65;-4,691709E-10
-5,6;-4,599032E-10
-5,55;-4,46624E-10
-5,5;-4,377983E-10
-5,45;-4,292914E-10
-5,4;-4,192806E-10
-5,35;-4,056044E-10
-5,3;-3,973536E-10
-5,25;-3,912466E-10
-5,2;-3,826651E-10
-5,15;-3,696955E-10
-5,1;-3,590601E-10
-5,05;-3,49444E-10
-5;-3,411221E-10
-4,95;-3,290563E-10
-4,9;-3,195224E-10
-4,85;-3,141013E-10
-4,8;-3,080446E-10
-4,75;-2,960974E-10
-4,7;-2,862817E-10
-4,65;-2,791291E-10
-4,6;-2,683305E-10
-4,55;-2,559175E-10
-4,5;-2,424485E-10
-4,45;-2,342552E-10
-4,4;-2,250891E-10
-4,35;-2,124813E-10
-4,3;-2,022036E-10
-4,25;-1,959639E-10
-4,2;-1,873468E-10
-4,15;-1,765579E-10
-4,1;-1,613581E-10
-4,05;-1,532202E-10
-4;-1,438383E-10
-3,95;-1,331572E-10
-3,9;-1,206611E-10
-3,85;-1,10371E-10
-3,8;-1,025334E-10
-3,75;-9,350807E-11
-3,7;-7,659735E-11
-3,65;-6,650577E-11
-3,6;-5,829062E-11
-3,55;-4,90055E-11
-3,5;-3,574583E-11
-3,45;-3,030419E-11
-3,4;-2,301803E-11
-3,35;-1,632139E-11
-3,3;-1,236782E-12
-3,25;1,053773E-11
-3,2;2,014169E-11
-3,15;3,06134E-11
-3,1;4,656239E-11
-3,05;5,81384E-11
-3;6,861134E-11
-2,95;8,127567E-11
-2,9;9,839882E-11
-2,85;1,121527E-10
-2,8;1,249653E-10
-2,75;1,353721E-10
-2,7;1,483269E-10
-2,65;1,615268E-10
-2,6;1,721836E-10
-2,55;1,821492E-10
-2,5;1,951003E-10
-2,45;2,082167E-10
-2,4;2,214154E-10
-2,35;2,323063E-10
-2,3;2,477613E-10
-2,25;2,596402E-10
-2,2;2,699978E-10
-2,15;2,78299E-10
-2,1;2,900956E-10
-2,05;3,059684E-10
-2;3,18014E-10
-1,95;3,312472E-10
-1,9;3,429544E-10
-1,85;3,584374E-10
-1,8;3,686983E-10
-1,75;3,780193E-10
-1,7;3,912116E-10
-1,65;4,0727E-10
-1,6;4,189109E-10
-1,55;4,308263E-10
-1,5;4,438758E-10
-1,45;4,602804E-10
-1,4;4,69316E-10
-1,35;4,786072E-10
-1,3;4,892919E-10
-1,25;5,053503E-10
-1,2;5,164248E-10
-1,15;5,273196E-10
-1,1;5,383576E-10
-1,05;5,582146E-10
-1;5,687921E-10
-0,95;5,777513E-10
-0,9;5,894213E-10
-0,85;6,061626E-10
-0,8;6,156169E-10
-0,75;6,327892E-10
-0,7;6,447974E-10
-0,65;6,657898E-10
-0,6;6,856496E-10
-0,55;7,10088E-10
-0,5;7,464143E-10
-0,45;8,081502E-10
-0,4;8,976554E-10
-0,35;1,013534E-09
-0,3;1,169753E-09
-0,25;1,401122E-09
-0,2;1,687233E-09
-0,15;2,014486E-09
-0,1;2,40045E-09
-0,05;2,785072E-09
0;3,370581E-09
0,05;3,796275E-09
0,1;4,330406E-09
0,15;4,915588E-09
0,2;5,476585E-09
0,25;6,043284E-09
0,3;6,660093E-09
0,35;7,284362E-09
0,4;7,901253E-09
0,45;8,468918E-09
0,5;9,137207E-09
0,55;9,863574E-09
0,6;1,050043E-08
0,65;1,125957E-08
0,7;1,185425E-08
0,75;1,268076E-08
0,8;1,333837E-08
0,85;1,417633E-08
0,9;1,485421E-08
0,95;1,563669E-08
1;1,635849E-08
1,05;1,718935E-08
1,1;1,776487E-08
1,15;1,869391E-08
1,2;1,942227E-08
1,25;2,01825E-08
1,3;2,074935E-08
1,35;2,188578E-08
1,4;2,267409E-08
1,45;2,314803E-08
1,5;2,382301E-08
1,55;2,470309E-08
