Tensao [V];Corrente [A]
-5;-1,525883E-10
-4,9;-1,363229E-10
-4,8;-1,296096E-10
-4,7;-1,249877E-10
-4,6;-1,204637E-10
-4,5;-1,167559E-10
-4,4;-1,13422E-10
-4,3;-1,085154E-10
-4,2;-1,047049E-10
-4,1;-1,010366E-10
-4;-9,706381E-11
-3,9;-9,269962E-11
-3,8;-8,921593E-11
-3,7;-8,590688E-11
-3,6;-8,138668E-11
-3,5;-7,769495E-11
-3,4;-7,401683E-11
-3,3;-7,028297E-11
-3,2;-6,793242E-11
-3,1;-6,42618E-11
-3;-6,010813E-11
-2,9;-5,590497E-11
-2,8;-5,34281E-11
-2,7;-4,922365E-11
-2,6;-4,578952E-11
-2,5;-4,159995E-11
-2,4;-3,768283E-11
-2,3;-3,402329E-11
-2,2;-3,033654E-11
-2,1;-2,67451E-11
-2;-2,50559E-11
-1,9;-2,07586E-11
-1,8;-1,665819E-11
-1,7;-1,250577E-11
-1,6;-8,963885E-12
-1,5;-4,96627E-12
-1,4;-9,83515E-13
-1,3;1,705111E-12
-1,2;4,661244E-12
-1,1;8,263842E-12
-1;1,129304E-11
-0,9;1,577617E-11
-0,8;1,944191E-11
-0,7;2,273243E-11
-0,6;2,724898E-11
-0,5;3,069432E-11
-0,4;3,417926E-11
-0,3;3,810383E-11
-0,2;4,247303E-11
-0,1;4,636544E-11
0;4,956553E-11
0,1;4,764469E-11
0,2;5,017356E-11
0,3;5,247334E-11
0,4;5,521768E-11
0,5;5,727355E-11
0,6;5,937881E-11
0,7;6,236345E-11
0,8;6,546449E-11
0,9;6,818283E-11
1;7,061634E-11
1,1;7,325793E-11
1,2;7,720476E-11
1,3;7,983156E-11
1,4;8,238397E-11
1,5;8,528803E-11
1,6;8,90925E-11
1,7;9,245359E-11
1,8;9,484502E-11
1,9;9,789527E-11
2;1,018E-10
2,1;1,039215E-10
2,2;1,068801E-10
2,3;1,099551E-10
2,4;1,133373E-10
2,5;1,172334E-10
2,6;1,192693E-10
2,7;1,217128E-10
2,8;1,244522E-10
2,9;1,280696E-10
3;1,298419E-10
3,1;1,337207E-10
3,2;1,375102E-10
3,3;1,405271E-10
3,4;1,437569E-10
3,5;1,464665E-10
3,6;1,505311E-10
3,7;1,533163E-10
3,8;1,555133E-10
3,9;1,569622E-10
4;1,621241E-10
4,1;1,660573E-10
4,2;1,691012E-10
4,3;1,711583E-10
4,4;1,745974E-10
4,5;1,782955E-10
4,6;1,805295E-10
4,7;1,836442E-10
4,8;1,867007E-10
4,9;1,901585E-10
5;1,936693E-10
