Tensao [V];Corrente [A]
-10;-1,284502E-09
-9,95;-1,254376E-09
-9,9;-1,230544E-09
-9,85;-1,214328E-09
-9,8;-1,194699E-09
-9,75;-1,183011E-09
-9,7;-1,166981E-09
-9,65;-1,159288E-09
-9,6;-1,148209E-09
-9,55;-1,13473E-09
-9,5;-1,125014E-09
-9,45;-1,113621E-09
-9,4;-1,10583E-09
-9,35;-1,095782E-09
-9,3;-1,088892E-09
-9,25;-1,081658E-09
-9,2;-1,071605E-09
-9,15;-1,064069E-09
-9,1;-1,053285E-09
-9,05;-1,04566E-09
-9;-1,034276E-09
-8,95;-1,024402E-09
-8,9;-1,018237E-09
-8,85;-1,00901E-09
-8,8;-1,002789E-09
-8,75;-9,906748E-10
-8,7;-9,853816E-10
-8,65;-9,763402E-10
-8,6;-9,682252E-10
-8,55;-9,589044E-10
-8,5;-9,50475E-10
-8,45;-9,407854E-10
-8,4;-9,312909E-10
-8,35;-9,235686E-10
-8,3;-9,175468E-10
-8,25;-9,105945E-10
-8,2;-9,030866E-10
-8,15;-8,956704E-10
-8,1;-8,87095E-10
-8,05;-8,778295E-10
-8;-8,675448E-10
-7,95;-8,568939E-10
-7,9;-8,440348E-10
-7,85;-8,383195E-10
-7,8;-8,273816E-10
-7,75;-8,216149E-10
-7,7;-8,141046E-10
-7,65;-8,086628E-10
-7,6;-8,000655E-10
-7,55;-7,912344E-10
-7,5;-7,8302E-10
-7,45;-7,726443E-10
-7,4;-7,666757E-10
-7,35;-7,5664E-10
-7,3;-7,493958E-10
-7,25;-7,456994E-10
-7,2;-7,353858E-10
-7,15;-7,282702E-10
-7,1;-7,197816E-10
-7,05;-7,12671E-10
-7;-6,998924E-10
-6,95;-6,884319E-10
-6,9;-6,7825E-10
-6,85;-6,68656E-10
-6,8;-6,60131E-10
-6,75;-6,502717E-10
-6,7;-6,434539E-10
-6,65;-6,36815E-10
-6,6;-6,290584E-10
-6,55;-6,164531E-10
-6,5;-6,10699E-10
-6,45;-6,002177E-10
-6,4;-5,94669E-10
-6,35;-5,830886E-10
-6,3;-5,743508E-10
-6,25;-5,679036E-10
-6,2;-5,602289E-10
-6,15;-5,546978E-10
-6,1;-5,442509E-10
-6,05;-5,380306E-10
-6;-5,298929E-10
-5,95;-5,20972E-10
-5,9;-5,09559E-10
-5,85;-4,989932E-10
-5,8;-4,918014E-10
-5,75;-4,843412E-10
-5,7;-4,755915E-10
-5,65;-4,697418E-10
-5,6;-4,604654E-10
-5,55;-4,540912E-10
-5,5;-4,434991E-10
-5,45;-4,348419E-10
-5,4;-4,285569E-10
-5,35;-4,174751E-10
-5,3;-4,067953E-10
-5,25;-3,969525E-10
-5,2;-3,91556E-10
-5,15;-3,81558E-10
-5,1;-3,739885E-10
-5,05;-3,665711E-10
-5;-3,57808E-10
-4,95;-3,485989E-10
-4,9;-3,357153E-10
-4,85;-3,271853E-10
-4,8;-3,174982E-10
-4,75;-3,075059E-10
-4,7;-2,975161E-10
-4,65;-2,894541E-10
-4,6;-2,812402E-10
-4,55;-2,74519E-10
-4,5;-2,637815E-10
-4,45;-2,55461E-10
-4,4;-2,456257E-10
-4,35;-2,367818E-10
-4,3;-2,236838E-10
-4,25;-2,162396E-10
-4,2;-2,085709E-10
-4,15;-1,986902E-10
-4,1;-1,891905E-10
-4,05;-1,818663E-10
-4;-1,733289E-10
