Tensao [V];Corrente [A]
-10;-1,247098E-09
-9,95;-1,214815E-09
-9,9;-1,183169E-09
-9,85;-1,163031E-09
-9,8;-1,143753E-09
-9,75;-1,133228E-09
-9,7;-1,143441E-09
-9,65;-1,137204E-09
-9,6;-1,117699E-09
-9,55;-1,104051E-09
-9,5;-1,086007E-09
-9,45;-1,074926E-09
-9,4;-1,06359E-09
-9,35;-1,056928E-09
-9,3;-1,044084E-09
-9,25;-1,036358E-09
-9,2;-1,028052E-09
-9,15;-1,021297E-09
-9,1;-1,009155E-09
-9,05;-1,001752E-09
-9;-9,973283E-10
-8,95;-9,943287E-10
-8,9;-9,862591E-10
-8,85;-9,718111E-10
-8,8;-9,652722E-10
-8,75;-9,578891E-10
-8,7;-9,472414E-10
-8,65;-9,380111E-10
-8,6;-9,328146E-10
-8,55;-9,260937E-10
-8,5;-9,192668E-10
-8,45;-9,098605E-10
-8,4;-9,053742E-10
-8,35;-8,96526E-10
-8,3;-8,886082E-10
-8,25;-8,785156E-10
-8,2;-8,725706E-10
-8,15;-8,64832E-10
-8,1;-8,579968E-10
-8,05;-8,45628E-10
-8;-8,39422E-10
-7,95;-8,325919E-10
-7,9;-8,239477E-10
-7,85;-8,134441E-10
-7,8;-8,07679E-10
-7,75;-7,978608E-10
-7,7;-7,914244E-10
-7,65;-7,813928E-10
-7,6;-7,736335E-10
-7,55;-7,675635E-10
-7,5;-7,623252E-10
-7,45;-7,504011E-10
-7,4;-7,451586E-10
-7,35;-7,362224E-10
-7,3;-7,2874E-10
-7,25;-7,173228E-10
-7,2;-7,09525E-10
-7,15;-7,038896E-10
-7,1;-6,969547E-10
-7,05;-6,868579E-10
-7;-6,78431E-10
-6,95;-6,713017E-10
-6,9;-6,660855E-10
-6,85;-6,556302E-10
-6,8;-6,502598E-10
-6,75;-6,42588E-10
-6,7;-6,367548E-10
-6,65;-6,263173E-10
-6,6;-6,162811E-10
-6,55;-6,076592E-10
-6,5;-6,010533E-10
-6,45;-5,93266E-10
-6,4;-5,85507E-10
-6,35;-5,76067E-10
-6,3;-5,696635E-10
-6,25;-5,584802E-10
-6,2;-5,50186E-10
-6,15;-5,399174E-10
-6,1;-5,317402E-10
-6,05;-5,215223E-10
-6;-5,110168E-10
-5,95;-5,0405E-10
-5,9;-4,9647E-10
-5,85;-4,856932E-10
-5,8;-4,755565E-10
-5,75;-4,683634E-10
-5,7;-4,617073E-10
-5,65;-4,532578E-10
-5,6;-4,424802E-10
-5,55;-4,327672E-10
-5,5;-4,254873E-10
-5,45;-4,187674E-10
-5,4;-4,089468E-10
-5,35;-4,00311E-10
-5,3;-3,931916E-10
-5,25;-3,841213E-10
-5,2;-3,750164E-10
-5,15;-3,664553E-10
-5,1;-3,608315E-10
-5,05;-3,477187E-10
-5;-3,401619E-10
-4,95;-3,292245E-10
-4,9;-3,228158E-10
-4,85;-3,14411E-10
-4,8;-3,057643E-10
-4,75;-2,972733E-10
-4,7;-2,901771E-10
-4,65;-2,799251E-10
-4,6;-2,716451E-10
-4,55;-2,614225E-10
-4,5;-2,564586E-10
-4,45;-2,479174E-10
-4,4;-2,358321E-10
-4,35;-2,265677E-10
-4,3;-2,150241E-10
-4,25;-2,076374E-10
-4,2;-1,978632E-10
-4,15;-1,919351E-10
-4,1;-1,832445E-10
-4,05;-1,721688E-10
-4;-1,612291E-10
-3,95;-1,50624E-10
-3,9;-1,442963E-10
-3,85;-1,366829E-10
-3,8;-1,239797E-10
-3,75;-1,124101E-10
-3,7;-1,025245E-10
-3,65;-9,530329E-11
-3,6;-8,471916E-11
-3,55;-7,528946E-11
-3,5;-6,59308E-11
-3,45;-5,592263E-11
-3,4;-4,404544E-11
-3,35;-3,112405E-11
-3,3;-2,177524E-11
-3,25;-1,349024E-11
-3,2;-2,800635E-12
-3,15;7,440569E-12
-3,1;1,85373E-11
-3,05;2,345816E-11
-3;3,56151E-11
-2,95;4,485499E-11
-2,9;5,430209E-11
-2,85;6,202099E-11
-2,8;7,345111E-11
-2,75;8,214811E-11
-2,7;9,342135E-11
-2,65;1,015545E-10
-2,6;1,112468E-10
-2,55;1,243988E-10
-2,5;1,344942E-10
-2,45;1,437341E-10
-2,4;1,528969E-10
-2,35;1,669118E-10
-2,3;1,757866E-10
-2,25;1,828325E-10
-2,2;1,955349E-10
-2,15;2,079529E-10
-2,1;2,195632E-10
-2,05;2,30444E-10
-2;2,397821E-10
-1,95;2,521635E-10
-1,9;2,626951E-10
-1,85;2,731863E-10
-1,8;2,841458E-10
-1,75;2,965039E-10
-1,7;3,079522E-10
-1,65;3,19902E-10
-1,6;3,325798E-10
