Tensao [V];Corrente [A]
-5;-3,834243E-10
-4,9;-3,507498E-10
-4,8;-3,300528E-10
-4,7;-3,140839E-10
-4,6;-3,020501E-10
-4,5;-2,862124E-10
-4,4;-2,771521E-10
-4,3;-2,638197E-10
-4,2;-2,552213E-10
-4,1;-2,426657E-10
-4;-2,325363E-10
-3,9;-2,219227E-10
-3,8;-2,117089E-10
-3,7;-1,996019E-10
-3,6;-1,918541E-10
-3,5;-1,788415E-10
-3,4;-1,719098E-10
-3,3;-1,632494E-10
-3,2;-1,526195E-10
-3,1;-1,454934E-10
-3;-1,361208E-10
-2,9;-1,270033E-10
-2,8;-1,13592E-10
-2,7;-1,059741E-10
-2,6;-9,534321E-11
-2,5;-8,571541E-11
-2,4;-7,301741E-11
-2,3;-6,295869E-11
-2,2;-4,850209E-11
-2,1;-3,84693E-11
-2;-2,551746E-11
-1,9;-1,450879E-11
-1,8;-1,166841E-12
-1,7;8,878412E-12
-1,6;2,429616E-11
-1,5;3,3529E-11
-1,4;4,614778E-11
-1,3;5,912702E-11
-1,2;7,248027E-11
-1,1;8,80751E-11
-1;9,956691E-11
-0,9;1,122328E-10
-0,8;1,216378E-10
-0,7;1,343841E-10
-0,6;1,548263E-10
-0,5;2,263705E-10
-0,4;4,813759E-10
-0,3;1,18756E-09
-0,2;3,134769E-09
-0,1;4,63843E-09
0;6,999952E-09
0,1;9,560608E-09
0,2;1,197884E-08
0,3;1,429428E-08
0,4;1,651366E-08
0,5;1,866617E-08
0,6;2,06753E-08
0,7;2,333576E-08
0,8;2,504407E-08
0,9;2,639238E-08
1;2,795034E-08
1,1;2,901245E-08
1,2;3,015721E-08
1,3;3,112686E-08
1,4;3,205194E-08
1,5;3,316026E-08
1,6;3,388807E-08
1,7;3,460898E-08
1,8;3,527403E-08
1,9;3,587327E-08
2;3,625175E-08
2,1;3,73278E-08
2,2;3,767354E-08
2,3;3,836315E-08
2,4;3,89037E-08
2,5;3,932834E-08
2,6;3,979462E-08
2,7;4,038253E-08
2,8;4,072727E-08
2,9;4,121919E-08
3;4,185293E-08
3,1;4,220278E-08
3,2;4,252059E-08
3,3;4,280004E-08
3,4;4,331688E-08
3,5;4,38546E-08
3,6;4,403249E-08
3,7;4,453008E-08
3,8;4,488403E-08
3,9;4,539101E-08
4;4,574229E-08
4,1;4,608403E-08
4,2;4,637473E-08
4,3;4,67531E-08
4,4;4,690822E-08
4,5;4,717869E-08
4,6;4,766575E-08
4,7;4,78094E-08
4,8;4,803485E-08
4,9;4,844565E-08
5;4,864446E-08
