Tensao [V];Corrente [A]
-10;-1,581356E-09
-9,95;-1,534218E-09
-9,9;-1,492876E-09
-9,85;-1,473256E-09
-9,8;-1,446482E-09
-9,75;-1,44552E-09
-9,7;-1,417627E-09
-9,65;-1,420321E-09
-9,6;-1,393196E-09
-9,55;-1,386343E-09
-9,5;-1,349982E-09
-9,45;-1,347349E-09
-9,4;-1,330893E-09
-9,35;-1,331812E-09
-9,3;-1,308772E-09
-9,25;-1,308247E-09
-9,2;-1,297686E-09
-9,15;-1,303541E-09
-9,1;-1,275983E-09
-9,05;-1,27223E-09
-9;-1,247322E-09
-8,95;-1,246988E-09
-8,9;-1,22128E-09
-8,85;-1,207709E-09
-8,8;-1,208571E-09
-8,75;-1,203217E-09
-8,7;-1,201757E-09
-8,65;-1,178148E-09
-8,6;-1,17501E-09
-8,55;-1,159634E-09
-8,5;-1,144426E-09
-8,45;-1,130589E-09
-8,4;-1,12065E-09
-8,35;-1,117444E-09
-8,3;-1,117536E-09
-8,25;-1,095281E-09
-8,2;-1,099053E-09
-8,15;-1,079783E-09
-8,1;-1,071115E-09
-8,05;-1,061287E-09
-8;-1,037966E-09
-7,95;-1,041064E-09
-7,9;-1,016681E-09
-7,85;-1,019009E-09
-7,8;-1,005472E-09
-7,75;-1,009814E-09
-7,7;-9,93159E-10
-7,65;-9,860758E-10
-7,6;-9,69694E-10
-7,55;-9,642229E-10
-7,5;-9,441592E-10
-7,45;-9,329885E-10
-7,4;-9,15531E-10
-7,35;-9,188934E-10
-7,3;-8,991095E-10
-7,25;-9,036588E-10
-7,2;-8,942428E-10
-7,15;-8,773632E-10
-7,1;-8,74242E-10
-7,05;-8,491539E-10
-7;-8,517741E-10
-6,95;-8,174827E-10
-6,9;-8,336716E-10
-6,85;-8,032771E-10
-6,8;-8,109298E-10
-6,75;-7,944094E-10
-6,7;-7,978352E-10
-6,65;-7,885748E-10
-6,6;-7,699616E-10
-6,55;-7,562284E-10
-6,5;-7,341101E-10
-6,45;-7,336993E-10
-6,4;-7,185837E-10
-6,35;-7,143576E-10
-6,3;-7,278308E-10
-6,25;-7,030337E-10
-6,2;-6,957162E-10
-6,15;-6,81142E-10
-6,1;-6,753555E-10
-6,05;-6,614658E-10
-6;-6,444903E-10
-5,95;-6,34807E-10
-5,9;-6,347226E-10
-5,85;-6,182418E-10
-5,8;-6,131786E-10
-5,75;-6,066846E-10
-5,7;-5,990458E-10
-5,65;-5,859626E-10
-5,6;-5,623292E-10
