Tensao [V];Corrente [A]
-10;-7,457761E-10
-9,95;-7,346046E-10
-9,9;-7,286854E-10
-9,85;-7,217119E-10
-9,8;-7,159036E-10
-9,75;-7,119255E-10
-9,7;-7,081393E-10
-9,65;-7,041269E-10
-9,6;-6,983027E-10
-9,55;-6,937736E-10
-9,5;-6,896667E-10
-9,45;-6,846431E-10
-9,4;-6,801237E-10
-9,35;-6,75819E-10
-9,3;-6,719922E-10
-9,25;-6,678512E-10
-9,2;-6,627185E-10
-9,15;-6,58484E-10
-9,1;-6,5429E-10
-9,05;-6,503436E-10
-9;-6,445162E-10
-8,95;-6,402852E-10
-8,9;-6,369146E-10
-8,85;-6,336678E-10
-8,8;-6,290167E-10
-8,75;-6,235473E-10
-8,7;-6,215213E-10
-8,65;-6,174117E-10
-8,6;-6,129163E-10
-8,55;-6,081745E-10
-8,5;-6,050578E-10
-8,45;-6,026926E-10
-8,4;-5,967309E-10
-8,35;-5,928952E-10
-8,3;-5,892499E-10
-8,25;-5,856995E-10
-8,2;-5,810142E-10
-8,15;-5,750467E-10
-8,1;-5,717133E-10
-8,05;-5,671324E-10
-8;-5,628555E-10
-7,95;-5,5799E-10
-7,9;-5,530873E-10
-7,85;-5,510949E-10
-7,8;-5,458343E-10
-7,75;-5,411393E-10
-7,7;-5,373286E-10
-7,65;-5,344881E-10
-7,6;-5,304787E-10
-7,55;-5,250692E-10
-7,5;-5,211778E-10
-7,45;-5,172519E-10
-7,4;-5,136159E-10
-7,35;-5,086254E-10
-7,3;-5,031715E-10
-7,25;-4,996611E-10
-7,2;-4,949318E-10
-7,15;-4,901648E-10
-7,1;-4,859638E-10
-7,05;-4,823384E-10
-7;-4,791876E-10
-6,95;-4,732694E-10
-6,9;-4,687185E-10
-6,85;-4,642623E-10
-6,8;-4,597877E-10
-6,75;-4,550411E-10
-6,7;-4,500599E-10
-6,65;-4,459554E-10
-6,6;-4,412493E-10
-6,55;-4,369361E-10
-6,5;-4,314147E-10
-6,45;-4,271484E-10
-6,4;-4,232757E-10
-6,35;-4,174601E-10
-6,3;-4,125518E-10
-6,25;-4,077145E-10
-6,2;-4,036626E-10
-6,15;-3,988705E-10
-6,1;-3,934238E-10
-6,05;-3,903792E-10
-6;-3,857678E-10
-5,95;-3,811088E-10
-5,9;-3,751894E-10
-5,85;-3,703372E-10
-5,8;-3,669461E-10
-5,75;-3,610571E-10
-5,7;-3,560084E-10
-5,65;-3,513218E-10
-5,6;-3,466609E-10
-5,55;-3,421989E-10
-5,5;-3,356294E-10
