Tensao [V];Corrente [A]
-10;-1,497089E-09
-9,95;-1,459559E-09
-9,9;-1,416643E-09
-9,85;-1,395011E-09
-9,8;-1,367748E-09
-9,75;-1,353789E-09
-9,7;-1,339249E-09
-9,65;-1,329158E-09
-9,6;-1,311368E-09
-9,55;-1,301081E-09
-9,5;-1,287773E-09
-9,45;-1,274021E-09
-9,4;-1,255472E-09
-9,35;-1,245778E-09
-9,3;-1,231533E-09
-9,25;-1,226727E-09
-9,2;-1,21006E-09
-9,15;-1,206752E-09
-9,1;-1,194447E-09
-9,05;-1,193044E-09
-9;-1,180099E-09
-8,95;-1,172266E-09
-8,9;-1,165422E-09
-8,85;-1,156494E-09
-8,8;-1,148437E-09
-8,75;-1,142293E-09
-8,7;-1,132243E-09
-8,65;-1,128181E-09
-8,6;-1,106637E-09
-8,55;-1,09333E-09
-8,5;-1,079925E-09
-8,45;-1,071414E-09
-8,4;-1,053152E-09
-8,35;-1,047631E-09
-8,3;-1,036889E-09
-8,25;-1,030382E-09
-8,2;-1,017508E-09
-8,15;-1,015657E-09
-8,1;-1,000595E-09
-8,05;-9,956251E-10
-8;-9,805718E-10
-7,95;-9,734639E-10
-7,9;-9,606462E-10
-7,85;-9,522881E-10
-7,8;-9,453441E-10
-7,75;-9,363368E-10
-7,7;-9,297266E-10
-7,65;-9,194301E-10
-7,6;-9,133491E-10
-7,55;-9,017128E-10
-7,5;-8,893014E-10
-7,45;-8,830159E-10
-7,4;-8,685443E-10
-7,35;-8,60258E-10
-7,3;-8,461799E-10
-7,25;-8,471943E-10
-7,2;-8,342929E-10
-7,15;-8,254539E-10
-7,1;-8,185879E-10
-7,05;-8,019357E-10
-7;-7,981386E-10
-6,95;-7,796738E-10
-6,9;-7,722066E-10
-6,85;-7,565328E-10
-6,8;-7,560264E-10
-6,75;-7,376701E-10
-6,7;-7,37863E-10
-6,65;-7,268676E-10
-6,6;-7,193127E-10
-6,55;-7,095339E-10
-6,5;-6,95557E-10
-6,45;-6,820497E-10
-6,4;-6,748356E-10
-6,35;-6,584763E-10
-6,3;-6,551211E-10
-6,25;-6,472733E-10
-6,2;-6,442219E-10
-6,15;-6,30029E-10
-6,1;-6,28773E-10
-6,05;-6,124752E-10
-6;-6,038245E-10
-5,95;-5,844187E-10
-5,9;-5,829808E-10
-5,85;-5,687179E-10
-5,8;-5,703513E-10
-5,75;-5,528232E-10
-5,7;-5,472595E-10
-5,65;-5,335359E-10
-5,6;-5,305306E-10
-5,55;-5,130669E-10
-5,5;-5,054179E-10
-5,45;-4,933518E-10
-5,4;-4,847985E-10
-5,35;-4,693256E-10
-5,3;-4,650876E-10
-5,25;-4,491484E-10
-5,2;-4,512579E-10
-5,15;-4,330576E-10
-5,1;-4,227752E-10
-5,05;-4,028933E-10
-5;-4,037749E-10
-4,95;-3,87489E-10
-4,9;-3,807899E-10
-4,85;-3,711643E-10
-4,8;-3,645679E-10
-4,75;-3,479943E-10
-4,7;-3,392421E-10
-4,65;-3,258377E-10
-4,6;-3,14169E-10
-4,55;-2,980977E-10
-4,5;-2,829468E-10
-4,45;-2,786195E-10
-4,4;-2,719006E-10
-4,35;-2,669861E-10
-4,3;-2,595284E-10
