Tensao [V];Corrente [A]
-10;-7,349736E-10
-9,95;-7,229726E-10
-9,9;-7,14067E-10
-9,85;-7,071862E-10
-9,8;-7,015569E-10
-9,75;-6,963772E-10
-9,7;-6,915752E-10
-9,65;-6,863002E-10
-9,6;-6,819899E-10
-9,55;-6,782962E-10
-9,5;-6,741751E-10
-9,45;-6,697082E-10
-9,4;-6,661811E-10
-9,35;-6,616227E-10
-9,3;-6,581031E-10
-9,25;-6,535242E-10
-9,2;-6,49035E-10
-9,15;-6,453789E-10
-9,1;-6,400019E-10
-9,05;-6,356968E-10
-9;-6,316409E-10
-8,95;-6,275787E-10
-8,9;-6,239531E-10
-8,85;-6,186163E-10
-8,8;-6,153137E-10
-8,75;-6,115127E-10
-8,7;-6,068617E-10
-8,65;-6,021388E-10
-8,6;-5,982618E-10
-8,55;-5,96123E-10
-8,5;-5,918411E-10
-8,45;-5,883702E-10
-8,4;-5,845283E-10
-8,35;-5,799807E-10
-8,3;-5,759569E-10
-8,25;-5,705834E-10
-8,2;-5,676196E-10
-8,15;-5,647747E-10
-8,1;-5,607405E-10
-8,05;-5,568604E-10
-8;-5,521994E-10
-7,95;-5,495895E-10
-7,9;-5,442861E-10
-7,85;-5,395778E-10
-7,8;-5,348382E-10
-7,75;-5,30561E-10
-7,7;-5,265891E-10
-7,65;-5,213336E-10
-7,6;-5,180563E-10
-7,55;-5,135471E-10
-7,5;-5,096229E-10
-7,45;-5,05473E-10
-7,4;-5,014713E-10
-7,35;-4,985151E-10
-7,3;-4,936976E-10
-7,25;-4,89805E-10
-7,2;-4,846094E-10
-7,15;-4,802109E-10
-7,1;-4,764728E-10
-7,05;-4,709184E-10
-7;-4,668435E-10
-6,95;-4,616749E-10
-6,9;-4,572822E-10
-6,85;-4,535113E-10
-6,8;-4,491038E-10
-6,75;-4,454934E-10
-6,7;-4,396971E-10
-6,65;-4,357267E-10
-6,6;-4,310276E-10
-6,55;-4,261987E-10
-6,5;-4,226261E-10
-6,45;-4,168428E-10
-6,4;-4,140909E-10
-6,35;-4,081337E-10
-6,3;-4,038673E-10
-6,25;-3,99493E-10
-6,2;-3,943163E-10
-6,15;-3,896932E-10
-6,1;-3,844916E-10
-6,05;-3,798075E-10
-6;-3,751598E-10
-5,95;-3,708997E-10
-5,9;-3,664224E-10
-5,85;-3,61775E-10
-5,8;-3,586839E-10
-5,75;-3,540623E-10
-5,7;-3,503057E-10
-5,65;-3,452825E-10
-5,6;-3,399694E-10
-5,55;-3,347103E-10
-5,5;-3,292208E-10
-5,45;-3,243737E-10
-5,4;-3,199623E-10
-5,35;-3,151028E-10
-5,3;-3,11246E-10
-5,25;-3,059772E-10
-5,2;-3,015308E-10
-5,15;-2,967339E-10
-5,1;-2,912467E-10
-5,05;-2,869105E-10
-5;-2,812924E-10
-4,95;-2,770274E-10
-4,9;-2,718552E-10
-4,85;-2,669505E-10
-4,8;-2,629464E-10
-4,75;-2,575343E-10
-4,7;-2,526845E-10
-4,65;-2,471901E-10
-4,6;-2,434213E-10
-4,55;-2,383267E-10
-4,5;-2,335906E-10
-4,45;-2,29098E-10
-4,4;-2,236502E-10
-4,35;-2,188173E-10
-4,3;-2,128022E-10
-4,25;-2,07716E-10
-4,2;-2,030476E-10
-4,15;-1,961476E-10
-4,1;-1,910367E-10
-4,05;-1,853562E-10
-4;-1,807627E-10
-3,95;-1,756051E-10
-3,9;-1,700287E-10
-3,85;-1,642122E-10
-3,8;-1,581932E-10
-3,75;-1,530432E-10
-3,7;-1,465354E-10
-3,65;-1,412763E-10
-3,6;-1,371055E-10
-3,55;-1,317987E-10
-3,5;-1,267529E-10
-3,45;-1,199913E-10
-3,4;-1,155252E-10
-3,35;-1,095308E-10
-3,3;-1,039886E-10
-3,25;-9,902133E-11
-3,2;-9,326833E-11
-3,15;-8,81293E-11
-3,1;-8,181267E-11
-3,05;-7,595791E-11
-3;-7,066579E-11
-2,95;-6,348499E-11
-2,9;-5,79171E-11
-2,85;-5,095691E-11
-2,8;-4,647121E-11
-2,75;-3,984196E-11
-2,7;-3,408409E-11
-2,65;-2,855786E-11
-2,6;-2,196657E-11
-2,55;-1,626387E-11
-2,5;-9,224024E-12
-2,45;-3,371785E-12
-2,4;2,292989E-12
-2,35;8,905244E-12
-2,3;1,519639E-11
-2,25;2,266656E-11
-2,2;2,769532E-11
-2,15;3,381245E-11
-2,1;4,026047E-11
-2,05;4,656754E-11
-2;5,4137E-11
-1,95;5,916208E-11
-1,9;6,654529E-11
-1,85;7,195393E-11
-1,8;7,859191E-11
-1,75;8,461094E-11
-1,7;9,159457E-11
-1,65;9,929157E-11
-1,6;1,04699E-10
-1,55;1,117476E-10
-1,5;1,196797E-10
-1,45;1,264294E-10
-1,4;1,342476E-10
-1,35;1,41013E-10
-1,3;1,496378E-10
-1,25;1,558873E-10
-1,2;1,637999E-10
-1,15;1,707455E-10
-1,1;1,789364E-10
-1,05;1,881936E-10
-1;1,948437E-10
-0,95;2,033448E-10
-0,9;2,121203E-10
-0,85;2,206763E-10
-0,8;2,296651E-10
-0,75;2,375729E-10
-0,7;2,460322E-10
-0,65;2,554438E-10
-0,6;2,636628E-10
-0,55;2,74838E-10
-0,5;2,85066E-10
-0,45;2,97462E-10
-0,4;3,075267E-10
-0,35;3,200356E-10
-0,3;3,318493E-10
-0,25;3,448839E-10
-0,2;3,578156E-10
-0,15;3,717816E-10
-0,1;3,863491E-10
-0,05;4,016708E-10
0;4,205295E-10
0,05;4,316728E-10
0,1;4,457101E-10
0,15;4,592187E-10
0,2;4,749842E-10
0,25;4,891864E-10
0,3;5,049041E-10
0,35;5,1977E-10
0,4;5,358866E-10
0,45;5,523187E-10
0,5;5,68203E-10
0,55;5,874993E-10
0,6;6,053915E-10
0,65;6,239577E-10
0,7;6,432973E-10
0,75;6,622284E-10
0,8;6,84022E-10
0,85;7,044096E-10
0,9;7,254998E-10
0,95;7,461444E-10
1;7,677896E-10
1,05;7,888185E-10
1,1;8,106782E-10
1,15;8,31237E-10
1,2;8,545458E-10
1,25;8,757443E-10
1,3;8,994563E-10
1,35;9,184623E-10
1,4;9,30679E-10
1,45;9,378749E-10
1,5;9,663529E-10
1,55;9,920618E-10
1,6;1,016223E-09
1,65;1,038529E-09
1,7;1,057859E-09
1,75;1,078726E-09
1,8;1,099595E-09
1,85;1,119633E-09
1,9;1,138788E-09
1,95;1,15731E-09
2;1,173993E-09
2,05;1,192306E-09
2,1;1,210518E-09
2,15;1,22807E-09
2,2;1,244102E-09
2,25;1,26178E-09
2,3;1,275356E-09
2,35;1,29158E-09
2,4;1,310045E-09
2,45;1,32563E-09
2,5;1,339862E-09
2,55;1,35648E-09
2,6;1,371753E-09
2,65;1,390071E-09
2,7;1,404692E-09
2,75;1,422458E-09
2,8;1,438794E-09
2,85;1,454178E-09
2,9;1,467613E-09
2,95;1,483792E-09
3;1,498121E-09
3,05;1,511572E-09
3,1;1,524842E-09
3,15;1,540894E-09
3,2;1,555149E-09
3,25;1,570509E-09
3,3;1,580365E-09
3,35;1,595514E-09
3,4;1,607253E-09
3,45;1,627395E-09
3,5;1,639184E-09
3,55;1,65815E-09
3,6;1,66777E-09
3,65;1,683306E-09
3,7;1,694979E-09
3,75;1,706604E-09
3,8;1,726075E-09
3,85;1,735926E-09
3,9;1,748196E-09
3,95;1,760632E-09
4;1,771166E-09
4,05;1,785556E-09
4,1;1,789479E-09
4,15;1,807573E-09
4,2;1,818518E-09
4,25;1,831473E-09
4,3;1,844996E-09
4,35;1,85432E-09
4,4;1,868372E-09
4,45;1,88321E-09
4,5;1,892984E-09
4,55;1,904143E-09
4,6;1,913439E-09
4,65;1,928645E-09
4,7;1,934092E-09
4,75;1,949367E-09
4,8;1,957546E-09
4,85;1,968085E-09
4,9;1,980911E-09
4,95;1,987785E-09
5;2,000653E-09
5,05;2,006863E-09
5,1;2,019256E-09
5,15;2,026361E-09
5,2;2,039858E-09
5,25;2,049426E-09
5,3;2,053429E-09
5,35;2,064451E-09
5,4;2,074618E-09
5,45;2,086283E-09
5,5;2,095531E-09
5,55;2,074321E-09
5,6;2,113562E-09
5,65;2,125279E-09
5,7;2,135798E-09
5,75;2,148277E-09
5,8;2,150027E-09
5,85;2,156268E-09
5,9;2,162395E-09
5,95;2,169658E-09
6;2,176847E-09
6,05;2,186838E-09
6,1;2,19297E-09
6,15;2,20904E-09
6,2;2,218093E-09
6,25;2,228987E-09
6,3;2,236873E-09
6,35;2,246864E-09
6,4;2,252064E-09
6,45;2,261349E-09
6,5;2,267176E-09
6,55;2,273653E-09
6,6;2,281735E-09
6,65;2,289481E-09
6,7;2,298655E-09
6,75;2,307996E-09
6,8;2,312081E-09
6,85;2,323337E-09
6,9;2,329076E-09
6,95;2,337769E-09
7;2,344979E-09
7,05;2,350955E-09
7,1;2,36014E-09
7,15;2,366333E-09
7,2;2,377689E-09
7,25;2,379634E-09
7,3;2,391874E-09
7,35;2,396812E-09
7,4;2,403557E-09
7,45;2,409678E-09
7,5;2,41571E-09
7,55;2,422866E-09
7,6;2,427162E-09
7,65;2,437366E-09
7,7;2,440707E-09
7,75;2,444928E-09
7,8;2,458475E-09
7,85;2,460451E-09
7,9;2,4689E-09
7,95;2,470225E-09
8;2,478772E-09
8,05;2,480137E-09
8,1;2,48883E-09
8,15;2,492032E-09
8,2;2,501336E-09
8,25;2,506291E-09
8,3;2,512772E-09
8,35;2,51759E-09
8,4;2,526807E-09
8,45;2,532091E-09
8,5;2,538626E-09
8,55;2,546289E-09
8,6;2,55188E-09
8,65;2,558302E-09
8,7;2,563619E-09
8,75;2,572188E-09
8,8;2,576557E-09
8,85;2,579815E-09
8,9;2,588896E-09
8,95;2,593298E-09
9;2,599984E-09
9,05;2,602745E-09
9,1;2,608761E-09
9,15;2,612836E-09
9,2;2,618234E-09
9,25;2,623681E-09
9,3;2,629474E-09
9,35;2,637977E-09
9,4;2,640338E-09
9,45;2,649531E-09
9,5;2,654756E-09
9,55;2,65834E-09
9,6;2,668666E-09
9,65;2,671185E-09
9,7;2,675882E-09
9,75;2,683284E-09
9,8;2,685296E-09
9,85;2,692657E-09
9,9;2,694961E-09
9,95;2,701787E-09
10;2,706996E-09
