Tensao [V];Corrente [A]
-10;-7,258243E-10
-9,95;-7,154978E-10
-9,9;-7,086914E-10
-9,85;-7,029585E-10
-9,8;-6,987573E-10
-9,75;-6,94512E-10
-9,7;-6,900884E-10
-9,65;-6,852779E-10
-9,6;-6,80882E-10
-9,55;-6,756755E-10
-9,5;-6,71516E-10
-9,45;-6,679209E-10
-9,4;-6,623213E-10
-9,35;-6,583648E-10
-9,3;-6,549757E-10
-9,25;-6,507867E-10
-9,2;-6,466014E-10
-9,15;-6,428756E-10
-9,1;-6,404704E-10
-9,05;-6,353741E-10
-9;-6,305154E-10
-8,95;-6,270939E-10
-8,9;-6,233468E-10
-8,85;-6,197757E-10
-8,8;-6,140914E-10
-8,75;-6,111222E-10
-8,7;-6,079464E-10
-8,65;-6,027326E-10
-8,6;-5,981942E-10
-8,55;-5,93234E-10
-8,5;-5,907513E-10
-8,45;-5,865856E-10
-8,4;-5,820017E-10
-8,35;-5,78859E-10
-8,3;-5,75326E-10
-8,25;-5,707753E-10
-8,2;-5,654903E-10
-8,15;-5,625285E-10
-8,1;-5,59366E-10
-8,05;-5,548101E-10
-8;-5,501715E-10
-7,95;-5,452073E-10
-7,9;-5,424E-10
-7,85;-5,37392E-10
-7,8;-5,33235E-10
-7,75;-5,301268E-10
-7,7;-5,266313E-10
-7,65;-5,226545E-10
-7,6;-5,169103E-10
-7,55;-5,136672E-10
-7,5;-5,103018E-10
-7,45;-5,053381E-10
-7,4;-5,002295E-10
-7,35;-4,948261E-10
-7,3;-4,912179E-10
-7,25;-4,856157E-10
-7,2;-4,808309E-10
-7,15;-4,769555E-10
-7,1;-4,727189E-10
-7,05;-4,684085E-10
-7;-4,625229E-10
-6,95;-4,58471E-10
-6,9;-4,551636E-10
-6,85;-4,502671E-10
-6,8;-4,46434E-10
-6,75;-4,42803E-10
-6,7;-4,400321E-10
-6,65;-4,34187E-10
-6,6;-4,288911E-10
-6,55;-4,246999E-10
-6,5;-4,205105E-10
-6,45;-4,164525E-10
-6,4;-4,114902E-10
-6,35;-4,075549E-10
-6,3;-4,040042E-10
-6,25;-3,986604E-10
-6,2;-3,933428E-10
-6,15;-3,878692E-10
-6,1;-3,842918E-10
-6,05;-3,797313E-10
-6;-3,73526E-10
-5,95;-3,692882E-10
-5,9;-3,645315E-10
-5,85;-3,603473E-10
-5,8;-3,546003E-10
-5,75;-3,508672E-10
-5,7;-3,471167E-10
-5,65;-3,422793E-10
-5,6;-3,378413E-10
-5,55;-3,328129E-10
-5,5;-3,291875E-10
-5,45;-3,247973E-10
-5,4;-3,194992E-10
-5,35;-3,152329E-10
-5,3;-3,097287E-10
-5,25;-3,062407E-10
-5,2;-3,006544E-10
-5,15;-2,961577E-10
-5,1;-2,92884E-10
-5,05;-2,874177E-10
-5;-2,833061E-10
-4,95;-2,785766E-10
-4,9;-2,755824E-10
-4,85;-2,702619E-10
-4,8;-2,647137E-10
-4,75;-2,601851E-10
-4,7;-2,525938E-10
-4,65;-2,509867E-10
-4,6;-2,452893E-10
-4,55;-2,409652E-10
-4,5;-2,367848E-10
-4,45;-2,317402E-10
-4,4;-2,265498E-10
-4,35;-2,208948E-10
-4,3;-2,165219E-10
-4,25;-2,112604E-10
-4,2;-2,058224E-10
-4,15;-2,0143E-10
-4,1;-1,962785E-10
-4,05;-1,918358E-10
-4;-1,858342E-10
-3,95;-1,810713E-10
-3,9;-1,77011E-10
-3,85;-1,722973E-10
-3,8;-1,675678E-10
-3,75;-1,613969E-10
-3,7;-1,564406E-10
-3,65;-1,509879E-10
-3,6;-1,452865E-10
-3,55;-1,405481E-10
-3,5;-1,348896E-10
-3,45;-1,301587E-10
-3,4;-1,230208E-10
-3,35;-1,177938E-10
-3,3;-1,133547E-10
-3,25;-1,075881E-10
-3,2;-1,01633E-10
-3,15;-9,515074E-11
-3,1;-9,028147E-11
-3,05;-8,506408E-11
-3;-7,904515E-11
-2,95;-7,415995E-11
-2,9;-6,801603E-11
-2,85;-6,35499E-11
-2,8;-5,738637E-11
-2,75;-5,168122E-11
-2,7;-4,683641E-11
-2,65;-4,099278E-11
-2,6;-3,526678E-11
-2,55;-2,876987E-11
-2,5;-2,390055E-11
-2,45;-1,807774E-11
-2,4;-1,229783E-11
-2,35;-6,546083E-12
-2,3;-3,286198E-13
-2,25;4,730757E-12
-2,2;1,100474E-11
-2,15;1,71966E-11
-2,1;2,308206E-11
-2,05;3,00853E-11
-2;3,585308E-11
-1,95;4,295559E-11
-1,9;4,817306E-11
-1,85;5,433796E-11
-1,8;6,056292E-11
-1,75;6,676949E-11
-1,7;7,442477E-11
-1,65;8,082252E-11
-1,6;8,781965E-11
-1,55;9,451274E-11
-1,5;1,007354E-10
-1,45;1,069835E-10
-1,4;1,128273E-10
-1,35;1,206235E-10
-1,3;1,272921E-10
-1,25;1,354645E-10
-1,2;1,433121E-10
-1,15;1,501806E-10
-1,1;1,580357E-10
-1,05;1,64333E-10
-1;1,733302E-10
-0,95;1,803421E-10
-0,9;1,885048E-10
-0,85;1,973539E-10
-0,8;2,050692E-10
-0,75;2,139585E-10
-0,7;2,218823E-10
-0,65;2,310868E-10
-0,6;2,400057E-10
-0,55;2,491365E-10
-0,5;2,583582E-10
-0,45;2,669496E-10
-0,4;2,783087E-10
-0,35;2,884167E-10
-0,3;2,997843E-10
-0,25;3,121876E-10
-0,2;3,235701E-10
-0,15;3,361413E-10
-0,1;3,486539E-10
-0,05;3,621859E-10
0;3,789035E-10
0,05;3,884375E-10
0,1;3,997145E-10
0,15;4,129034E-10
0,2;4,239832E-10
0,25;4,354683E-10
0,3;4,482628E-10
0,35;4,609515E-10
0,4;4,754984E-10
0,45;4,899414E-10
0,5;5,068307E-10
0,55;5,222465E-10
0,6;5,365174E-10
0,65;5,537042E-10
0,7;5,69802E-10
0,75;5,883929E-10
0,8;6,045915E-10
0,85;6,243241E-10
0,9;6,433652E-10
0,95;6,613169E-10
1;6,795216E-10
1,05;6,985102E-10
1,1;7,18444E-10
1,15;7,362095E-10
1,2;7,528858E-10
1,25;7,713939E-10
1,3;7,87041E-10
1,35;8,054684E-10
1,4;8,217468E-10
1,45;8,403884E-10
1,5;8,576284E-10
1,55;8,75587E-10
1,6;8,927366E-10
1,65;9,095188E-10
1,7;9,265659E-10
1,75;9,431285E-10
1,8;9,574516E-10
1,85;9,731163E-10
1,9;9,892486E-10
1,95;1,005112E-09
2;1,018672E-09
2,05;1,031787E-09
2,1;1,046226E-09
2,15;1,061265E-09
2,2;1,075935E-09
2,25;1,090756E-09
2,3;1,107783E-09
2,35;1,124713E-09
2,4;1,13935E-09
2,45;1,154557E-09
2,5;1,167151E-09
2,55;1,184501E-09
2,6;1,195361E-09
2,65;1,210932E-09
2,7;1,224342E-09
2,75;1,239241E-09
2,8;1,252674E-09
2,85;1,265168E-09
2,9;1,276597E-09
2,95;1,289037E-09
3;1,300264E-09
3,05;1,313734E-09
3,1;1,323438E-09
3,15;1,338803E-09
3,2;1,347646E-09
3,25;1,361201E-09
3,3;1,37338E-09
3,35;1,384413E-09
3,4;1,395297E-09
3,45;1,405746E-09
3,5;1,417101E-09
3,55;1,428185E-09
3,6;1,438145E-09
3,65;1,448918E-09
3,7;1,459434E-09
3,75;1,469257E-09
3,8;1,478551E-09
3,85;1,487728E-09
3,9;1,499343E-09
3,95;1,508318E-09
4;1,519679E-09
4,05;1,529536E-09
4,1;1,539492E-09
4,15;1,551284E-09
4,2;1,560669E-09
4,25;1,572715E-09
4,3;1,581329E-09
4,35;1,591384E-09
4,4;1,600977E-09
4,45;1,610102E-09
4,5;1,621856E-09
4,55;1,630684E-09
4,6;1,64066E-09
4,65;1,651451E-09
4,7;1,661445E-09
4,75;1,672746E-09
4,8;1,679454E-09
4,85;1,688266E-09
4,9;1,696917E-09
4,95;1,704994E-09
5;1,7125E-09
5,05;1,723252E-09
5,1;1,731482E-09
5,15;1,739385E-09
5,2;1,751812E-09
5,25;1,757566E-09
5,3;1,769442E-09
5,35;1,778401E-09
5,4;1,788015E-09
5,45;1,798757E-09
5,5;1,805889E-09
5,55;1,813458E-09
5,6;1,825434E-09
5,65;1,831565E-09
5,7;1,841205E-09
5,75;1,847495E-09
5,8;1,856051E-09
5,85;1,861639E-09
5,9;1,871843E-09
5,95;1,876426E-09
6;1,883611E-09
6,05;1,889201E-09
6,1;1,898472E-09
6,15;1,904376E-09
6,2;1,911553E-09
6,25;1,917622E-09
6,3;1,924119E-09
6,35;1,931722E-09
6,4;1,937864E-09
6,45;1,945306E-09
6,5;1,948276E-09
6,55;1,957159E-09
6,6;1,963068E-09
6,65;1,969806E-09
6,7;1,97779E-09
6,75;1,982782E-09
6,8;1,992877E-09
6,85;1,997268E-09
6,9;2,004577E-09
6,95;2,008432E-09
7;2,013679E-09
7,05;2,021433E-09
7,1;2,025502E-09
7,15;2,033511E-09
7,2;2,038955E-09
7,25;2,048715E-09
7,3;2,051927E-09
7,35;2,063351E-09
7,4;2,065998E-09
7,45;2,072851E-09
7,5;2,080512E-09
7,55;2,085813E-09
7,6;2,091161E-09
7,65;2,097713E-09
7,7;2,076397E-09
7,75;2,11463E-09
7,8;2,121487E-09
7,85;2,130575E-09
7,9;2,134169E-09
7,95;2,139359E-09
8;2,144375E-09
8,05;2,150504E-09
8,1;2,15544E-09
8,15;2,162524E-09
8,2;2,163638E-09
8,25;2,172225E-09
8,3;2,174697E-09
8,35;2,179112E-09
8,4;2,187142E-09
8,45;2,189425E-09
8,5;2,192263E-09
8,55;2,199123E-09
8,6;2,205157E-09
8,65;2,207559E-09
8,7;2,213861E-09
8,75;2,218116E-09
8,8;2,2251E-09
8,85;2,228932E-09
8,9;2,234508E-09
8,95;2,237375E-09
9;2,242002E-09
9,05;2,249833E-09
9,1;2,254396E-09
9,15;2,262433E-09
9,2;2,267401E-09
9,25;2,273103E-09
9,3;2,278614E-09
9,35;2,286165E-09
9,4;2,291092E-09
9,45;2,296575E-09
9,5;2,301402E-09
9,55;2,30732E-09
9,6;2,314412E-09
9,65;2,317E-09
9,7;2,324247E-09
9,75;2,328689E-09
9,8;2,335581E-09
9,85;2,337916E-09
9,9;2,344405E-09
9,95;2,346575E-09
10;2,351457E-09
