Tensao [V];Corrente [A]
-10;-1,435446E-09
-9,95;-1,397053E-09
-9,9;-1,365224E-09
-9,85;-1,346034E-09
-9,8;-1,324264E-09
-9,75;-1,309226E-09
-9,7;-1,298156E-09
-9,65;-1,285248E-09
-9,6;-1,275534E-09
-9,55;-1,26721E-09
-9,5;-1,257293E-09
-9,45;-1,244692E-09
-9,4;-1,232047E-09
-9,35;-1,220546E-09
-9,3;-1,21279E-09
-9,25;-1,208182E-09
-9,2;-1,192754E-09
-9,15;-1,189784E-09
-9,1;-1,177633E-09
-9,05;-1,172329E-09
-9;-1,163385E-09
-8,95;-1,15233E-09
-8,9;-1,148118E-09
-8,85;-1,136567E-09
-8,8;-1,130274E-09
-8,75;-1,117756E-09
-8,7;-1,112814E-09
-8,65;-1,104235E-09
-8,6;-1,092333E-09
-8,55;-1,084349E-09
-8,5;-1,074799E-09
-8,45;-1,066752E-09
-8,4;-1,059701E-09
-8,35;-1,050631E-09
-8,3;-1,042553E-09
-8,25;-1,033707E-09
-8,2;-1,025251E-09
-8,15;-1,013535E-09
-8,1;-1,006215E-09
-8,05;-1,001599E-09
-8;-9,899103E-10
-7,95;-9,769998E-10
-7,9;-9,724707E-10
-7,85;-9,648268E-10
-7,8;-9,599763E-10
-7,75;-9,462328E-10
-7,7;-9,412822E-10
-7,65;-9,353026E-10
-7,6;-9,367858E-10
-7,55;-9,234531E-10
-7,5;-9,16256E-10
-7,45;-9,093484E-10
-7,4;-9,035638E-10
-7,35;-8,859147E-10
-7,3;-8,806345E-10
-7,25;-8,749227E-10
-7,2;-8,646534E-10
-7,15;-8,595586E-10
-7,1;-8,462344E-10
-7,05;-8,423998E-10
-7;-8,368212E-10
-6,95;-8,208459E-10
-6,9;-8,145459E-10
-6,85;-8,00581E-10
-6,8;-7,956339E-10
-6,75;-7,806107E-10
-6,7;-7,713787E-10
-6,65;-7,674386E-10
-6,6;-7,583065E-10
-6,55;-7,519776E-10
-6,5;-7,350447E-10
-6,45;-7,346578E-10
-6,4;-7,212886E-10
-6,35;-7,179E-10
-6,3;-7,030838E-10
-6,25;-6,973018E-10
-6,2;-6,851676E-10
-6,15;-6,816117E-10
-6,1;-6,639668E-10
-6,05;-6,629648E-10
-6;-6,512467E-10
-5,95;-6,499881E-10
-5,9;-6,315414E-10
-5,85;-6,260144E-10
-5,8;-6,167681E-10
-5,75;-6,106208E-10
-5,7;-5,948619E-10
-5,65;-5,884121E-10
-5,6;-5,759184E-10
-5,55;-5,737461E-10
-5,5;-5,552475E-10
-5,45;-5,548785E-10
-5,4;-5,410904E-10
-5,35;-5,354689E-10
-5,3;-5,165811E-10
