Tensao [V];Corrente [A]
-10;-1,593472E-09
-9,95;-1,540969E-09
-9,9;-1,519636E-09
-9,85;-1,491237E-09
-9,8;-1,467421E-09
-9,75;-1,433521E-09
-9,7;-1,425882E-09
-9,65;-1,404682E-09
-9,6;-1,397666E-09
-9,55;-1,381868E-09
-9,5;-1,376778E-09
-9,45;-1,367794E-09
-9,4;-1,356471E-09
-9,35;-1,333524E-09
-9,3;-1,317152E-09
-9,25;-1,306713E-09
-9,2;-1,293674E-09
-9,15;-1,299058E-09
-9,1;-1,286337E-09
-9,05;-1,282046E-09
-9;-1,27724E-09
-8,95;-1,245031E-09
-8,9;-1,244653E-09
-8,85;-1,208118E-09
-8,8;-1,209597E-09
-8,75;-1,179107E-09
-8,7;-1,179195E-09
-8,65;-1,184512E-09
-8,6;-1,175684E-09
-8,55;-1,163986E-09
-8,5;-1,155496E-09
-8,45;-1,128978E-09
-8,4;-1,129808E-09
-8,35;-1,10393E-09
-8,3;-1,104928E-09
-8,25;-1,095054E-09
-8,2;-1,092975E-09
-8,15;-1,091176E-09
-8,1;-1,067901E-09
-8,05;-1,069951E-09
-8;-1,040798E-09
-7,95;-1,04329E-09
-7,9;-1,009342E-09
-7,85;-1,013197E-09
-7,8;-1,004882E-09
-7,75;-9,969748E-10
-7,7;-9,92212E-10
-7,65;-9,755785E-10
-7,6;-9,644295E-10
-7,55;-9,517807E-10
-7,5;-9,337709E-10
-7,45;-9,22251E-10
-7,4;-9,290066E-10
-7,35;-9,227554E-10
-7,3;-9,249592E-10
-7,25;-9,169973E-10
-7,2;-9,036003E-10
-7,15;-8,84996E-10
-7,1;-8,723721E-10
-7,05;-8,66247E-10
-7;-8,533719E-10
-6,95;-8,392069E-10
-6,9;-8,36764E-10
-6,85;-8,319279E-10
-6,8;-8,334237E-10
-6,75;-8,202017E-10
-6,7;-8,061337E-10
-6,65;-7,853252E-10
-6,6;-7,667251E-10
-6,55;-7,605355E-10
-6,5;-7,491732E-10
-6,45;-7,422327E-10
-6,4;-7,399602E-10
-6,35;-7,291837E-10
-6,3;-7,2462E-10
-6,25;-7,094923E-10
-6,2;-6,943093E-10
-6,15;-6,846666E-10
-6,1;-6,694865E-10
-6,05;-6,534972E-10
-6;-6,426003E-10
-5,95;-6,484235E-10
-5,9;-6,349869E-10
-5,85;-6,424269E-10
-5,8;-6,196514E-10
-5,75;-6,203708E-10
-5,7;-5,880432E-10
-5,65;-5,831899E-10
-5,6;-5,662867E-10
-5,55;-5,72269E-10
-5,5;-5,674166E-10
-5,45;-5,580799E-10
-5,4;-5,548577E-10
-5,35;-5,610988E-10
-5,3;-5,314574E-10
-5,25;-5,169638E-10
-5,2;-4,862702E-10
-5,15;-4,720225E-10
-5,1;-4,494717E-10
-5,05;-4,334408E-10
-5;-4,328565E-10
-4,95;-4,260997E-10
-4,9;-4,276031E-10
-4,85;-4,080517E-10
-4,8;-4,106499E-10
-4,75;-3,800811E-10
-4,7;-3,849761E-10
-4,65;-3,488285E-10
-4,6;-3,52221E-10
-4,55;-3,353088E-10
-4,5;-3,400731E-10
-4,45;-3,285584E-10
-4,4;-3,184926E-10
-4,35;-3,200209E-10
-4,3;-2,964038E-10
-4,25;-2,953461E-10
-4,2;-2,669956E-10
-4,15;-2,623739E-10
-4,1;-2,503017E-10
-4,05;-2,482896E-10
-4;-2,330099E-10
-3,95;-2,23818E-10
-3,9;-2,149164E-10
-3,85;-2,103462E-10
-3,8;-1,859951E-10
-3,75;-1,871948E-10
-3,7;-1,537165E-10
-3,65;-1,599106E-10
-3,6;-1,228009E-10
-3,55;-1,34444E-10
-3,5;-1,032478E-10
-3,45;-1,314279E-10
-3,4;-1,047393E-10
-3,35;-1,071047E-10
-3,3;-9,056898E-11
-3,25;-7,983526E-11
-3,2;-5,551583E-11
-3,15;-4,18934E-11
-3,1;-3,80303E-11
-3,05;-2,408427E-11
-3;-4,483378E-12
-2,95;9,761911E-12
-2,9;1,97029E-11
-2,85;2,947967E-11
-2,8;4,297375E-11
-2,75;5,610505E-11
-2,7;8,030001E-11
-2,65;9,21677E-11
-2,6;1,155672E-10
-2,55;1,115606E-10
-2,5;1,27669E-10
-2,45;1,278576E-10
-2,4;1,436829E-10
-2,35;1,568167E-10
-2,3;1,771913E-10
-2,25;1,923779E-10
-2,2;2,145751E-10
-2,15;2,268559E-10
-2,1;2,415841E-10
-2,05;2,486252E-10
-2;2,561348E-10
-1,95;2,72471E-10
-1,9;2,834721E-10
-1,85;3,067014E-10
-1,8;3,193056E-10
-1,75;3,487624E-10
-1,7;3,616493E-10
-1,65;3,864108E-10
-1,6;3,764097E-10
-1,55;4,172877E-10
-1,5;4,116156E-10
-1,45;4,353388E-10
-1,4;4,397757E-10
-1,35;4,825964E-10
-1,3;4,864423E-10
-1,25;5,229167E-10
-1,2;5,274096E-10
-1,15;5,696684E-10
-1,1;5,829349E-10
-1,05;6,32475E-10
-1;6,456922E-10
-0,95;7,230076E-10
-0,9;7,961964E-10
-0,85;9,034327E-10
-0,8;1,031616E-09
-0,75;1,21461E-09
-0,7;1,421115E-09
-0,65;1,665895E-09
-0,6;1,958272E-09
-0,55;2,406805E-09
-0,5;2,710591E-09
-0,45;3,200997E-09
-0,4;3,839292E-09
-0,35;4,503512E-09
-0,3;5,365782E-09
-0,25;6,275843E-09
-0,2;7,258889E-09
-0,15;8,323175E-09
-0,1;9,486214E-09
-0,05;1,064299E-08
0;1,227477E-08
0,05;1,327566E-08
0,1;1,456455E-08
0,15;1,596218E-08
0,2;1,746879E-08
0,25;1,906858E-08
0,3;2,036606E-08
0,35;2,293724E-08
0,4;2,449077E-08
0,45;2,620742E-08
0,5;2,7329E-08
0,55;2,965114E-08
0,6;3,04052E-08
0,65;3,31421E-08
0,7;3,433103E-08
0,75;3,666585E-08
0,8;3,754027E-08
0,85;4,00081E-08
0,9;4,081996E-08
0,95;4,321092E-08
1;4,449426E-08
1,05;4,649692E-08
1,1;4,827563E-08
1,15;4,974429E-08
1,2;5,126986E-08
1,25;5,214729E-08
1,3;5,49276E-08
1,35;5,589605E-08
1,4;5,814861E-08
1,45;5,843416E-08
1,5;6,087642E-08
1,55;6,066637E-08
1,6;6,317892E-08
1,65;6,299954E-08
1,7;6,619408E-08
1,75;6,608573E-08
1,8;6,824625E-08
1,85;6,947145E-08
1,9;7,016445E-08
1,95;7,158619E-08
2;7,162834E-08
2,05;7,320241E-08
2,1;7,542585E-08
2,15;7,615505E-08
2,2;7,675572E-08
2,25;7,816251E-08
2,3;7,879915E-08
2,35;8,088274E-08
2,4;8,073633E-08
2,45;8,308568E-08
2,5;8,382484E-08
2,55;8,448637E-08
2,6;8,509635E-08
2,65;8,661616E-08
2,7;8,711024E-08
2,75;8,88276E-08
2,8;8,911661E-08
2,85;9,190929E-08
2,9;9,107197E-08
2,95;9,314434E-08
3;9,230826E-08
3,05;9,427063E-08
3,1;9,46128E-08
3,15;9,710013E-08
3,2;9,647822E-08
3,25;9,929649E-08
3,3;9,757313E-08
3,35;1,010176E-07
3,4;9,873509E-08
