Tensao [V];Corrente [A]
-10;-1,258343E-09
-9,95;-1,236935E-09
-9,9;-1,212458E-09
-9,85;-1,196636E-09
-9,8;-1,178952E-09
-9,75;-1,169309E-09
-9,7;-1,152525E-09
-9,65;-1,144455E-09
-9,6;-1,131548E-09
-9,55;-1,121874E-09
-9,5;-1,110524E-09
-9,45;-1,100635E-09
-9,4;-1,086464E-09
-9,35;-1,078548E-09
-9,3;-1,065808E-09
-9,25;-1,058557E-09
-9,2;-1,048115E-09
-9,15;-1,041498E-09
-9,1;-1,030845E-09
-9,05;-1,022699E-09
-9;-1,011712E-09
-8,95;-1,006385E-09
-8,9;-9,945844E-10
-8,85;-9,873392E-10
-8,8;-9,788862E-10
-8,75;-9,729511E-10
-8,7;-9,647688E-10
-8,65;-9,571335E-10
-8,6;-9,503981E-10
-8,55;-9,394783E-10
-8,5;-9,342611E-10
-8,45;-9,240729E-10
-8,4;-9,193907E-10
-8,35;-9,103103E-10
-8,3;-9,047874E-10
-8,25;-8,953021E-10
-8,2;-8,885623E-10
-8,15;-8,790118E-10
-8,1;-8,693273E-10
-8,05;-8,589728E-10
-8;-8,488257E-10
-7,95;-8,417424E-10
-7,9;-8,336871E-10
-7,85;-8,283794E-10
-7,8;-8,215799E-10
-7,75;-8,139975E-10
-7,7;-8,07065E-10
-7,65;-7,949681E-10
-7,6;-7,851572E-10
-7,55;-7,760746E-10
-7,5;-7,669607E-10
-7,45;-7,589762E-10
-7,4;-7,511712E-10
-7,35;-7,451135E-10
-7,3;-7,363012E-10
-7,25;-7,258321E-10
-7,2;-7,165348E-10
-7,15;-7,08819E-10
-7,1;-7,005591E-10
-7,05;-6,930938E-10
-7;-6,870967E-10
-6,95;-6,815162E-10
-6,9;-6,751182E-10
-6,85;-6,665364E-10
-6,8;-6,585911E-10
-6,75;-6,493489E-10
-6,7;-6,395917E-10
-6,65;-6,294513E-10
-6,6;-6,208573E-10
-6,55;-6,140419E-10
-6,5;-6,064753E-10
-6,45;-5,968911E-10
-6,4;-5,893069E-10
-6,35;-5,816777E-10
-6,3;-5,727986E-10
-6,25;-5,627461E-10
-6,2;-5,542554E-10
-6,15;-5,453791E-10
-6,1;-5,386106E-10
-6,05;-5,299894E-10
-6;-5,216482E-10
-5,95;-5,15014E-10
-5,9;-5,054492E-10
-5,85;-4,971454E-10
-5,8;-4,864811E-10
-5,75;-4,799287E-10
-5,7;-4,763953E-10
-5,65;-4,712639E-10
-5,6;-4,650745E-10
-5,55;-4,570539E-10
-5,5;-4,48436E-10
-5,45;-4,376553E-10
-5,4;-4,230182E-10
-5,35;-4,11826E-10
-5,3;-4,013462E-10
-5,25;-3,932842E-10
-5,2;-3,847185E-10
-5,15;-3,76643E-10
-5,1;-3,694351E-10
