Tensao [V];Corrente [A]
-10;-1,527932E-09
-9,95;-1,486572E-09
-9,9;-1,455458E-09
-9,85;-1,426206E-09
-9,8;-1,406728E-09
-9,75;-1,385266E-09
-9,7;-1,371948E-09
-9,65;-1,351982E-09
-9,6;-1,344127E-09
-9,55;-1,330092E-09
-9,5;-1,329738E-09
-9,45;-1,312067E-09
-9,4;-1,304217E-09
-9,35;-1,294463E-09
-9,3;-1,286828E-09
-9,25;-1,267866E-09
-9,2;-1,26356E-09
-9,15;-1,257187E-09
-9,1;-1,251126E-09
-9,05;-1,236531E-09
-9;-1,232698E-09
-8,95;-1,213507E-09
-8,9;-1,209276E-09
-8,85;-1,194159E-09
-8,8;-1,179273E-09
-8,75;-1,167708E-09
-8,7;-1,158438E-09
-8,65;-1,152047E-09
-8,6;-1,141468E-09
-8,55;-1,134508E-09
-8,5;-1,123359E-09
-8,45;-1,109068E-09
-8,4;-1,095657E-09
-8,35;-1,086559E-09
-8,3;-1,082072E-09
-8,25;-1,069013E-09
-8,2;-1,055059E-09
-8,15;-1,050525E-09
-8,1;-1,046571E-09
-8,05;-1,034171E-09
-8;-1,020706E-09
-7,95;-1,007086E-09
-7,9;-9,944281E-10
-7,85;-9,862051E-10
-7,8;-9,722484E-10
-7,75;-9,663641E-10
-7,7;-9,620377E-10
-7,65;-9,515199E-10
-7,6;-9,404153E-10
-7,55;-9,248335E-10
-7,5;-9,135122E-10
-7,45;-9,042194E-10
-7,4;-8,951618E-10
-7,35;-8,845904E-10
-7,3;-8,810142E-10
-7,25;-8,699259E-10
-7,2;-8,612266E-10
-7,15;-8,499843E-10
-7,1;-8,344342E-10
-7,05;-8,290167E-10
-7;-8,1037E-10
-6,95;-7,978207E-10
-6,9;-7,908056E-10
-6,85;-7,849766E-10
-6,8;-7,716208E-10
-6,75;-7,621436E-10
-6,7;-7,505015E-10
-6,65;-7,387098E-10
-6,6;-7,285577E-10
-6,55;-7,163042E-10
-6,5;-7,110696E-10
-6,45;-7,04177E-10
-6,4;-6,924251E-10
-6,35;-6,856346E-10
-6,3;-6,775011E-10
-6,25;-6,656969E-10
-6,2;-6,542333E-10
-6,15;-6,434007E-10
-6,1;-6,311862E-10
-6,05;-6,233816E-10
-6;-6,127598E-10
-5,95;-6,054601E-10
-5,9;-5,993891E-10
-5,85;-5,916719E-10
-5,8;-5,758324E-10
-5,75;-5,628762E-10
-5,7;-5,491816E-10
-5,65;-5,406554E-10
-5,6;-5,315122E-10
-5,55;-5,172698E-10
-5,5;-5,221399E-10
-5,45;-5,091956E-10
-5,4;-5,073915E-10
-5,35;-4,936854E-10
-5,3;-4,839053E-10
-5,25;-4,742708E-10
-5,2;-4,621438E-10
-5,15;-4,463933E-10
-5,1;-4,371907E-10
-5,05;-4,304852E-10
-5;-4,247691E-10
-4,95;-4,150515E-10
-4,9;-4,029889E-10
-4,85;-3,969273E-10
-4,8;-3,831959E-10
-4,75;-3,782306E-10
-4,7;-3,586936E-10
-4,65;-3,58202E-10
-4,6;-3,412485E-10
-4,55;-3,36019E-10
-4,5;-3,207799E-10
-4,45;-3,164891E-10
-4,4;-3,056719E-10
-4,35;-2,892061E-10
-4,3;-2,807545E-10
-4,25;-2,615091E-10
-4,2;-2,608385E-10
-4,15;-2,409178E-10
-4,1;-2,377703E-10
-4,05;-2,245511E-10
-4;-2,167477E-10
-3,95;-2,000282E-10
-3,9;-1,926501E-10
-3,85;-1,682743E-10
-3,8;-1,704056E-10
-3,75;-1,413381E-10
-3,7;-1,445505E-10
-3,65;-1,196464E-10
-3,6;-1,2493E-10
-3,55;-1,069652E-10
-3,5;-9,703051E-11
-3,45;-8,521206E-11
-3,4;-6,941542E-11
-3,35;-5,970744E-11
-3,3;-4,010404E-11
-3,25;-3,061183E-11
-3,2;-2,397032E-11
-3,15;-2,41458E-12
-3,1;1,834594E-12
-3,05;2,112587E-11
-3;2,453064E-11
-2,95;3,407212E-11
-2,9;5,770944E-11
-2,85;6,026734E-11
-2,8;8,140556E-11
-2,75;8,998871E-11
-2,7;1,116037E-10
-2,65;1,162867E-10
-2,6;1,195102E-10
-2,55;1,322848E-10
-2,5;1,489447E-10
-2,45;1,579028E-10
-2,4;1,743885E-10
-2,35;1,853467E-10
-2,3;2,080478E-10
-2,25;2,089243E-10
-2,2;2,282706E-10
-2,15;2,309853E-10
-2,1;2,446289E-10
-2,05;2,575299E-10
-2;2,688436E-10
-1,95;2,891595E-10
-1,9;2,968711E-10
-1,85;3,179948E-10
-1,8;3,264392E-10
-1,75;3,394529E-10
-1,7;3,509604E-10
-1,65;3,604123E-10
-1,6;3,747251E-10
-1,55;3,818876E-10
-1,5;4,031657E-10
-1,45;4,193612E-10
-1,4;4,391733E-10
-1,35;4,552068E-10
-1,3;4,698661E-10
-1,25;4,853322E-10
-1,2;4,981122E-10
-1,15;5,079658E-10
-1,1;5,224415E-10
-1,05;5,306149E-10
-1;5,511106E-10
-0,95;5,689078E-10
-0,9;5,939201E-10
-0,85;6,110743E-10
-0,8;6,281949E-10
-0,75;6,436426E-10
-0,7;6,726998E-10
-0,65;6,976895E-10
-0,6;7,396794E-10
-0,55;7,967988E-10
-0,5;9,21782E-10
-0,45;1,107121E-09
-0,4;1,381375E-09
-0,35;1,761761E-09
-0,3;2,636896E-09
-0,25;3,191873E-09
-0,2;4,270501E-09
-0,15;5,524726E-09
-0,1;6,934041E-09
-0,05;8,378851E-09
0;1,040009E-08
0,05;1,218047E-08
0,1;1,357292E-08
0,15;1,585769E-08
0,2;1,778114E-08
0,25;1,993814E-08
0,3;2,292285E-08
0,35;2,465105E-08
0,4;2,705281E-08
0,45;2,932955E-08
0,5;3,114565E-08
0,55;3,392003E-08
0,6;3,547521E-08
0,65;3,865136E-08
0,7;4,021229E-08
0,75;4,287486E-08
0,8;4,543924E-08
0,85;4,706297E-08
0,9;5,120561E-08
0,95;5,162349E-08
1;5,550171E-08
1,05;5,66328E-08
1,1;5,957346E-08
1,15;6,236251E-08
1,2;6,413023E-08
1,25;6,720794E-08
1,3;6,854017E-08
1,35;7,071785E-08
1,4;7,325181E-08
1,45;7,450874E-08
1,5;7,812741E-08
1,55;7,868286E-08
1,6;8,192145E-08
