Tensao [V];Corrente [A]
-5;-2,547892E-10
-4,9;-2,386413E-10
-4,8;-2,311672E-10
-4,7;-2,250345E-10
-4,6;-2,188497E-10
-4,5;-2,127466E-10
-4,4;-2,064652E-10
-4,3;-2,00959E-10
-4,2;-1,94996E-10
-4,1;-1,889511E-10
-4;-1,833336E-10
-3,9;-1,781605E-10
-3,8;-1,712265E-10
-3,7;-1,644547E-10
-3,6;-1,58442E-10
-3,5;-1,540207E-10
-3,4;-1,46912E-10
-3,3;-1,399433E-10
-3,2;-1,331616E-10
-3,1;-1,280456E-10
-3;-1,218001E-10
-2,9;-1,143892E-10
-2,8;-1,076868E-10
-2,7;-1,0065E-10
-2,6;-9,355364E-11
-2,5;-8,595199E-11
-2,4;-7,856227E-11
-2,3;-7,120956E-11
-2,2;-6,491583E-11
-2,1;-5,644363E-11
-2;-4,967675E-11
-1,9;-4,255072E-11
-1,8;-3,475719E-11
-1,7;-2,524592E-11
-1,6;-1,777685E-11
-1,5;-9,918916E-12
-1,4;-1,272093E-12
-1,3;8,488178E-12
-1,2;1,737039E-11
-1,1;2,655975E-11
-1;3,612312E-11
-0,9;4,706983E-11
-0,8;5,915839E-11
-0,7;7,024014E-11
-0,6;8,481675E-11
-0,5;1,027522E-10
-0,4;1,232548E-10
-0,3;1,45931E-10
-0,2;1,817966E-10
-0,1;2,297745E-10
0;2,82174E-10
0,1;3,264175E-10
0,2;3,748374E-10
0,3;4,294959E-10
0,4;4,832731E-10
0,5;5,368624E-10
0,6;5,867465E-10
0,7;6,380662E-10
0,8;6,842947E-10
0,9;7,309464E-10
1;7,725809E-10
1,1;8,122425E-10
1,2;8,496795E-10
1,3;8,848124E-10
1,4;9,193625E-10
1,5;9,465856E-10
1,6;9,70751E-10
1,7;9,966608E-10
1,8;1,023273E-09
1,9;1,049415E-09
2;1,071349E-09
2,1;1,092726E-09
2,2;1,109243E-09
2,3;1,129684E-09
2,4;1,1487E-09
2,5;1,168532E-09
2,6;1,184935E-09
2,7;1,203172E-09
2,8;1,222322E-09
2,9;1,238299E-09
3;1,250817E-09
3,1;1,266786E-09
3,2;1,279986E-09
3,3;1,295716E-09
3,4;1,310226E-09
3,5;1,323538E-09
3,6;1,336257E-09
3,7;1,35412E-09
3,8;1,368133E-09
3,9;1,381087E-09
4;1,393287E-09
4,1;1,405821E-09
4,2;1,419795E-09
4,3;1,434426E-09
4,4;1,44731E-09
4,5;1,455537E-09
4,6;1,46748E-09
4,7;1,480615E-09
4,8;1,49484E-09
4,9;1,507654E-09
5;1,515526E-09
