Tensao [V];Corrente [A]
-10;-1,545428E-09
-9,95;-1,50688E-09
-9,9;-1,477337E-09
-9,85;-1,453168E-09
-9,8;-1,436714E-09
-9,75;-1,412258E-09
-9,7;-1,395032E-09
-9,65;-1,378473E-09
-9,6;-1,35528E-09
-9,55;-1,343446E-09
-9,5;-1,337176E-09
-9,45;-1,332015E-09
-9,4;-1,328693E-09
-9,35;-1,308185E-09
-9,3;-1,309635E-09
-9,25;-1,291101E-09
-9,2;-1,289465E-09
-9,15;-1,266166E-09
-9,1;-1,26008E-09
-9,05;-1,247972E-09
-9;-1,236379E-09
-8,95;-1,228535E-09
-8,9;-1,223806E-09
-8,85;-1,220428E-09
-8,8;-1,212508E-09
-8,75;-1,200532E-09
-8,7;-1,190671E-09
-8,65;-1,180568E-09
-8,6;-1,169066E-09
-8,55;-1,154983E-09
-8,5;-1,142885E-09
-8,45;-1,135356E-09
-8,4;-1,117133E-09
-8,35;-1,120227E-09
-8,3;-1,103051E-09
-8,25;-1,104678E-09
-8,2;-1,088726E-09
-8,15;-1,083724E-09
-8,1;-1,068666E-09
-8,05;-1,05251E-09
-8;-1,046398E-09
-7,95;-1,034377E-09
-7,9;-1,026627E-09
-7,85;-1,015928E-09
-7,8;-1,014904E-09
-7,75;-1,002319E-09
-7,7;-1,000521E-09
-7,65;-9,897366E-10
-7,6;-9,815542E-10
-7,55;-9,668616E-10
-7,5;-9,543837E-10
-7,45;-9,438692E-10
-7,4;-9,328093E-10
-7,35;-9,220784E-10
-7,3;-9,229001E-10
-7,25;-9,099529E-10
-7,2;-9,048571E-10
-7,15;-9,045492E-10
-7,1;-8,864998E-10
-7,05;-8,813303E-10
-7;-8,659788E-10
-6,95;-8,552561E-10
-6,9;-8,397653E-10
-6,85;-8,334504E-10
-6,8;-8,201641E-10
-6,75;-8,171971E-10
-6,7;-8,060516E-10
-6,65;-8,021768E-10
-6,6;-7,958234E-10
-6,55;-7,884113E-10
-6,5;-7,763515E-10
-6,45;-7,664386E-10
-6,4;-7,520475E-10
-6,35;-7,429342E-10
-6,3;-7,266279E-10
-6,25;-7,172816E-10
-6,2;-7,109875E-10
-6,15;-7,006648E-10
-6,1;-6,885326E-10
-6,05;-6,823717E-10
-6;-6,795522E-10
-5,95;-6,665861E-10
-5,9;-6,59457E-10
-5,85;-6,485392E-10
-5,8;-6,373925E-10
-5,75;-6,230721E-10
-5,7;-6,090359E-10
-5,65;-5,9442E-10
-5,6;-5,831735E-10
-5,55;-5,69796E-10
-5,5;-5,591176E-10
-5,45;-5,528179E-10
-5,4;-5,486162E-10
-5,35;-5,456468E-10
-5,3;-5,337548E-10
-5,25;-5,280745E-10
-5,2;-5,190784E-10
-5,15;-5,063971E-10
-5,1;-4,960117E-10
-5,05;-4,789831E-10
-5;-4,696623E-10
-4,95;-4,585142E-10
-4,9;-4,476655E-10
-4,85;-4,380983E-10
-4,8;-4,316862E-10
-4,75;-4,271039E-10
-4,7;-4,164521E-10
-4,65;-4,074657E-10
-4,6;-3,904926E-10
-4,55;-3,861507E-10
-4,5;-3,608247E-10
-4,45;-3,534224E-10
-4,4;-3,336486E-10
-4,35;-3,249774E-10
-4,3;-3,077675E-10
-4,25;-3,015895E-10
-4,2;-2,922958E-10
-4,15;-2,852891E-10
-4,1;-2,807287E-10
-4,05;-2,627847E-10
-4;-2,572033E-10
-3,95;-2,409237E-10
-3,9;-2,319585E-10
-3,85;-2,116088E-10
-3,8;-2,04101E-10
-3,75;-1,844472E-10
-3,7;-1,787654E-10
-3,65;-1,62167E-10
-3,6;-1,656736E-10
-3,55;-1,522716E-10
-3,5;-1,469722E-10
-3,45;-1,308139E-10
-3,4;-1,267339E-10
-3,35;-1,102435E-10
-3,3;-9,4931E-11
-3,25;-7,853625E-11
