Tensao [V];Corrente [A]
-10;-1,457036E-09
-9,95;-1,419031E-09
-9,9;-1,390373E-09
-9,85;-1,367372E-09
-9,8;-1,342008E-09
-9,75;-1,322559E-09
-9,7;-1,303268E-09
-9,65;-1,291204E-09
-9,6;-1,27552E-09
-9,55;-1,267569E-09
-9,5;-1,256434E-09
-9,45;-1,249172E-09
-9,4;-1,23502E-09
-9,35;-1,221425E-09
-9,3;-1,206142E-09
-9,25;-1,194557E-09
-9,2;-1,178009E-09
-9,15;-1,1736E-09
-9,1;-1,162164E-09
-9,05;-1,156869E-09
-9;-1,157735E-09
-8,95;-1,134793E-09
-8,9;-1,125786E-09
-8,85;-1,110439E-09
-8,8;-1,101034E-09
-8,75;-1,086443E-09
-8,7;-1,077884E-09
-8,65;-1,075472E-09
-8,6;-1,066596E-09
-8,55;-1,061705E-09
-8,5;-1,050561E-09
-8,45;-1,041749E-09
-8,4;-1,026324E-09
-8,35;-1,007608E-09
-8,3;-9,967911E-10
-8,25;-9,861379E-10
-8,2;-9,752821E-10
-8,15;-9,651359E-10
-8,1;-9,586471E-10
-8,05;-9,507887E-10
-8;-9,387994E-10
-7,95;-9,321339E-10
-7,9;-9,162435E-10
-7,85;-9,084664E-10
-7,8;-8,949301E-10
-7,75;-8,83868E-10
-7,7;-8,805039E-10
-7,65;-8,755495E-10
-7,6;-8,661092E-10
-7,55;-8,571748E-10
-7,5;-8,435308E-10
-7,45;-8,360432E-10
-7,4;-8,233765E-10
-7,35;-8,117539E-10
-7,3;-7,993819E-10
-7,25;-7,918027E-10
-7,2;-7,840383E-10
-7,15;-7,735063E-10
-7,1;-7,680105E-10
-7,05;-7,591656E-10
-7;-7,536114E-10
-6,95;-7,394811E-10
-6,9;-7,290696E-10
-6,85;-7,14425E-10
-6,8;-7,048128E-10
-6,75;-6,917479E-10
-6,7;-6,8329E-10
-6,65;-6,770753E-10
-6,6;-6,722134E-10
-6,55;-6,620345E-10
-6,5;-6,531972E-10
-6,45;-6,431018E-10
-6,4;-6,345057E-10
-6,35;-6,203305E-10
-6,3;-6,052679E-10
-6,25;-5,951191E-10
-6,2;-5,867922E-10
-6,15;-5,782743E-10
-6,1;-5,724136E-10
-6,05;-5,603427E-10
-6;-5,60007E-10
-5,95;-5,42248E-10
-5,9;-5,349816E-10
-5,85;-5,178075E-10
-5,8;-5,105749E-10
-5,75;-4,972898E-10
-5,7;-4,87035E-10
-5,65;-4,79433E-10
-5,6;-4,741393E-10
-5,55;-4,670421E-10
-5,5;-4,574973E-10
-5,45;-4,415819E-10
-5,4;-4,349022E-10
-5,35;-4,174426E-10
-5,3;-4,068899E-10
-5,25;-3,962164E-10
-5,2;-3,948807E-10
-5,15;-3,861459E-10
-5,1;-3,764405E-10
-5,05;-3,643386E-10
-5;-3,515142E-10
-4,95;-3,415636E-10
-4,9;-3,27375E-10
-4,85;-3,131704E-10
-4,8;-3,092253E-10
-4,75;-3,005113E-10
-4,7;-2,956285E-10
-4,65;-2,830478E-10
-4,6;-2,706267E-10
-4,55;-2,558961E-10
-4,5;-2,419355E-10
-4,45;-2,264906E-10
-4,4;-2,16008E-10
-4,35;-2,106853E-10
-4,3;-2,007396E-10
-4,25;-1,917597E-10
-4,2;-1,790453E-10
-4,15;-1,661008E-10
-4,1;-1,53112E-10
-4,05;-1,390092E-10
-4;-1,27415E-10
-3,95;-1,213483E-10
-3,9;-1,13251E-10
-3,85;-1,058324E-10
-3,8;-9,308864E-11
-3,75;-8,520325E-11
-3,7;-7,256983E-11
-3,65;-5,721193E-11
-3,6;-4,290685E-11
-3,55;-3,45324E-11
-3,5;-2,91974E-11
-3,45;-1,878846E-11
-3,4;-1,184181E-11
-3,35;-2,489333E-12
-3,3;1,346693E-11
-3,25;2,755539E-11
-3,2;3,72954E-11
-3,15;4,167084E-11
-3,1;4,665542E-11
-3,05;5,737593E-11
-3;6,908308E-11
-2,95;7,678717E-11
-2,9;8,887677E-11
-2,85;1,053601E-10
-2,8;1,22738E-10
-2,75;1,369908E-10
-2,7;1,470249E-10
-2,65;1,634813E-10
-2,6;1,733021E-10
-2,55;1,818803E-10
-2,5;1,902121E-10
-2,45;2,065996E-10
-2,4;2,189686E-10
-2,35;2,364741E-10
-2,3;2,490661E-10
-2,25;2,604411E-10
-2,2;2,748053E-10
-2,15;2,834044E-10
-2,1;2,916198E-10
-2,05;3,033807E-10
-2;3,190784E-10
-1,95;3,336412E-10
-1,9;3,475492E-10
-1,85;3,673126E-10
-1,8;3,812676E-10
-1,75;3,974687E-10
-1,7;4,061797E-10
-1,65;4,193904E-10
-1,6;4,318366E-10
-1,55;4,454677E-10
-1,5;4,582605E-10
-1,45;4,766766E-10
-1,4;4,964129E-10
-1,35;5,121903E-10
-1,3;5,256136E-10
-1,25;5,377152E-10
-1,2;5,504188E-10
-1,15;5,696759E-10
-1,1;5,811544E-10
-1,05;5,986635E-10
-1;6,249205E-10
-0,95;6,59225E-10
-0,9;6,9511E-10
-0,85;7,367579E-10
-0,8;7,881257E-10
-0,75;8,442825E-10
-0,7;9,055584E-10
-0,65;9,762465E-10
-0,6;1,073265E-09
-0,55;1,185094E-09
-0,5;1,314741E-09
-0,45;1,462456E-09
-0,4;1,645877E-09
-0,35;1,856045E-09
-0,3;2,091063E-09
-0,25;2,285973E-09
-0,2;2,550943E-09
-0,15;2,915012E-09
-0,1;3,23509E-09
-0,05;3,666433E-09
0;4,0821E-09
0,05;4,435548E-09
0,1;4,809999E-09
0,15;5,254834E-09
0,2;5,698805E-09
0,25;6,175304E-09
0,3;6,58656E-09
0,35;7,066661E-09
0,4;7,561004E-09
0,45;8,078505E-09
0,5;8,585929E-09
0,55;9,106722E-09
0,6;9,690535E-09
0,65;1,018619E-08
0,7;1,079194E-08
0,75;1,132261E-08
0,8;1,18668E-08
0,85;1,25203E-08
0,9;1,300715E-08
0,95;1,358881E-08
1;1,412107E-08
1,05;1,47964E-08
1,1;1,522752E-08
1,15;1,586173E-08
1,2;1,632255E-08
1,25;1,691294E-08
1,3;1,731157E-08
1,35;1,802186E-08
1,4;1,830537E-08
1,45;1,900011E-08
1,5;1,928182E-08
1,55;2,003291E-08
1,6;2,014793E-08
1,65;2,122582E-08
1,7;2,086421E-08
1,75;2,187381E-08
1,8;2,22951E-08
1,85;2,269723E-08
1,9;2,305105E-08
1,95;2,373944E-08
2;2,380098E-08
2,05;2,42599E-08
2,1;2,472873E-08
2,15;2,523213E-08
2,2;2,523351E-08
2,25;2,609628E-08
2,3;2,600312E-08
2,35;2,673274E-08
2,4;2,674429E-08
2,45;2,749206E-08
2,5;2,776917E-08
2,55;2,80701E-08
2,6;2,884186E-08
2,65;2,843172E-08
2,7;2,988669E-08
2,75;2,894555E-08
2,8;3,017908E-08
2,85;2,985696E-08
2,9;3,070057E-08
2,95;3,106018E-08
3;3,125452E-08
3,05;3,16293E-08
3,1;3,198588E-08
3,15;3,183555E-08
3,2;3,236404E-08
3,25;3,26414E-08
3,3;3,322883E-08
3,35;3,357653E-08
3,4;3,391396E-08
3,45;3,388622E-08
3,5;3,461169E-08
3,55;3,433399E-08
3,6;3,492644E-08
3,65;3,489997E-08
3,7;3,596374E-08
3,75;3,570043E-08
3,8;3,688847E-08
3,85;3,61201E-08
3,9;3,751313E-08
3,95;3,673151E-08
4;3,798155E-08
4,05;3,767338E-08
4,1;3,833291E-08
4,15;3,843547E-08
4,2;3,924857E-08
4,25;3,932454E-08
4,3;3,906286E-08
4,35;4,006626E-08
4,4;3,977355E-08
4,45;4,065968E-08
4,5;4,073788E-08
4,55;4,159154E-08
4,6;4,090352E-08
4,65;4,191966E-08
4,7;4,196205E-08
4,75;4,209794E-08
4,8;4,233896E-08
4,85;4,2601E-08
4,9;4,522118E-08
4,95;4,2796E-08
5;4,391745E-08
5,05;4,27387E-08
5,1;4,51906E-08
5,15;4,525655E-08
5,2;4,394777E-08
5,25;4,705596E-08
5,3;4,360949E-08
5,35;4,390137E-08
5,4;5,13965E-08
5,45;3,649776E-08
5,5;5,851167E-08
5,55;4,517569E-08
5,6;5,678451E-08
5,65;4,515296E-08
5,7;4,675477E-08
5,75;5,398626E-08
5,8;3,917398E-08
5,85;6,016948E-08
5,9;4,389111E-08
5,95;5,635578E-08
6;4,900171E-08
6,05;4,873448E-08
6,1;5,392406E-08
6,15;4,44344E-08
6,2;6,096782E-08
6,25;4,379005E-08
6,3;5,775323E-08
6,35;5,114253E-08
6,4;4,851884E-08
6,45;5,321917E-08
6,5;5,076584E-08
6,55;5,411983E-08
6,6;4,628608E-08
6,65;5,067881E-08
6,7;4,891416E-08
6,75;5,447412E-08
6,8;4,943574E-08
6,85;5,033492E-08
6,9;5,404043E-08
6,95;4,854413E-08
7;5,430024E-08
7,05;5,10432E-08
7,1;5,479094E-08
7,15;5,393018E-08
7,2;5,17396E-08
7,25;5,611468E-08
7,3;5,123239E-08
7,35;5,542545E-08
7,4;5,287346E-08
7,45;5,480249E-08
7,5;5,491421E-08
7,55;5,288896E-08
7,6;5,663075E-08
7,65;5,29918E-08
7,7;5,600871E-08
7,75;5,489177E-08
7,8;5,520783E-08
7,85;5,755948E-08
7,9;5,365144E-08
7,95;5,757238E-08
8;5,497054E-08
8,05;5,653586E-08
8,1;5,676769E-08
8,15;5,578942E-08
8,2;5,79002E-08
8,25;5,531696E-08
8,3;5,863664E-08
8,35;5,627358E-08
8,4;5,687427E-08
8,45;5,79608E-08
8,5;5,712717E-08
8,55;5,964739E-08
8,6;5,670308E-08
8,65;5,87607E-08
8,7;5,813886E-08
8,75;5,767507E-08
8,8;5,963874E-08
8,85;5,711296E-08
8,9;6,010109E-08
8,95;5,877823E-08
9;5,915425E-08
9,05;5,97304E-08
9,1;5,841849E-08
9,15;5,963711E-08
9,2;5,865422E-08
9,25;6,031293E-08
9,3;6,023004E-08
9,35;5,938016E-08
9,4;6,010152E-08
9,45;5,926668E-08
9,5;6,072858E-08
9,55;5,960429E-08
9,6;6,064808E-08
9,65;6,060385E-08
9,7;5,994896E-08
9,75;6,16699E-08
9,8;5,956072E-08
9,85;6,124115E-08
9,9;6,052473E-08
9,95;6,152826E-08
10;6,206342E-08
