Tensao [V];Corrente [A]
-10;-1,503846E-09
-9,95;-1,483066E-09
-9,9;-1,465386E-09
-9,85;-1,449102E-09
-9,8;-1,438866E-09
-9,75;-1,425459E-09
-9,7;-1,4187E-09
-9,65;-1,40745E-09
-9,6;-1,396727E-09
-9,55;-1,388952E-09
-9,5;-1,379101E-09
-9,45;-1,370193E-09
-9,4;-1,359258E-09
-9,35;-1,350963E-09
-9,3;-1,344151E-09
-9,25;-1,331611E-09
-9,2;-1,326355E-09
-9,15;-1,314276E-09
-9,1;-1,309036E-09
-9,05;-1,296811E-09
-9;-1,287993E-09
-8,95;-1,27849E-09
-8,9;-1,268723E-09
-8,85;-1,261905E-09
-8,8;-1,251844E-09
-8,75;-1,244854E-09
-8,7;-1,235424E-09
-8,65;-1,226676E-09
-8,6;-1,215554E-09
-8,55;-1,205575E-09
-8,5;-1,198886E-09
-8,45;-1,189781E-09
-8,4;-1,183129E-09
-8,35;-1,177666E-09
-8,3;-1,174865E-09
-8,25;-1,17155E-09
-8,2;-1,171375E-09
-8,15;-1,159454E-09
-8,1;-1,147041E-09
-8,05;-1,135731E-09
-8;-1,120042E-09
-7,95;-1,107949E-09
-7,9;-1,095609E-09
-7,85;-1,085643E-09
-7,8;-1,074562E-09
-7,75;-1,065589E-09
-7,7;-1,05718E-09
-7,65;-1,049702E-09
-7,6;-1,040322E-09
-7,55;-1,031298E-09
-7,5;-1,023786E-09
-7,45;-1,01641E-09
-7,4;-1,005504E-09
-7,35;-9,96861E-10
-7,3;-9,838604E-10
-7,25;-9,753383E-10
-7,2;-9,668699E-10
-7,15;-9,570156E-10
-7,1;-9,474994E-10
-7,05;-9,394793E-10
-7;-9,316572E-10
-6,95;-9,246224E-10
-6,9;-9,162457E-10
-6,85;-9,077704E-10
-6,8;-8,995418E-10
-6,75;-8,9066E-10
-6,7;-8,802678E-10
-6,65;-8,707153E-10
-6,6;-8,619225E-10
-6,55;-8,509121E-10
-6,5;-8,41138E-10
-6,45;-8,322462E-10
-6,4;-8,226546E-10
-6,35;-8,129944E-10
-6,3;-8,059481E-10
-6,25;-7,975502E-10
-6,2;-7,870855E-10
-6,15;-7,785585E-10
-6,1;-7,6655E-10
-6,05;-7,576134E-10
-6;-7,459908E-10
-5,95;-7,347203E-10
-5,9;-7,251008E-10
-5,85;-7,139378E-10
-5,8;-7,085026E-10
-5,75;-6,977061E-10
-5,7;-6,887503E-10
-5,65;-6,805574E-10
-5,6;-6,720087E-10
-5,55;-6,62862E-10
-5,5;-6,498012E-10
-5,45;-6,397902E-10
-5,4;-6,283958E-10
-5,35;-6,179599E-10
-5,3;-6,06475E-10
-5,25;-5,966121E-10
-5,2;-5,898829E-10
-5,15;-5,771313E-10
-5,1;-5,66043E-10
-5,05;-5,569263E-10
-5;-5,492807E-10
-4,95;-5,402075E-10
-4,9;-5,295606E-10
-4,85;-5,178784E-10
-4,8;-5,059054E-10
-4,75;-4,945434E-10
-4,7;-4,809019E-10
-4,65;-4,696377E-10
-4,6;-4,585509E-10
-4,55;-4,480912E-10
-4,5;-4,405612E-10
-4,45;-4,316232E-10
-4,4;-4,215447E-10
-4,35;-4,112705E-10
-4,3;-3,989815E-10
-4,25;-3,875406E-10
-4,2;-3,74664E-10
-4,15;-3,636816E-10
-4,1;-3,524675E-10
-4,05;-3,435082E-10
-4;-3,328416E-10
-3,95;-3,212451E-10
-3,9;-3,091337E-10
-3,85;-2,975162E-10
-3,8;-2,872727E-10
-3,75;-2,735361E-10
-3,7;-2,627202E-10
