Tensao [V];Corrente [A]
-10;-1,512257E-09
-9,95;-1,475295E-09
-9,9;-1,445009E-09
-9,85;-1,413914E-09
-9,8;-1,401231E-09
-9,75;-1,383343E-09
-9,7;-1,36967E-09
-9,65;-1,350624E-09
-9,6;-1,332563E-09
-9,55;-1,323956E-09
-9,5;-1,302568E-09
-9,45;-1,290453E-09
-9,4;-1,279069E-09
-9,35;-1,268418E-09
-9,3;-1,265781E-09
-9,25;-1,25025E-09
-9,2;-1,243384E-09
-9,15;-1,231897E-09
-9,1;-1,228184E-09
-9,05;-1,206217E-09
-9;-1,198399E-09
-8,95;-1,185895E-09
-8,9;-1,177157E-09
-8,85;-1,16417E-09
-8,8;-1,153297E-09
-8,75;-1,144168E-09
-8,7;-1,140304E-09
-8,65;-1,120851E-09
-8,6;-1,122001E-09
-8,55;-1,104704E-09
-8,5;-1,098448E-09
-8,45;-1,086369E-09
-8,4;-1,069304E-09
-8,35;-1,063096E-09
-8,3;-1,047946E-09
-8,25;-1,047629E-09
-8,2;-1,029872E-09
-8,15;-1,023252E-09
-8,1;-1,017032E-09
-8,05;-1,009036E-09
-8;-9,981725E-10
-7,95;-9,948331E-10
-7,9;-9,800718E-10
-7,85;-9,747908E-10
-7,8;-9,530281E-10
-7,75;-9,485549E-10
-7,7;-9,322279E-10
-7,65;-9,264338E-10
-7,6;-9,08284E-10
-7,55;-9,020083E-10
-7,5;-8,916932E-10
-7,45;-8,86491E-10
-7,4;-8,766144E-10
-7,35;-8,704288E-10
-7,3;-8,650849E-10
-7,25;-8,548642E-10
-7,2;-8,412183E-10
-7,15;-8,295468E-10
-7,1;-8,177837E-10
-7,05;-8,075745E-10
-7;-7,960909E-10
-6,95;-7,870504E-10
-6,9;-7,797539E-10
-6,85;-7,731407E-10
-6,8;-7,641195E-10
-6,75;-7,526779E-10
-6,7;-7,441768E-10
-6,65;-7,321929E-10
-6,6;-7,167227E-10
-6,55;-7,055663E-10
-6,5;-6,880486E-10
-6,45;-6,808406E-10
-6,4;-6,648829E-10
-6,35;-6,554639E-10
-6,3;-6,489866E-10
-6,25;-6,44838E-10
-6,2;-6,367218E-10
-6,15;-6,241394E-10
-6,1;-6,124211E-10
-6,05;-6,075875E-10
-6;-5,885422E-10
-5,95;-5,789267E-10
-5,9;-5,650436E-10
-5,85;-5,60594E-10
-5,8;-5,460761E-10
-5,75;-5,364136E-10
-5,7;-5,300599E-10
-5,65;-5,262152E-10
-5,6;-5,176767E-10
-5,55;-5,085685E-10
-5,5;-4,986497E-10
-5,45;-4,871056E-10
-5,4;-4,736229E-10
-5,35;-4,607628E-10
-5,3;-4,442E-10
-5,25;-4,404412E-10
-5,2;-4,311978E-10
-5,15;-4,199039E-10
-5,1;-4,158594E-10
-5,05;-4,072201E-10
-5;-4,015346E-10
-4,95;-3,845959E-10
-4,9;-3,714441E-10
-4,85;-3,574784E-10
-4,8;-3,499128E-10
-4,75;-3,301416E-10
-4,7;-3,217573E-10
-4,65;-3,082279E-10
-4,6;-3,102746E-10
-4,55;-2,930527E-10
-4,5;-2,928943E-10
-4,45;-2,72225E-10
-4,4;-2,688325E-10
-4,35;-2,529586E-10
-4,3;-2,334165E-10
-4,25;-2,201926E-10
-4,2;-2,086559E-10
-4,15;-1,97416E-10
-4,1;-1,840804E-10
-4,05;-1,761974E-10
-4;-1,723576E-10
-3,95;-1,629867E-10
-3,9;-1,519833E-10
-3,85;-1,382298E-10
-3,8;-1,279458E-10
-3,75;-1,104787E-10
-3,7;-9,765776E-11
-3,65;-8,524495E-11
-3,6;-8,01784E-11
-3,55;-7,03577E-11
-3,5;-5,506604E-11
-3,45;-4,31373E-11
-3,4;-3,820309E-11
-3,35;-2,211719E-11
-3,3;-9,705625E-12
-3,25;8,471318E-12
-3,2;1,674671E-11
-3,15;3,590923E-11
-3,1;4,748275E-11
-3,05;6,386679E-11
-3;6,741866E-11
-2,95;7,650421E-11
-2,9;8,529801E-11
-2,85;1,026111E-10
-2,8;1,085578E-10
-2,75;1,241268E-10
-2,7;1,422512E-10
-2,65;1,553972E-10
-2,6;1,712653E-10
-2,55;1,796485E-10
-2,5;1,926512E-10
-2,45;2,065153E-10
-2,4;2,136473E-10
-2,35;2,246595E-10
-2,3;2,362918E-10
-2,25;2,449975E-10
-2,2;2,621169E-10
-2,15;2,754565E-10
-2,1;2,922155E-10
-2,05;3,135807E-10
-2;3,224919E-10
-1,95;3,317566E-10
-1,9;3,437577E-10
-1,85;3,606355E-10
-1,8;3,659733E-10
-1,75;3,840913E-10
-1,7;3,932189E-10
-1,65;4,124045E-10
-1,6;4,352757E-10
-1,55;4,472109E-10
-1,5;4,644347E-10
-1,45;4,772581E-10
-1,4;4,964048E-10
-1,35;4,982408E-10
-1,3;5,123097E-10
-1,25;5,265956E-10
-1,2;5,429494E-10
-1,15;5,58193E-10
-1,1;5,838835E-10
-1,05;6,117367E-10
-1;6,431922E-10
-0,95;6,737801E-10
-0,9;7,146926E-10
-0,85;7,792195E-10
-0,8;8,490132E-10
-0,75;9,353209E-10
-0,7;1,03179E-09
-0,65;1,170477E-09
-0,6;1,328898E-09
-0,55;1,521065E-09
-0,5;1,73891E-09
-0,45;2,006533E-09
-0,4;2,387621E-09
-0,35;2,64881E-09
-0,3;3,069019E-09
-0,25;3,535764E-09
-0,2;4,014761E-09
-0,15;4,60025E-09
-0,1;5,197118E-09
-0,05;5,839728E-09
0;6,601515E-09
0,05;7,272573E-09
0,1;7,936874E-09
0,15;8,716278E-09
0,2;9,462701E-09
0,25;1,020251E-08
0,3;1,103009E-08
0,35;1,182602E-08
0,4;1,269608E-08
0,45;1,356615E-08
0,5;1,444808E-08
0,55;1,533572E-08
0,6;1,623167E-08
0,65;1,715894E-08
0,7;1,800385E-08
0,75;1,903883E-08
0,8;1,981638E-08
0,85;2,0965E-08
0,9;2,212448E-08
0,95;2,326535E-08
1;2,39669E-08
1,05;2,511529E-08
1,1;2,58493E-08
1,15;2,713902E-08
1,2;2,758426E-08
1,25;2,869692E-08
1,3;2,951494E-08
1,35;3,019417E-08
1,4;3,091878E-08
1,45;3,199331E-08
1,5;3,278788E-08
1,55;3,363998E-08
1,6;3,431483E-08
1,65;3,476159E-08
1,7;3,562683E-08
1,75;3,625455E-08
1,8;3,693501E-08
1,85;3,788425E-08
1,9;3,850609E-08
1,95;3,882527E-08
2;3,919296E-08
2,05;4,048492E-08
2,1;4,040141E-08
2,15;4,241043E-08
2,2;4,199368E-08
2,25;4,367973E-08
2,3;4,336427E-08
2,35;4,399484E-08
2,4;4,395557E-08
2,45;4,611636E-08
2,5;4,583171E-08
2,55;4,714541E-08
2,6;4,727315E-08
2,65;4,790646E-08
2,7;4,815866E-08
2,75;4,906465E-08
2,8;4,981359E-08
2,85;5,004856E-08
2,9;5,122527E-08
2,95;5,106721E-08
3;5,167619E-08
3,05;5,208397E-08
3,1;5,294337E-08
3,15;5,341527E-08
3,2;5,401336E-08
3,25;5,447743E-08
3,3;5,531475E-08
3,35;5,410629E-08
3,4;5,653537E-08
3,45;5,59629E-08
3,5;5,728157E-08
3,55;5,735828E-08
3,6;5,830307E-08
3,65;5,859422E-08
3,7;5,853563E-08
3,75;5,91949E-08
3,8;6,029919E-08
3,85;6,076754E-08
3,9;6,118476E-08
3,95;6,156749E-08
4;6,148434E-08
4,05;6,148888E-08
4,1;6,368131E-08
4,15;6,355181E-08
4,2;6,480919E-08
4,25;6,392383E-08
4,3;6,549167E-08
4,35;6,45782E-08
4,4;6,659304E-08
4,45;6,586003E-08
4,5;6,780898E-08
4,55;6,716666E-08
4,6;6,802617E-08
4,65;6,769478E-08
4,7;6,898617E-08
4,75;6,932469E-08
4,8;6,937444E-08
4,85;7,034092E-08
4,9;7,073209E-08
4,95;7,038594E-08
5;7,162109E-08
5,05;7,10853E-08
5,1;7,304058E-08
5,15;7,261977E-08
5,2;7,444849E-08
5,25;7,327984E-08
5,3;7,415915E-08
5,35;7,42226E-08
5,4;7,42275E-08
5,45;7,575851E-08
5,5;7,552853E-08
5,55;7,633197E-08
5,6;7,633734E-08
5,65;7,62718E-08
5,7;7,65814E-08
5,75;7,750297E-08
5,8;7,794828E-08
5,85;7,866378E-08
5,9;7,902143E-08
5,95;7,840118E-08
6;7,924705E-08
6,05;7,916278E-08
6,1;8,093598E-08
6,15;8,02715E-08
6,2;8,110203E-08
6,25;8,105787E-08
6,3;8,082718E-08
6,35;8,165043E-08
6,4;8,192379E-08
6,45;8,28552E-08
6,5;8,25016E-08
6,55;8,315333E-08
6,6;8,275587E-08
6,65;8,294239E-08
6,7;8,38807E-08
6,75;8,400056E-08
6,8;8,460654E-08
6,85;8,414418E-08
6,9;8,489361E-08
6,95;8,449724E-08
7;8,558564E-08
7,05;8,560107E-08
7,1;8,578706E-08
7,15;8,679024E-08
7,2;8,577688E-08
7,25;8,768586E-08
7,3;8,615391E-08
7,35;8,721118E-08
7,4;8,727215E-08
7,45;8,838938E-08
7,5;8,807182E-08
7,55;8,851577E-08
7,6;8,799572E-08
7,65;8,81674E-08
7,7;8,874991E-08
7,75;9,004577E-08
7,8;8,967098E-08
7,85;9,005237E-08
7,9;8,925912E-08
7,95;8,93496E-08
8;9,114673E-08
8,05;8,978216E-08
8,1;9,22206E-08
8,15;9,011612E-08
8,2;9,238743E-08
8,25;9,06877E-08
8,3;9,238169E-08
8,35;9,155337E-08
8,4;9,307059E-08
8,45;9,304021E-08
8,5;9,349229E-08
8,55;9,233324E-08
8,6;9,374219E-08
8,65;9,296643E-08
8,7;9,464788E-08
8,75;9,421929E-08
8,8;9,453527E-08
8,85;9,47933E-08
8,9;9,409584E-08
8,95;9,470277E-08
9;9,519918E-08
9,05;9,53E-08
9,1;9,679589E-08
9,15;9,527484E-08
9,2;9,702744E-08
9,25;9,491185E-08
9,3;9,684155E-08
9,35;9,613753E-08
9,4;9,761298E-08
9,45;9,702717E-08
9,5;9,696357E-08
9,55;9,74124E-08
9,6;9,627841E-08
9,65;9,844866E-08
9,7;9,833933E-08
9,75;9,813186E-08
9,8;9,921491E-08
9,85;9,834163E-08
9,9;9,87756E-08
9,95;9,833836E-08
10;9,949041E-08
