Tensao [V];Corrente [A]
-1;-3,529009E-11
-0,99;-3,520836E-11
-0,98;-3,345471E-11
-0,97;-3,268313E-11
-0,96;-3,272896E-11
-0,95;-3,219023E-11
-0,94;-3,033999E-11
-0,93;-2,898139E-11
-0,92;-2,925385E-11
-0,91;-2,913124E-11
-0,9;-2,819126E-11
-0,89;-2,730574E-11
-0,88;-2,744942E-11
-0,87;-2,802653E-11
-0,86;-2,670633E-11
-0,85;-2,658621E-11
-0,84;-2,65639E-11
-0,83;-2,638682E-11
-0,82;-2,545054E-11
-0,81;-2,363374E-11
-0,8;-2,422943E-11
-0,79;-2,418979E-11
-0,78;-2,266154E-11
-0,77;-2,201628E-11
-0,76;-2,202745E-11
-0,75;-2,190854E-11
-0,74;-2,041001E-11
-0,73;-2,009668E-11
-0,72;-1,990844E-11
-0,71;-1,995426E-11
-0,7;-1,904524E-11
-0,69;-1,76049E-11
-0,68;-1,818079E-11
-0,67;-1,769654E-11
-0,66;-1,627605E-11
-0,65;-1,583267E-11
-0,64;-1,575465E-11
-0,63;-1,651754E-11
-0,62;-1,515277E-11
-0,61;-1,422886E-11
-0,6;-1,485428E-11
-0,59;-1,394402E-11
-0,58;-1,302757E-11
-0,57;-1,16925E-11
-0,56;-1,236127E-11
-0,55;-1,228076E-11
-0,54;-1,140023E-11
-0,53;-1,041689E-11
-0,52;-1,127391E-11
-0,51;-1,230678E-11
-0,5;-1,102496E-11
-0,49;-1,010727E-11
-0,48;-8,778408E-12
-0,47;-7,182036E-12
-0,46;-6,405517E-12
-0,45;-4,941662E-12
-0,44;-5,544791E-12
-0,43;-5,600521E-12
-0,42;-4,485907E-12
-0,41;-3,677196E-12
-0,4;-4,207257E-12
-0,39;-4,550308E-12
-0,38;-3,013381E-12
-0,37;-3,003473E-12
-0,36;-2,726059E-12
-0,35;-2,82885E-12
-0,34;-1,114824E-12
-0,33;-7,581464E-13
-0,32;-1,776159E-12
-0,31;-2,018897E-12
-0,3;-8,163541E-13
-0,29;3,378933E-13
-0,28;-2,862934E-13
-0,27;-2,39232E-13
-0,26;2,695941E-12
-0,25;3,352332E-12
-0,24;3,143028E-12
-0,23;3,715202E-12
-0,22;4,502871E-12
-0,21;5,006928E-12
-0,2;4,483058E-12
-0,19;4,713411E-12
-0,18;5,918448E-12
-0,17;6,729639E-12
-0,16;7,039257E-12
-0,15;6,877018E-12
-0,14;8,163793E-12
-0,13;8,708719E-12
-0,12;9,028244E-12
-0,11;9,675968E-12
-0,1;9,767606E-12
-0,09;1,116461E-11
-0,08;1,104324E-11
-0,07;1,150272E-11
-0,06;1,225322E-11
-0,05;1,266935E-11
-0,04;1,28254E-11
-0,03;1,316226E-11
-0,02;1,440939E-11
-0,01;1,473387E-11
0;1,505589E-11
0,01;1,663245E-11
0,02;1,69074E-11
0,03;1,786474E-11
0,04;1,864498E-11
0,05;1,848026E-11
0,06;1,800468E-11
0,07;1,872919E-11
0,08;1,938682E-11
0,09;1,993792E-11
0,1;1,942893E-11
0,11;2,05968E-11
0,12;2,176593E-11
0,13;2,180804E-11
0,14;2,094853E-11
0,15;2,171513E-11
0,16;2,390227E-11
0,17;2,400136E-11
0,18;2,388247E-11
0,19;2,422798E-11
0,2;2,52262E-11
0,21;2,619098E-11
0,22;2,547142E-11
0,23;2,547639E-11
0,24;2,671485E-11
0,25;2,738732E-11
0,26;2,69997E-11
0,27;2,687215E-11
0,28;2,87868E-11
0,29;2,870508E-11
0,3;2,840287E-11
0,31;2,879176E-11
0,32;2,984568E-11
0,33;3,111884E-11
0,34;3,020364E-11
0,35;3,116962E-11
0,36;3,223347E-11
0,37;3,261E-11
0,38;3,28589E-11
0,39;3,29035E-11
0,4;3,442309E-11
0,41;3,538662E-11
0,42;3,503364E-11
0,43;3,512406E-11
0,44;3,588695E-11
0,45;3,636128E-11
0,46;3,618173E-11
0,47;3,681335E-11
0,48;3,737311E-11
0,49;3,767407E-11
0,5;3,818433E-11
0,51;3,841714E-11
0,52;3,912059E-11
0,53;3,91813E-11
0,54;3,998629E-11
0,55;4,050273E-11
0,56;4,074672E-11
0,57;4,168425E-11
0,58;4,271838E-11
0,59;4,346642E-11
0,6;4,343794E-11
0,61;4,395311E-11
0,62;4,511978E-11
0,63;4,474699E-11
0,64;4,525474E-11
0,65;4,567953E-11
0,66;4,689821E-11
0,67;4,771312E-11
0,68;4,734902E-11
0,69;4,832866E-11
0,7;4,823205E-11
0,71;4,848837E-11
0,72;4,871008E-11
0,73;4,925129E-11
0,74;5,05975E-11
0,75;5,043279E-11
0,76;5,085386E-11
0,77;5,137405E-11
0,78;5,194742E-11
0,79;5,231035E-11
0,8;5,241679E-11
0,81;5,314997E-11
0,82;5,328372E-11
0,83;5,379774E-11
0,84;5,392282E-11
0,85;5,468943E-11
0,86;5,553904E-11
0,87;5,515381E-11
0,88;5,623256E-11
0,89;5,688399E-11
0,9;5,730258E-11
0,91;5,795031E-11
0,92;5,85386E-11
0,93;5,981669E-11
0,94;5,982909E-11
0,95;6,045951E-11
0,96;6,089289E-11
0,97;6,173755E-11
0,98;6,268625E-11
0,99;6,242988E-11
1;6,335999E-11
