Tensao [V];Corrente [A]
-5;-1,629046E-09
-4,9;-1,563948E-09
-4,8;-1,524008E-09
-4,7;-1,495573E-09
-4,6;-1,470326E-09
-4,5;-1,446253E-09
-4,4;-1,421773E-09
-4,3;-1,4016E-09
-4,2;-1,381569E-09
-4,1;-1,36019E-09
-4;-1,341166E-09
-3,9;-1,321955E-09
-3,8;-1,302968E-09
-3,7;-1,284331E-09
-3,6;-1,265047E-09
-3,5;-1,248084E-09
-3,4;-1,230357E-09
-3,3;-1,212241E-09
-3,2;-1,194353E-09
-3,1;-1,177665E-09
-3;-1,162125E-09
-2,9;-1,143239E-09
-2,8;-1,125826E-09
-2,7;-1,108282E-09
-2,6;-1,091624E-09
-2,5;-1,074682E-09
-2,4;-1,05594E-09
-2,3;-1,036818E-09
-2,2;-1,018582E-09
-2,1;-1,001566E-09
-2;-9,820151E-10
-1,9;-9,613861E-10
-1,8;-9,385548E-10
-1,7;-9,112658E-10
-1,6;-8,754742E-10
-1,5;-8,268466E-10
-1,4;-7,528836E-10
-1,3;-6,140385E-10
-1,2;-3,378137E-10
-1,1;2,075828E-10
-1;1,260753E-09
-0,9;4,267868E-09
-0,8;7,770896E-09
-0,7;1,804114E-08
-0,6;5,934832E-08
-0,5;1,44017E-07
-0,4;2,992105E-07
-0,3;4,944786E-07
-0,2;6,991473E-07
-0,1;9,105232E-07
0;1,131225E-06
0,1;1,360846E-06
0,2;1,597808E-06
0,3;1,843295E-06
0,4;2,097068E-06
0,5;2,359689E-06
0,6;2,632524E-06
0,7;2,91331E-06
0,8;3,201403E-06
0,9;3,492194E-06
1;3,78402E-06
1,1;4,075615E-06
1,2;4,363578E-06
1,3;4,647979E-06
1,4;4,927696E-06
1,5;5,2021E-06
1,6;5,471476E-06
1,7;5,734401E-06
1,8;5,991794E-06
1,9;6,243995E-06
2;6,489638E-06
2,1;6,729463E-06
2,2;6,961478E-06
2,3;7,186401E-06
2,4;7,405107E-06
2,5;7,616388E-06
2,6;7,821399E-06
2,7;8,01778E-06
2,8;8,206029E-06
2,9;8,385244E-06
3;8,554201E-06
3,1;8,713672E-06
3,2;8,863219E-06
3,3;9,003527E-06
3,4;9,135329E-06
3,5;9,258689E-06
3,6;9,374248E-06
3,7;9,482678E-06
3,8;9,583806E-06
3,9;9,678228E-06
4;9,765813E-06
4,1;9,846713E-06
4,2;9,92228E-06
4,3;9,991522E-06
4,4;1,005601E-05
4,5;1,011561E-05
4,6;1,01711E-05
4,7;1,022347E-05
4,8;1,027296E-05
4,9;1,032E-05
5;1,036463E-05
