Tensao [V];Corrente [A]
-1;-2,6522E-10
-0,99;-2,544381E-10
-0,98;-2,48568E-10
-0,97;-2,448168E-10
-0,96;-2,405032E-10
-0,95;-2,37203E-10
-0,94;-2,327953E-10
-0,93;-2,305375E-10
-0,92;-2,280098E-10
-0,91;-2,242921E-10
-0,9;-2,211722E-10
-0,89;-2,203464E-10
-0,88;-2,176269E-10
-0,87;-2,134581E-10
-0,86;-2,116921E-10
-0,85;-2,106592E-10
-0,84;-2,072535E-10
-0,83;-2,012434E-10
-0,82;-1,969473E-10
-0,81;-1,95814E-10
-0,8;-1,932294E-10
-0,79;-1,85826E-10
-0,78;-1,801156E-10
-0,77;-1,785266E-10
-0,76;-1,757525E-10
-0,75;-1,692024E-10
-0,74;-1,650772E-10
-0,73;-1,60823E-10
-0,72;-1,570755E-10
-0,71;-1,504871E-10
-0,7;-1,431456E-10
-0,69;-1,369026E-10
-0,68;-1,289245E-10
-0,67;-1,226568E-10
-0,66;-1,157735E-10
-0,65;-1,065607E-10
-0,64;-9,541599E-11
-0,63;-8,26799E-11
-0,62;-7,099144E-11
-0,61;-5,618706E-11
-0,6;-4,042175E-11
-0,59;-2,240735E-11
-0,58;-2,561308E-12
-0,57;2,031045E-11
-0,56;4,821403E-11
-0,55;8,268897E-11
-0,54;1,230625E-10
-0,53;1,667155E-10
-0,52;2,169473E-10
-0,51;2,778049E-10
-0,5;3,453194E-10
-0,49;4,23545E-10
-0,48;5,153787E-10
-0,47;6,228059E-10
-0,46;7,46847E-10
-0,45;8,846739E-10
-0,44;1,041852E-09
-0,43;1,220225E-09
-0,42;1,420877E-09
-0,41;1,641323E-09
-0,4;1,889614E-09
-0,39;2,207941E-09
-0,38;2,486996E-09
-0,37;2,832767E-09
-0,36;3,217005E-09
-0,35;3,641766E-09
-0,34;4,113029E-09
-0,33;4,632837E-09
-0,32;5,199412E-09
-0,31;5,821367E-09
-0,3;6,499635E-09
-0,29;7,2397E-09
-0,28;8,050861E-09
-0,27;8,920976E-09
-0,26;9,851781E-09
-0,25;1,084483E-08
-0,24;1,190455E-08
-0,23;1,302907E-08
-0,22;1,42168E-08
-0,21;1,54648E-08
-0,2;1,677901E-08
-0,19;1,815602E-08
-0,18;1,958533E-08
-0,17;2,180528E-08
-0,16;2,337566E-08
-0,15;2,497785E-08
-0,14;2,663264E-08
-0,13;2,833324E-08
-0,12;3,006994E-08
-0,11;3,180322E-08
-0,1;3,35481E-08
-0,09;3,532783E-08
-0,08;3,711388E-08
-0,07;3,887646E-08
-0,06;4,061352E-08
-0,05;4,233084E-08
-0,04;4,405372E-08
-0,03;4,574526E-08
-0,02;4,743501E-08
-0,01;4,908327E-08
0;5,071101E-08
0,01;5,232627E-08
0,02;5,391981E-08
0,03;5,550328E-08
0,04;5,703722E-08
0,05;5,855835E-08
0,06;6,00439E-08
0,07;6,152256E-08
0,08;6,296937E-08
0,09;6,439846E-08
0,1;6,581842E-08
0,11;6,721802E-08
0,12;6,858731E-08
0,13;6,99402E-08
0,14;7,128985E-08
0,15;7,261931E-08
0,16;7,390851E-08
0,17;7,520843E-08
0,18;7,647557E-08
0,19;7,771821E-08
0,2;7,894623E-08
0,21;8,016577E-08
0,22;8,138231E-08
0,23;8,256138E-08
0,24;8,373272E-08
0,25;8,490098E-08
0,26;8,605064E-08
0,27;8,71851E-08
0,28;8,832384E-08
0,29;8,941961E-08
0,3;9,052717E-08
0,31;9,162113E-08
0,32;9,26955E-08
0,33;9,376325E-08
0,34;9,480453E-08
0,35;9,586658E-08
0,36;9,690565E-08
0,37;9,791562E-08
0,38;9,894084E-08
0,39;9,99485E-08
0,4;1,009377E-07
0,41;1,019139E-07
0,42;1,02884E-07
0,43;1,038528E-07
0,44;1,048033E-07
0,45;1,057409E-07
0,46;1,066572E-07
0,47;1,075735E-07
0,48;1,085307E-07
0,49;1,094541E-07
0,5;1,103453E-07
0,51;1,112241E-07
0,52;1,121143E-07
0,53;1,129779E-07
0,54;1,138618E-07
0,55;1,14711E-07
0,56;1,155463E-07
0,57;1,163765E-07
0,58;1,172098E-07
0,59;1,180384E-07
0,6;1,188619E-07
0,61;1,196826E-07
0,62;1,205066E-07
0,63;1,21305E-07
0,64;1,221116E-07
0,65;1,229003E-07
0,66;1,236689E-07
0,67;1,244493E-07
0,68;1,252324E-07
0,69;1,259937E-07
0,7;1,267581E-07
0,71;1,274953E-07
0,72;1,282681E-07
0,73;1,290113E-07
0,74;1,297365E-07
0,75;1,304724E-07
0,76;1,31215E-07
0,77;1,319266E-07
0,78;1,326353E-07
0,79;1,333397E-07
0,8;1,340602E-07
0,81;1,347633E-07
0,82;1,354521E-07
0,83;1,361133E-07
0,84;1,367968E-07
0,85;1,374757E-07
0,86;1,381379E-07
0,87;1,387907E-07
0,88;1,394384E-07
0,89;1,400823E-07
0,9;1,407137E-07
0,91;1,413594E-07
0,92;1,419788E-07
0,93;1,426197E-07
0,94;1,432018E-07
0,95;1,437961E-07
0,96;1,443926E-07
0,97;1,44988E-07
0,98;1,455672E-07
0,99;1,461454E-07
1;1,467253E-07
