Tensao [V];Corrente [A]
-2;-1,165035E-09
-1,98;-1,149948E-09
-1,96;-1,140154E-09
-1,94;-1,132086E-09
-1,92;-1,130729E-09
-1,9;-1,124573E-09
-1,88;-1,117212E-09
-1,86;-1,109711E-09
-1,84;-1,105892E-09
-1,82;-1,102459E-09
-1,8;-1,096008E-09
-1,78;-1,087675E-09
-1,76;-1,082233E-09
-1,74;-1,077774E-09
-1,72;-1,070987E-09
-1,7;-1,061223E-09
-1,68;-1,055017E-09
-1,66;-1,048114E-09
-1,64;-1,040731E-09
-1,62;-1,031071E-09
-1,6;-1,021499E-09
-1,58;-1,013591E-09
-1,56;-1,002905E-09
-1,54;-9,92244E-10
-1,52;-9,791439E-10
-1,5;-9,63884E-10
-1,48;-9,430329E-10
-1,46;-9,2374E-10
-1,44;-9,066745E-10
-1,42;-8,88931E-10
-1,4;-8,67503E-10
-1,38;-8,409683E-10
-1,36;-8,124871E-10
-1,34;-7,839013E-10
-1,32;-7,464834E-10
-1,3;-7,03066E-10
-1,28;-6,525412E-10
-1,26;-5,975986E-10
-1,24;-5,347302E-10
-1,22;-4,570128E-10
-1,2;-3,689526E-10
-1,18;-2,693405E-10
-1,16;-1,540178E-10
-1,14;-2,504748E-11
-1,12;1,24882E-10
-1,1;2,933462E-10
-1,08;4,871427E-10
-1,06;7,075045E-10
-1,04;9,550954E-10
-1,02;1,239032E-09
-1;1,56117E-09
-0,98;1,930787E-09
-0,96;2,506609E-09
-0,94;2,84622E-09
-0,92;3,389255E-09
-0,9;4,032104E-09
-0,88;4,785587E-09
-0,86;5,67036E-09
-0,84;6,709161E-09
-0,82;7,93595E-09
-0,8;9,401273E-09
-0,78;1,114814E-08
-0,76;1,322817E-08
-0,74;1,572356E-08
-0,72;1,872228E-08
-0,7;2,415372E-08
-0,68;2,882933E-08
-0,66;3,451656E-08
-0,64;4,137218E-08
-0,62;4,958987E-08
-0,6;5,943835E-08
-0,58;7,121555E-08
-0,56;8,526429E-08
-0,54;1,020507E-07
-0,52;1,2153E-07
-0,5;1,440423E-07
-0,48;1,696594E-07
-0,46;1,982043E-07
-0,44;2,294208E-07
-0,42;2,633626E-07
-0,4;2,994292E-07
-0,38;3,370909E-07
-0,36;3,757496E-07
-0,34;4,150069E-07
-0,32;4,546725E-07
-0,3;4,946772E-07
-0,28;5,35419E-07
-0,26;5,760453E-07
-0,24;6,169292E-07
-0,22;6,5803E-07
-0,2;6,994153E-07
-0,18;7,411456E-07
-0,16;7,831094E-07
-0,14;8,253127E-07
-0,12;8,678911E-07
-0,1;9,108412E-07
-0,08;9,541402E-07
-0,06;9,978098E-07
-0,04;1,041858E-06
-0,02;1,086739E-06
0;1,131559E-06
0,02;1,176907E-06
0,04;1,222803E-06
0,06;1,268606E-06
0,08;1,314756E-06
0,1;1,361263E-06
0,12;1,408059E-06
0,14;1,4551E-06
0,16;1,502456E-06
0,18;1,550194E-06
0,2;1,598282E-06
0,22;1,646609E-06
0,24;1,695281E-06
0,26;1,744299E-06
0,28;1,793655E-06
0,3;1,843815E-06
0,32;1,893881E-06
0,34;1,944331E-06
0,36;1,995076E-06
0,38;2,046187E-06
0,4;2,097665E-06
0,42;2,149363E-06
0,44;2,20163E-06
0,46;2,254199E-06
0,48;2,307358E-06
0,5;2,360452E-06
0,52;2,414288E-06
0,54;2,468877E-06
0,56;2,523336E-06
0,58;2,578162E-06
0,6;2,633163E-06
0,62;2,688816E-06
0,64;2,744759E-06
0,66;2,800923E-06
0,68;2,857202E-06
0,7;2,913972E-06
0,72;2,970952E-06
0,74;3,02835E-06
0,76;3,085871E-06
0,78;3,143668E-06
0,8;3,201979E-06
0,82;3,259877E-06
0,84;3,318124E-06
0,86;3,376334E-06
0,88;3,434643E-06
0,9;3,49293E-06
0,92;3,551263E-06
0,94;3,609816E-06
0,96;3,668253E-06
0,98;3,72631E-06
1;3,784671E-06
1,02;3,84326E-06
1,04;3,901493E-06
1,06;3,960257E-06
1,08;4,018316E-06
1,1;4,076363E-06
1,12;4,134286E-06
1,14;4,192005E-06
1,16;4,249665E-06
1,18;4,307125E-06
1,2;4,36462E-06
1,22;4,421752E-06
1,24;4,478785E-06
1,26;4,535505E-06
1,28;4,592196E-06
1,3;4,648829E-06
1,32;4,70555E-06
1,34;4,761559E-06
1,36;4,817376E-06
1,38;4,873143E-06
1,4;4,928545E-06
1,42;4,983598E-06
1,44;5,038686E-06
1,46;5,093613E-06
1,48;5,148361E-06
1,5;5,202798E-06
1,52;5,257021E-06
1,54;5,311195E-06
1,56;5,365416E-06
1,58;5,418877E-06
1,6;5,472322E-06
1,62;5,525597E-06
1,64;5,578201E-06
1,66;5,630881E-06
1,68;5,683439E-06
1,7;5,735692E-06
1,72;5,787796E-06
1,74;5,839362E-06
1,76;5,890978E-06
1,78;5,94247E-06
1,8;5,993405E-06
1,82;6,044723E-06
1,84;6,095301E-06
1,86;6,145125E-06
1,88;6,195397E-06
1,9;6,245386E-06
1,92;6,295084E-06
1,94;6,3447E-06
1,96;6,394187E-06
1,98;6,443014E-06
2;6,491677E-06
