Tensao [V];Corrente [A]
-2;-9,576295E-10
-1,98;-9,428547E-10
-1,96;-9,333796E-10
-1,94;-9,267368E-10
-1,92;-9,209553E-10
-1,9;-9,144061E-10
-1,88;-9,068474E-10
-1,86;-9,01108E-10
-1,84;-8,971613E-10
-1,82;-8,895157E-10
-1,8;-8,836344E-10
-1,78;-8,763908E-10
-1,76;-8,708812E-10
-1,74;-8,664631E-10
-1,72;-8,599012E-10
-1,7;-8,519097E-10
-1,68;-8,428456E-10
-1,66;-8,361442E-10
-1,64;-8,306545E-10
-1,62;-8,208049E-10
-1,6;-8,120398E-10
-1,58;-8,043586E-10
-1,56;-7,965367E-10
-1,54;-7,849029E-10
-1,52;-7,761334E-10
-1,5;-7,683498E-10
-1,48;-7,574705E-10
-1,46;-7,45594E-10
-1,44;-7,323441E-10
-1,42;-7,180262E-10
-1,4;-7,023963E-10
-1,38;-6,823327E-10
-1,36;-6,604213E-10
-1,34;-6,362765E-10
-1,32;-6,089552E-10
-1,3;-5,773224E-10
-1,28;-5,385584E-10
-1,26;-4,991316E-10
-1,24;-4,503735E-10
-1,22;-3,965139E-10
-1,2;-3,343947E-10
-1,18;-2,627589E-10
-1,16;-1,785011E-10
-1,14;-8,234462E-11
-1,12;2,417169E-11
-1,1;1,456158E-10
-1,08;2,828401E-10
-1,06;4,416899E-10
-1,04;6,215707E-10
-1,02;8,218258E-10
-1;1,050201E-09
-0,98;1,312656E-09
-0,96;1,614784E-09
-0,94;1,956815E-09
-0,92;2,418115E-09
-0,9;2,8169E-09
-0,88;3,349233E-09
-0,86;3,98042E-09
-0,84;4,725339E-09
-0,82;5,60086E-09
-0,8;6,652936E-09
-0,78;7,907906E-09
-0,76;9,4102E-09
-0,74;1,121255E-08
-0,72;1,338281E-08
-0,7;1,60017E-08
-0,68;1,915759E-08
-0,66;2,491115E-08
-0,64;2,992932E-08
-0,62;3,600326E-08
-0,6;4,331083E-08
-0,58;5,205169E-08
-0,56;6,250455E-08
-0,54;7,508043E-08
-0,52;8,979151E-08
-0,5;1,069265E-07
-0,48;1,266363E-07
-0,46;1,490169E-07
-0,44;1,739527E-07
-0,42;2,012556E-07
-0,4;2,307054E-07
-0,38;2,622339E-07
-0,36;2,952503E-07
-0,34;3,292204E-07
-0,32;3,637651E-07
-0,3;3,986993E-07
-0,28;4,342626E-07
-0,26;4,697413E-07
-0,24;5,05389E-07
-0,22;5,412447E-07
-0,2;5,772471E-07
-0,18;6,134858E-07
-0,16;6,499214E-07
-0,14;6,865296E-07
-0,12;7,233535E-07
-0,1;7,604309E-07
-0,08;7,977666E-07
-0,06;8,354318E-07
-0,04;8,733425E-07
-0,02;9,119115E-07
0;9,504461E-07
0,02;9,893805E-07
0,04;1,028895E-06
0,06;1,068225E-06
0,08;1,107763E-06
0,1;1,147649E-06
0,12;1,187778E-06
0,14;1,228137E-06
0,16;1,268693E-06
0,18;1,309485E-06
0,2;1,350583E-06
0,22;1,391876E-06
0,24;1,433444E-06
0,26;1,475232E-06
0,28;1,517321E-06
0,3;1,560044E-06
0,32;1,602564E-06
0,34;1,645399E-06
0,36;1,688489E-06
0,38;1,73184E-06
0,4;1,77544E-06
0,42;1,819298E-06
0,44;1,863526E-06
0,46;1,907995E-06
0,48;1,952711E-06
0,5;1,99763E-06
0,52;2,042961E-06
0,54;2,088948E-06
0,56;2,134451E-06
0,58;2,18084E-06
0,6;2,227252E-06
0,62;2,273915E-06
0,64;2,320716E-06
0,66;2,367718E-06
0,68;2,41511E-06
0,7;2,462476E-06
0,72;2,510018E-06
0,74;2,557795E-06
0,76;2,605824E-06
0,78;2,653905E-06
0,8;2,702489E-06
0,82;2,750606E-06
0,84;2,798938E-06
0,86;2,847508E-06
0,88;2,895963E-06
0,9;2,944042E-06
0,92;2,991997E-06
0,94;3,040529E-06
0,96;3,088482E-06
0,98;3,136703E-06
1;3,184858E-06
1,02;3,232774E-06
1,04;3,28082E-06
1,06;3,328934E-06
1,08;3,376329E-06
1,1;3,423529E-06
1,12;3,470682E-06
1,14;3,517747E-06
1,16;3,564497E-06
1,18;3,610935E-06
1,2;3,657423E-06
1,22;3,703711E-06
1,24;3,74956E-06
1,26;3,795243E-06
1,28;3,840731E-06
1,3;3,886052E-06
1,32;3,931576E-06
1,34;3,976347E-06
1,36;4,020887E-06
1,38;4,065284E-06
1,4;4,109367E-06
1,42;4,153084E-06
1,44;4,196474E-06
1,46;4,239639E-06
1,48;4,282706E-06
1,5;4,325479E-06
1,52;4,367796E-06
1,54;4,410183E-06
1,56;4,452233E-06
1,58;4,493945E-06
1,6;4,53537E-06
1,62;4,576629E-06
1,64;4,617211E-06
1,66;4,657597E-06
1,68;4,697689E-06
1,7;4,737743E-06
1,72;4,777261E-06
1,74;4,816565E-06
1,76;4,855532E-06
1,78;4,894222E-06
1,8;4,932784E-06
1,82;4,971163E-06
1,84;5,008953E-06
1,86;5,046551E-06
1,88;5,083545E-06
1,9;5,12057E-06
1,92;5,156965E-06
1,94;5,193183E-06
1,96;5,229079E-06
1,98;5,264368E-06
2;5,29921E-06
