Tensao [V];Corrente [A]
-2;-9,541499E-10
-1,98;-9,420426E-10
-1,96;-9,336605E-10
-1,94;-9,224938E-10
-1,92;-9,172562E-10
-1,9;-9,118618E-10
-1,88;-9,073786E-10
-1,86;-8,999576E-10
-1,84;-8,899517E-10
-1,82;-8,84727E-10
-1,8;-8,762555E-10
-1,78;-8,712771E-10
-1,76;-8,637122E-10
-1,74;-8,586182E-10
-1,72;-8,529766E-10
-1,7;-8,451972E-10
-1,68;-8,39096E-10
-1,66;-8,306801E-10
-1,64;-8,261695E-10
-1,62;-8,200699E-10
-1,6;-8,116193E-10
-1,58;-8,088262E-10
-1,56;-8,000747E-10
-1,54;-7,918867E-10
-1,52;-7,816663E-10
-1,5;-7,720726E-10
-1,48;-7,600342E-10
-1,46;-7,494839E-10
-1,44;-7,368506E-10
-1,42;-7,211139E-10
-1,4;-7,032807E-10
-1,38;-6,841133E-10
-1,36;-6,604826E-10
-1,34;-6,345266E-10
-1,32;-6,037901E-10
-1,3;-5,725431E-10
-1,28;-5,337333E-10
-1,26;-4,933071E-10
-1,24;-4,447871E-10
-1,22;-3,938293E-10
-1,2;-3,33425E-10
-1,18;-2,629051E-10
-1,16;-1,785977E-10
-1,14;-8,397307E-11
-1,12;2,335801E-11
-1,1;1,440355E-10
-1,08;2,833897E-10
-1,06;4,402782E-10
-1,04;6,169096E-10
-1,02;8,172917E-10
-1;1,047124E-09
-0,98;1,312229E-09
-0,96;1,610767E-09
-0,94;1,952823E-09
-0,92;2,487927E-09
-0,9;2,820041E-09
-0,88;3,346912E-09
-0,86;3,973206E-09
-0,84;4,71364E-09
-0,82;5,590831E-09
-0,8;6,64201E-09
-0,78;7,893707E-09
-0,76;9,389979E-09
-0,74;1,119305E-08
-0,72;1,336321E-08
-0,7;1,597948E-08
-0,68;1,913575E-08
-0,66;2,48937E-08
-0,64;2,991613E-08
-0,62;3,597274E-08
-0,6;4,326331E-08
-0,58;5,200491E-08
-0,56;6,244997E-08
-0,54;7,50164E-08
-0,52;8,970577E-08
-0,5;1,068287E-07
-0,48;1,26529E-07
-0,46;1,488986E-07
-0,44;1,738155E-07
-0,42;2,011184E-07
-0,4;2,305447E-07
-0,38;2,620496E-07
-0,36;2,950259E-07
-0,34;3,289826E-07
-0,32;3,635104E-07
-0,3;3,98435E-07
-0,28;4,339888E-07
-0,26;4,694383E-07
-0,24;5,050659E-07
-0,22;5,408814E-07
-0,2;5,768942E-07
-0,18;6,131144E-07
-0,16;6,495077E-07
-0,14;6,860696E-07
-0,12;7,22889E-07
-0,1;7,599428E-07
-0,08;7,972964E-07
-0,06;8,348837E-07
-0,04;8,727787E-07
-0,02;9,113609E-07
0;9,498839E-07
0,02;9,888259E-07
0,04;1,028302E-06
0,06;1,067639E-06
0,08;1,107226E-06
0,1;1,147102E-06
0,12;1,18717E-06
0,14;1,227488E-06
0,16;1,268036E-06
0,18;1,308877E-06
0,2;1,349988E-06
0,22;1,391253E-06
0,24;1,432777E-06
0,26;1,474491E-06
0,28;1,516534E-06
0,3;1,559201E-06
0,32;1,601757E-06
0,34;1,644529E-06
0,36;1,687626E-06
0,38;1,730992E-06
0,4;1,77464E-06
0,42;1,818514E-06
0,44;1,862704E-06
0,46;1,907142E-06
0,48;1,951828E-06
0,5;1,996707E-06
0,52;2,041942E-06
0,54;2,087939E-06
0,56;2,133524E-06
0,58;2,179914E-06
0,6;2,226362E-06
0,62;2,272926E-06
0,64;2,31979E-06
0,66;2,366892E-06
0,68;2,413856E-06
0,7;2,461373E-06
0,72;2,508914E-06
0,74;2,556681E-06
0,76;2,604587E-06
0,78;2,652614E-06
0,8;2,701297E-06
0,82;2,749302E-06
0,84;2,797631E-06
0,86;2,846042E-06
0,88;2,894295E-06
0,9;2,942489E-06
0,92;2,990882E-06
0,94;3,039252E-06
0,96;3,087431E-06
0,98;3,135512E-06
1;3,183378E-06
1,02;3,231447E-06
1,04;3,279126E-06
1,06;3,327294E-06
1,08;3,374795E-06
1,1;3,422164E-06
1,12;3,469366E-06
1,14;3,516246E-06
1,16;3,562956E-06
1,18;3,609521E-06
1,2;3,655818E-06
1,22;3,702046E-06
1,24;3,747871E-06
1,26;3,793517E-06
1,28;3,838851E-06
1,3;3,884235E-06
1,32;3,929459E-06
1,34;3,974131E-06
1,36;4,018649E-06
1,38;4,062717E-06
1,4;4,106898E-06
1,42;4,150765E-06
1,44;4,194321E-06
1,46;4,237562E-06
1,48;4,280539E-06
1,5;4,323114E-06
1,52;4,365502E-06
1,54;4,407738E-06
1,56;4,450317E-06
1,58;4,491702E-06
1,6;4,532901E-06
1,62;4,573934E-06
1,64;4,614503E-06
1,66;4,655001E-06
1,68;4,694916E-06
1,7;4,734723E-06
1,72;4,774394E-06
1,74;4,813807E-06
1,76;4,85275E-06
1,78;4,891349E-06
1,8;4,929967E-06
1,82;4,968405E-06
1,84;5,006242E-06
1,86;5,043376E-06
1,88;5,080499E-06
1,9;5,117235E-06
1,92;5,153996E-06
1,94;5,189765E-06
1,96;5,225558E-06
1,98;5,260733E-06
2;5,296128E-06
