Tensao [V];Corrente [A]
-1;-2,556736E-10
-0,99;-2,486044E-10
-0,98;-2,426302E-10
-0,97;-2,383501E-10
-0,96;-2,395564E-10
-0,95;-2,3661E-10
-0,94;-2,309281E-10
-0,93;-2,269168E-10
-0,92;-2,237476E-10
-0,91;-2,238047E-10
-0,9;-2,182042E-10
-0,89;-2,11752E-10
-0,88;-2,119639E-10
-0,87;-2,101235E-10
-0,86;-2,042792E-10
-0,85;-1,988066E-10
-0,84;-1,9711E-10
-0,83;-1,958108E-10
-0,82;-1,900755E-10
-0,81;-1,867082E-10
-0,8;-1,8518E-10
-0,79;-1,84941E-10
-0,78;-1,833804E-10
-0,77;-1,784465E-10
-0,76;-1,755623E-10
-0,75;-1,733912E-10
-0,74;-1,696573E-10
-0,73;-1,619937E-10
-0,72;-1,569322E-10
-0,71;-1,535364E-10
-0,7;-1,464576E-10
-0,69;-1,395643E-10
-0,68;-1,334613E-10
-0,67;-1,301274E-10
-0,66;-1,224242E-10
-0,65;-1,108931E-10
-0,64;-1,028654E-10
-0,63;-9,446132E-11
-0,62;-8,279517E-11
-0,61;-6,896052E-11
-0,6;-5,460572E-11
-0,59;-4,24058E-11
-0,58;-2,574129E-11
-0,57;-3,252366E-12
-0,56;2,020026E-11
-0,55;4,393035E-11
-0,54;7,357526E-11
-0,53;1,105779E-10
-0,52;1,542347E-10
-0,51;2,034449E-10
-0,5;2,57667E-10
-0,49;3,24301E-10
-0,48;4,00065E-10
-0,47;4,835267E-10
-0,46;5,798675E-10
-0,45;6,90224E-10
-0,44;8,16883E-10
-0,43;9,588517E-10
-0,42;1,115245E-09
-0,41;1,29389E-09
-0,4;1,494642E-09
-0,39;1,717941E-09
-0,38;1,96369E-09
-0,37;2,264653E-09
-0,36;2,541539E-09
-0,35;2,881176E-09
-0,34;3,258515E-09
-0,33;3,669052E-09
-0,32;4,116603E-09
-0,31;4,611111E-09
-0,3;5,153688E-09
-0,29;5,739733E-09
-0,28;6,378134E-09
-0,27;7,066645E-09
-0,26;7,802719E-09
-0,25;8,590272E-09
-0,24;9,425066E-09
-0,23;1,030924E-08
-0,22;1,124851E-08
-0,21;1,22404E-08
-0,2;1,327676E-08
-0,19;1,43577E-08
-0,18;1,54849E-08
-0,17;1,66653E-08
-0,16;1,788429E-08
-0,15;1,913602E-08
-0,14;2,043038E-08
-0,13;2,243466E-08
-0,12;2,380599E-08
-0,11;2,517582E-08
-0,1;2,657247E-08
-0,09;2,799261E-08
-0,08;2,940222E-08
-0,07;3,07757E-08
-0,06;3,215393E-08
-0,05;3,35346E-08
-0,04;3,491123E-08
-0,03;3,623199E-08
-0,02;3,757552E-08
-0,01;3,889669E-08
0;4,019253E-08
0,01;4,146699E-08
0,02;4,271073E-08
0,03;4,395541E-08
0,04;4,517074E-08
0,05;4,63812E-08
0,06;4,755439E-08
0,07;4,869602E-08
0,08;4,983243E-08
0,09;5,097441E-08
0,1;5,209618E-08
0,11;5,317136E-08
0,12;5,424173E-08
0,13;5,531806E-08
0,14;5,63746E-08
0,15;5,739509E-08
0,16;5,84056E-08
0,17;5,941297E-08
0,18;6,040134E-08
0,19;6,13634E-08
0,2;6,232258E-08
0,21;6,328227E-08
0,22;6,423041E-08
0,23;6,513547E-08
0,24;6,604738E-08
0,25;6,695559E-08
0,26;6,785783E-08
0,27;6,873636E-08
0,28;6,96116E-08
0,29;7,048396E-08
0,3;7,136052E-08
0,31;7,220729E-08
0,32;7,302523E-08
0,33;7,385825E-08
0,34;7,470643E-08
0,35;7,551781E-08
0,36;7,632187E-08
0,37;7,712909E-08
0,38;7,794716E-08
0,39;7,87234E-08
0,4;7,947418E-08
0,41;8,023056E-08
0,42;8,098644E-08
0,43;8,174372E-08
0,44;8,246825E-08
0,45;8,317935E-08
0,46;8,392342E-08
0,47;8,462803E-08
0,48;8,533252E-08
0,49;8,602758E-08
0,5;8,673516E-08
0,51;8,744227E-08
0,52;8,810287E-08
0,53;8,876219E-08
0,54;8,946223E-08
0,55;9,013553E-08
0,56;9,078951E-08
0,57;9,141367E-08
0,58;9,207128E-08
0,59;9,275164E-08
0,6;9,337168E-08
0,61;9,399177E-08
0,62;9,460906E-08
0,63;9,526312E-08
0,64;9,590002E-08
0,65;9,649852E-08
0,66;9,708602E-08
0,67;9,772544E-08
0,68;9,831972E-08
0,69;9,889426E-08
0,7;9,948245E-08
0,71;1,000784E-07
0,72;1,006769E-07
0,73;1,01232E-07
0,74;1,018027E-07
0,75;1,023934E-07
0,76;1,029681E-07
0,77;1,035081E-07
0,78;1,040519E-07
0,79;1,046157E-07
0,8;1,052088E-07
0,81;1,057317E-07
0,82;1,062597E-07
0,83;1,067942E-07
0,84;1,073327E-07
0,85;1,078593E-07
0,86;1,083508E-07
0,87;1,088618E-07
0,88;1,093731E-07
0,89;1,098912E-07
0,9;1,103885E-07
0,91;1,108737E-07
0,92;1,113509E-07
0,93;1,118428E-07
0,94;1,12302E-07
0,95;1,127736E-07
0,96;1,132688E-07
0,97;1,137454E-07
0,98;1,141866E-07
0,99;1,146463E-07
1;1,150761E-07
