Tensao [V];Corrente [A]
-2;-1,986006E-09
-1,98;-1,969305E-09
-1,96;-1,957371E-09
-1,94;-1,948046E-09
-1,92;-1,93909E-09
-1,9;-1,930709E-09
-1,88;-1,919696E-09
-1,86;-1,908282E-09
-1,84;-1,898339E-09
-1,82;-1,88476E-09
-1,8;-1,870994E-09
-1,78;-1,856588E-09
-1,76;-1,84175E-09
-1,74;-1,825454E-09
-1,72;-1,807043E-09
-1,7;-1,788499E-09
-1,68;-1,766291E-09
-1,66;-1,740294E-09
-1,64;-1,713703E-09
-1,62;-1,682998E-09
-1,6;-1,648868E-09
-1,58;-1,606284E-09
-1,56;-1,558178E-09
-1,54;-1,501092E-09
-1,52;-1,43768E-09
-1,5;-1,369012E-09
-1,48;-1,286105E-09
-1,46;-1,195013E-09
-1,44;-1,09111E-09
-1,42;-9,728425E-10
-1,4;-8,38291E-10
-1,38;-6,869978E-10
-1,36;-5,195581E-10
-1,34;-3,312481E-10
-1,32;-1,203157E-10
-1,3;1,145651E-10
-1,28;3,731261E-10
-1,26;6,562986E-10
-1,24;9,696811E-10
-1,22;1,315065E-09
-1,2;1,698007E-09
-1,18;2,277713E-09
-1,16;2,602037E-09
-1,14;3,105473E-09
-1,12;3,678473E-09
-1,1;4,321842E-09
-1,08;5,048376E-09
-1,06;5,870634E-09
-1,04;6,807439E-09
-1,02;7,878134E-09
-1;9,104327E-09
-0,98;1,052128E-08
-0,96;1,216802E-08
-0,94;1,407756E-08
-0,92;1,629789E-08
-0,9;1,888457E-08
-0,88;2,342024E-08
-0,86;2,715477E-08
-0,84;3,150488E-08
-0,82;3,655725E-08
-0,8;4,246486E-08
-0,78;4,925002E-08
-0,76;5,708315E-08
-0,74;6,615828E-08
-0,72;7,657165E-08
-0,7;8,847223E-08
-0,68;1,020148E-07
-0,66;1,173967E-07
-0,64;1,348401E-07
-0,62;1,544707E-07
-0,6;1,763738E-07
-0,58;2,006235E-07
-0,56;2,272523E-07
-0,54;2,565787E-07
-0,52;2,876055E-07
-0,5;3,206231E-07
-0,48;3,553611E-07
-0,46;3,91694E-07
-0,44;4,293537E-07
-0,42;4,681693E-07
-0,4;5,079527E-07
-0,38;5,486177E-07
-0,36;5,901981E-07
-0,34;6,325778E-07
-0,32;6,756878E-07
-0,3;7,194969E-07
-0,28;7,643105E-07
-0,26;8,092752E-07
-0,24;8,546705E-07
-0,22;9,00549E-07
-0,2;9,469345E-07
-0,18;9,937766E-07
-0,16;1,040863E-06
-0,14;1,088404E-06
-0,12;1,136236E-06
-0,1;1,184468E-06
-0,08;1,232998E-06
-0,06;1,281867E-06
-0,04;1,331087E-06
-0,02;1,381053E-06
0;1,430853E-06
0,02;1,481169E-06
0,04;1,532114E-06
0,06;1,582818E-06
0,08;1,633813E-06
0,1;1,685049E-06
0,12;1,736599E-06
0,14;1,788386E-06
0,16;1,840479E-06
0,18;1,892879E-06
0,2;1,945703E-06
0,22;1,998691E-06
0,24;2,052134E-06
0,26;2,105948E-06
0,28;2,160397E-06
0,3;2,215311E-06
0,32;2,270246E-06
0,34;2,325524E-06
0,36;2,381E-06
0,38;2,437457E-06
0,4;2,493887E-06
0,42;2,550943E-06
0,44;2,608112E-06
0,46;2,66607E-06
0,48;2,724192E-06
0,5;2,78278E-06
0,52;2,841768E-06
0,54;2,901883E-06
0,56;2,961471E-06
0,58;3,021714E-06
0,6;3,082092E-06
0,62;3,143061E-06
0,64;3,204129E-06
0,66;3,265716E-06
0,68;3,327408E-06
0,7;3,38973E-06
0,72;3,452328E-06
0,74;3,51479E-06
0,76;3,577927E-06
0,78;3,640749E-06
0,8;3,704692E-06
0,82;3,767991E-06
0,84;3,83164E-06
0,86;3,895482E-06
0,88;3,958944E-06
0,9;4,023034E-06
0,92;4,086949E-06
0,94;4,150826E-06
0,96;4,214719E-06
0,98;4,278505E-06
1;4,342255E-06
1,02;4,406287E-06
1,04;4,47041E-06
1,06;4,534677E-06
1,08;4,598066E-06
1,1;4,661465E-06
1,12;4,72459E-06
1,14;4,787374E-06
1,16;4,850336E-06
1,18;4,913415E-06
1,2;4,975937E-06
1,22;5,038695E-06
1,24;5,10132E-06
1,26;5,16402E-06
1,28;5,22639E-06
1,3;5,288514E-06
1,32;5,350709E-06
1,34;5,412706E-06
1,36;5,474353E-06
1,38;5,536234E-06
1,4;5,597656E-06
1,42;5,659011E-06
1,44;5,720523E-06
1,46;5,781385E-06
1,48;5,842192E-06
1,5;5,903336E-06
1,52;5,963788E-06
1,54;6,024356E-06
1,56;6,085152E-06
1,58;6,14508E-06
1,6;6,204456E-06
1,62;6,264444E-06
1,64;6,323693E-06
1,66;6,382731E-06
1,68;6,441744E-06
1,7;6,500873E-06
1,72;6,559473E-06
1,74;6,618083E-06
1,76;6,67645E-06
1,78;6,734952E-06
1,8;6,793228E-06
1,82;6,851486E-06
1,84;6,909895E-06
1,86;6,967441E-06
1,88;7,025052E-06
1,9;7,082336E-06
1,92;7,13905E-06
1,94;7,195682E-06
1,96;7,252991E-06
1,98;7,309821E-06
2;7,366275E-06
