Tensao [V];Corrente [A]
-1;-2,611216E-10
-0,99;-2,519163E-10
-0,98;-2,455531E-10
-0,97;-2,434042E-10
-0,96;-2,407802E-10
-0,95;-2,366126E-10
-0,94;-2,332886E-10
-0,93;-2,312006E-10
-0,92;-2,264785E-10
-0,91;-2,233416E-10
-0,9;-2,199756E-10
-0,89;-2,169721E-10
-0,88;-2,152743E-10
-0,87;-2,122502E-10
-0,86;-2,09326E-10
-0,85;-2,054026E-10
-0,84;-2,03421E-10
-0,83;-2,018633E-10
-0,82;-1,99717E-10
-0,81;-1,965156E-10
-0,8;-1,910776E-10
-0,79;-1,887331E-10
-0,78;-1,848197E-10
-0,77;-1,792344E-10
-0,76;-1,761679E-10
-0,75;-1,725256E-10
-0,74;-1,702346E-10
-0,73;-1,653649E-10
-0,72;-1,597622E-10
-0,71;-1,543886E-10
-0,7;-1,48584E-10
-0,69;-1,43198E-10
-0,68;-1,369971E-10
-0,67;-1,308841E-10
-0,66;-1,242708E-10
-0,65;-1,165144E-10
-0,64;-1,080806E-10
-0,63;-9,802071E-11
-0,62;-9,050333E-11
-0,61;-7,989731E-11
-0,6;-6,670167E-11
-0,59;-5,194806E-11
-0,58;-3,914997E-11
-0,57;-2,256841E-11
-0,56;-3,890818E-13
-0,55;2,601607E-11
-0,54;5,5422E-11
-0,53;8,748942E-11
-0,52;1,245924E-10
-0,51;1,708809E-10
-0,5;2,222905E-10
-0,49;2,816053E-10
-0,48;3,479248E-10
-0,47;4,249656E-10
-0,46;5,146234E-10
-0,45;6,155749E-10
-0,44;7,303068E-10
-0,43;8,593657E-10
-0,42;1,005701E-09
-0,41;1,169894E-09
-0,4;1,351369E-09
-0,39;1,555424E-09
-0,38;1,781273E-09
-0,37;2,034658E-09
-0,36;2,383896E-09
-0,35;2,624736E-09
-0,34;2,95978E-09
-0,33;3,332701E-09
-0,32;3,743052E-09
-0,31;4,192638E-09
-0,3;4,682355E-09
-0,29;5,212025E-09
-0,28;5,793017E-09
-0,27;6,420064E-09
-0,26;7,087532E-09
-0,25;7,79591E-09
-0,24;8,551956E-09
-0,23;9,356532E-09
-0,22;1,020668E-08
-0,21;1,109777E-08
-0,2;1,203114E-08
-0,19;1,301565E-08
-0,18;1,404123E-08
-0,17;1,510482E-08
-0,16;1,620137E-08
-0,15;1,733704E-08
-0,14;1,851197E-08
-0,13;1,971583E-08
-0,12;2,094604E-08
-0,11;2,277321E-08
-0,1;2,409764E-08
-0,09;2,534643E-08
-0,08;2,660003E-08
-0,07;2,789172E-08
-0,06;2,916079E-08
-0,05;3,037359E-08
-0,04;3,158831E-08
-0,03;3,280352E-08
-0,02;3,404075E-08
-0,01;3,520853E-08
0;3,634803E-08
0,01;3,751151E-08
0,02;3,863075E-08
0,03;3,978542E-08
0,04;4,088524E-08
0,05;4,194144E-08
0,06;4,298659E-08
0,07;4,405181E-08
0,08;4,51027E-08
0,09;4,608042E-08
0,1;4,707493E-08
0,11;4,80847E-08
0,12;4,90693E-08
0,13;5,000872E-08
0,14;5,092565E-08
0,15;5,186043E-08
0,16;5,28103E-08
0,17;5,368969E-08
0,18;5,456259E-08
0,19;5,54424E-08
0,2;5,6335E-08
0,21;5,719368E-08
0,22;5,800456E-08
0,23;5,882043E-08
0,24;5,967358E-08
0,25;6,049117E-08
0,26;6,128534E-08
0,27;6,205591E-08
0,28;6,288197E-08
0,29;6,367156E-08
0,3;6,443731E-08
0,31;6,518071E-08
0,32;6,593184E-08
0,33;6,667712E-08
0,34;6,74176E-08
0,35;6,812019E-08
0,36;6,88573E-08
0,37;6,957906E-08
0,38;7,027091E-08
0,39;7,096705E-08
0,4;7,165018E-08
0,41;7,235835E-08
0,42;7,299499E-08
0,43;7,365188E-08
0,44;7,431203E-08
0,45;7,499622E-08
0,46;7,564993E-08
0,47;7,627251E-08
0,48;7,689048E-08
0,49;7,754968E-08
0,5;7,820216E-08
0,51;7,878369E-08
0,52;7,938026E-08
0,53;7,999619E-08
0,54;8,065435E-08
0,55;8,121223E-08
0,56;8,179197E-08
0,57;8,237418E-08
0,58;8,29782E-08
0,59;8,354547E-08
0,6;8,409997E-08
0,61;8,466282E-08
0,62;8,524136E-08
0,63;8,582246E-08
0,64;8,635057E-08
0,65;8,688655E-08
0,66;8,743889E-08
0,67;8,800544E-08
0,68;8,848721E-08
0,69;8,902222E-08
0,7;8,957151E-08
0,71;9,010889E-08
0,72;9,060465E-08
0,73;9,111221E-08
0,74;9,166475E-08
0,75;9,220101E-08
0,76;9,270423E-08
0,77;9,319261E-08
0,78;9,367983E-08
0,79;9,420264E-08
0,8;9,470214E-08
0,81;9,516145E-08
0,82;9,563034E-08
0,83;9,612489E-08
0,84;9,661566E-08
0,85;9,705441E-08
0,86;9,750255E-08
0,87;9,795277E-08
0,88;9,841642E-08
0,89;9,883723E-08
0,9;9,928848E-08
0,91;9,976665E-08
0,92;1,002497E-07
0,93;1,006482E-07
0,94;1,010585E-07
0,95;1,014918E-07
0,96;1,019461E-07
0,97;1,023651E-07
0,98;1,027261E-07
0,99;1,031337E-07
1;1,035431E-07
