Tensao [V];Corrente [A]
-1;-3,288488E-11
-0,99;-3,088479E-11
-0,98;-3,024079E-11
-0,97;-2,920421E-11
-0,96;-2,972063E-11
-0,95;-2,88785E-11
-0,94;-2,815276E-11
-0,93;-2,740348E-11
-0,92;-2,701335E-11
-0,91;-2,673967E-11
-0,9;-2,632107E-11
-0,89;-2,550866E-11
-0,88;-2,510244E-11
-0,87;-2,500337E-11
-0,86;-2,474825E-11
-0,85;-2,360638E-11
-0,84;-2,300201E-11
-0,83;-2,292648E-11
-0,82;-2,269738E-11
-0,81;-2,199766E-11
-0,8;-2,117902E-11
-0,79;-2,148491E-11
-0,78;-2,047062E-11
-0,77;-2,003592E-11
-0,76;-1,913184E-11
-0,75;-1,869219E-11
-0,74;-1,864143E-11
-0,73;-1,72593E-11
-0,72;-1,728779E-11
-0,71;-1,713175E-11
-0,7;-1,632551E-11
-0,69;-1,58871E-11
-0,68;-1,500408E-11
-0,67;-1,519108E-11
-0,66;-1,447401E-11
-0,65;-1,353899E-11
-0,64;-1,327643E-11
-0,63;-1,335075E-11
-0,62;-1,35365E-11
-0,61;-1,235874E-11
-0,6;-1,183116E-11
-0,59;-1,175066E-11
-0,58;-1,133826E-11
-0,57;-1,090975E-11
-0,56;-9,954908E-12
-0,55;-1,001063E-11
-0,54;-9,102849E-12
-0,53;-8,702822E-12
-0,52;-8,945564E-12
-0,51;-8,063786E-12
-0,5;-7,729396E-12
-0,49;-6,822859E-12
-0,48;-6,390632E-12
-0,47;-6,027765E-12
-0,46;-5,950979E-12
-0,45;-5,678521E-12
-0,44;-4,962695E-12
-0,43;-4,537904E-12
-0,42;-3,809696E-12
-0,41;-3,33413E-12
-0,4;-2,660409E-12
-0,39;-1,99412E-12
-0,38;-2,124158E-12
-0,37;-1,321641E-12
-0,36;-9,971652E-13
-0,35;8,524476E-14
-0,34;8,431861E-13
-0,33;9,794167E-13
-0,32;2,189991E-13
-0,31;4,307771E-13
-0,3;2,064314E-12
-0,29;3,020408E-12
-0,28;4,002512E-12
-0,27;4,613079E-12
-0,26;4,734446E-12
-0,25;5,559264E-12
-0,24;5,354917E-12
-0,23;5,990255E-12
-0,22;6,54756E-12
-0,21;6,502976E-12
-0,2;6,942634E-12
-0,19;7,524711E-12
-0,18;8,635614E-12
-0,17;8,210826E-12
-0,16;8,74955E-12
-0,15;9,561989E-12
-0,14;9,709359E-12
-0,13;1,056391E-11
-0,12;1,034346E-11
-0,11;1,125621E-11
-0,1;1,215904E-11
-0,09;1,241913E-11
-0,08;1,216772E-11
-0,07;1,188163E-11
-0,06;1,324148E-11
-0,05;1,359319E-11
-0,04;1,361053E-11
-0,03;1,424215E-11
-0,02;1,52837E-11
-0,01;1,59661E-11
0;1,586206E-11
0,01;1,713397E-11
0,02;1,900282E-11
0,03;1,973103E-11
0,04;1,880218E-11
0,05;1,864862E-11
0,06;1,964929E-11
0,07;2,122958E-11
0,08;2,066856E-11
0,09;1,996015E-11
0,1;2,121842E-11
0,11;2,125187E-11
0,12;2,132742E-11
0,13;2,130512E-11
0,14;2,236898E-11
0,15;2,275908E-11
0,16;2,303278E-11
0,17;2,366687E-11
0,18;2,389723E-11
0,19;2,485456E-11
0,2;2,57475E-11
0,21;2,539083E-11
0,22;2,567072E-11
0,23;2,62689E-11
0,24;2,755072E-11
0,25;2,767704E-11
0,26;2,793464E-11
0,27;2,894644E-11
0,28;2,971554E-11
0,29;2,888329E-11
0,3;2,825169E-11
0,31;2,911242E-11
0,32;3,029763E-11
0,33;3,032487E-11
0,34;3,029761E-11
0,35;3,120666E-11
0,36;3,259497E-11
0,37;3,336408E-11
0,38;3,263586E-11
0,39;3,334797E-11
0,4;3,412576E-11
0,41;3,503351E-11
0,42;3,466076E-11
0,43;3,446382E-11
0,44;3,586701E-11
0,45;3,631285E-11
0,46;3,612337E-11
0,47;3,620389E-11
0,48;3,753027E-11
0,49;3,795135E-11
0,5;3,778414E-11
0,51;3,799346E-11
0,52;3,902758E-11
0,53;4,103142E-11
0,54;3,994405E-11
0,55;3,950562E-11
0,56;4,073171E-11
0,57;4,152682E-11
0,58;4,152928E-11
0,59;4,136086E-11
0,6;4,222775E-11
0,61;4,420313E-11
0,62;4,370897E-11
0,63;4,357523E-11
0,64;4,384646E-11
0,65;4,512827E-11
0,66;4,475918E-11
0,67;4,459818E-11
0,68;4,535612E-11
0,69;4,638036E-11
0,7;4,715564E-11
0,71;4,640638E-11
0,72;4,69426E-11
0,73;4,831979E-11
0,74;4,87619E-11
0,75;4,887464E-11
0,76;4,876437E-11
0,77;5,050943E-11
0,78;5,153362E-11
0,79;5,064934E-11
0,8;5,116705E-11
0,81;5,19361E-11
0,82;5,296404E-11
0,83;5,298757E-11
0,84;5,324889E-11
0,85;5,396716E-11
0,86;5,47945E-11
0,87;5,515115E-11
0,88;5,491956E-11
0,89;5,566016E-11
0,9;5,637598E-11
0,91;5,667329E-11
0,92;5,722186E-11
0,93;5,719092E-11
0,94;5,815443E-11
0,95;5,864859E-11
0,96;5,875014E-11
0,97;5,962694E-11
0,98;5,980039E-11
0,99;6,042085E-11
1;6,051373E-11
