Tensao [V];Corrente [A]
-1;-3,309419E-11
-0,99;-3,118694E-11
-0,98;-3,014914E-11
-0,97;-3,005999E-11
-0,96;-2,982467E-11
-0,95;-2,926613E-11
-0,94;-2,826423E-11
-0,93;-2,804005E-11
-0,92;-2,805369E-11
-0,91;-2,696137E-11
-0,9;-2,677188E-11
-0,89;-2,646102E-11
-0,88;-2,575884E-11
-0,87;-2,545046E-11
-0,86;-2,444113E-11
-0,85;-2,455258E-11
-0,84;-2,410549E-11
-0,83;-2,360144E-11
-0,82;-2,262801E-11
-0,81;-2,200506E-11
-0,8;-2,22602E-11
-0,79;-2,191589E-11
-0,78;-2,070223E-11
-0,77;-2,06824E-11
-0,76;-2,058457E-11
-0,75;-2,068239E-11
-0,74;-1,917024E-11
-0,73;-1,875661E-11
-0,72;-1,806802E-11
-0,71;-1,754541E-11
-0,7;-1,711441E-11
-0,69;-1,643946E-11
-0,68;-1,65113E-11
-0,67;-1,554654E-11
-0,66;-1,485424E-11
-0,65;-1,416689E-11
-0,64;-1,367275E-11
-0,63;-1,374706E-11
-0,62;-1,251231E-11
-0,61;-1,281326E-11
-0,6;-1,364426E-11
-0,59;-1,244915E-11
-0,58;-1,135436E-11
-0,57;-1,013819E-11
-0,56;-1,006761E-11
-0,55;-9,656436E-12
-0,54;-9,035971E-12
-0,53;-8,43161E-12
-0,52;-8,1802E-12
-0,51;-8,474954E-12
-0,5;-7,279846E-12
-0,49;-6,725016E-12
-0,48;-6,762172E-12
-0,47;-6,546686E-12
-0,46;-6,41293E-12
-0,45;-5,548487E-12
-0,44;-4,876007E-12
-0,43;-4,469792E-12
-0,42;-2,485787E-12
-0,41;-1,373656E-12
-0,4;-1,151972E-12
-0,39;-1,909907E-12
-0,38;-9,26574E-13
-0,37;-4,757757E-13
-0,36;1,768913E-13
-0,35;-2,986772E-13
-0,34;1,062988E-13
-0,33;1,427742E-12
-0,32;1,360865E-12
-0,31;1,376966E-12
-0,3;2,10766E-12
-0,29;2,821017E-12
-0,28;3,206181E-12
-0,27;2,066791E-12
-0,26;3,181412E-12
-0,25;4,32204E-12
-0,24;4,536296E-12
-0,23;4,774082E-12
-0,22;5,138187E-12
-0,21;5,854024E-12
-0,2;6,1624E-12
-0,19;6,961212E-12
-0,18;7,454123E-12
-0,17;7,823191E-12
-0,16;8,420127E-12
-0,15;8,531583E-12
-0,14;9,734135E-12
-0,13;1,021343E-11
-0,12;1,017008E-11
-0,11;1,059487E-11
-0,1;1,09887E-11
-0,09;1,192251E-11
-0,08;1,180362E-11
-0,07;1,233863E-11
-0,06;1,33356E-11
-0,05;1,317831E-11
-0,04;1,408983E-11
-0,03;1,464714E-11
-0,02;1,537288E-11
-0,01;1,506078E-11
0;1,542613E-11
0,01;1,766156E-11
0,02;1,824613E-11
0,03;1,749436E-11
0,04;1,779285E-11
0,05;1,901398E-11
0,06;1,935455E-11
0,07;1,916755E-11
0,08;1,957005E-11
0,09;2,072306E-11
0,1;2,092618E-11
0,11;2,076764E-11
0,12;2,159618E-11
0,13;2,215843E-11
0,14;2,283092E-11
0,15;2,257332E-11
0,16;2,324457E-11
0,17;2,373748E-11
0,18;2,424154E-11
0,19;2,426506E-11
0,2;2,428983E-11
0,21;2,565832E-11
0,22;2,568682E-11
0,23;2,559148E-11
0,24;2,625033E-11
0,25;2,720021E-11
0,26;2,780461E-11
0,27;2,754081E-11
0,28;2,862943E-11
0,29;2,9401E-11
0,3;2,998429E-11
0,31;3,009947E-11
0,32;3,08599E-11
0,33;3,183334E-11
0,34;3,240549E-11
0,35;3,256524E-11
0,36;3,34E-11
0,37;3,388052E-11
0,38;3,431276E-11
0,39;3,367988E-11
0,4;3,493445E-11
0,41;3,498773E-11
0,42;3,516728E-11
0,43;3,568497E-11
0,44;3,619646E-11
0,45;3,715504E-11
0,46;3,708814E-11
0,47;3,687513E-11
0,48;3,818912E-11
0,49;3,891985E-11
0,5;3,963442E-11
0,51;3,886906E-11
0,52;3,920715E-11
0,53;4,049019E-11
0,54;4,14079E-11
0,55;4,168037E-11
0,56;4,189834E-11
0,57;4,238506E-11
0,58;4,280366E-11
0,59;4,295352E-11
0,6;4,262656E-11
0,61;4,304888E-11
0,62;4,38799E-11
0,63;4,359505E-11
0,64;4,384646E-11
0,65;4,526697E-11
0,66;4,568306E-11
0,67;4,639646E-11
0,68;4,657731E-11
0,69;4,776499E-11
0,7;4,849069E-11
0,71;4,851921E-11
0,72;4,837553E-11
0,73;4,798787E-11
0,74;4,881768E-11
0,75;4,914955E-11
0,76;4,921277E-11
0,77;4,959915E-11
0,78;5,04054E-11
0,79;5,137015E-11
0,8;5,091934E-11
0,81;5,113608E-11
0,82;5,203892E-11
0,83;5,314489E-11
0,84;5,312261E-11
0,85;5,358577E-11
0,86;5,501125E-11
0,87;5,435488E-11
0,88;5,40799E-11
0,89;5,492699E-11
0,9;5,635625E-11
0,91;5,693459E-11
0,92;5,667577E-11
0,93;5,70547E-11
0,94;5,775937E-11
0,95;5,835263E-11
0,96;5,88059E-11
0,97;5,928643E-11
0,98;6,049763E-11
0,99;6,033542E-11
1;6,071561E-11
