Tensao [V];Corrente [A]
-2;-1,170784E-09
-1,98;-1,155209E-09
-1,96;-1,146259E-09
-1,94;-1,137309E-09
-1,92;-1,130294E-09
-1,9;-1,124271E-09
-1,88;-1,120006E-09
-1,86;-1,112844E-09
-1,84;-1,106747E-09
-1,82;-1,102429E-09
-1,8;-1,09698E-09
-1,78;-1,091351E-09
-1,76;-1,081515E-09
-1,74;-1,077316E-09
-1,72;-1,073314E-09
-1,7;-1,066569E-09
-1,68;-1,059065E-09
-1,66;-1,048757E-09
-1,64;-1,041701E-09
-1,62;-1,034581E-09
-1,6;-1,026865E-09
-1,58;-1,017912E-09
-1,56;-1,007317E-09
-1,54;-9,975889E-10
-1,52;-9,842737E-10
-1,5;-9,70734E-10
-1,48;-9,584142E-10
-1,46;-9,421945E-10
-1,44;-9,248718E-10
-1,42;-9,050909E-10
-1,4;-8,834246E-10
-1,38;-8,585654E-10
-1,36;-8,280235E-10
-1,34;-7,958059E-10
-1,32;-7,587868E-10
-1,3;-7,171996E-10
-1,28;-6,659778E-10
-1,26;-6,06929E-10
-1,24;-5,4087E-10
-1,22;-4,63126E-10
-1,2;-3,748743E-10
-1,18;-2,730295E-10
-1,16;-1,599361E-10
-1,14;-2,981047E-11
-1,12;1,168419E-10
-1,1;2,873447E-10
-1,08;4,816253E-10
-1,06;7,014895E-10
-1,04;9,51029E-10
-1,02;1,234942E-09
-1;1,559026E-09
-0,98;1,924174E-09
-0,96;2,43472E-09
-0,94;2,829719E-09
-0,92;3,378663E-09
-0,9;4,022795E-09
-0,88;4,77683E-09
-0,86;5,66023E-09
-0,84;6,699802E-09
-0,82;7,928797E-09
-0,8;9,395491E-09
-0,78;1,114083E-08
-0,76;1,322297E-08
-0,74;1,571985E-08
-0,72;1,871483E-08
-0,7;2,415597E-08
-0,68;2,884918E-08
-0,66;3,452017E-08
-0,64;4,137464E-08
-0,62;4,959609E-08
-0,6;5,945241E-08
-0,58;7,122985E-08
-0,56;8,523939E-08
-0,54;1,020399E-07
-0,52;1,215232E-07
-0,5;1,440539E-07
-0,48;1,696503E-07
-0,46;1,982116E-07
-0,44;2,294251E-07
-0,42;2,633441E-07
-0,4;2,994037E-07
-0,38;3,370836E-07
-0,36;3,757277E-07
-0,34;4,149485E-07
-0,32;4,546187E-07
-0,3;4,946439E-07
-0,28;5,353565E-07
-0,26;5,759867E-07
-0,24;6,168807E-07
-0,22;6,580051E-07
-0,2;6,993773E-07
-0,18;7,410772E-07
-0,16;7,829807E-07
-0,14;8,252118E-07
-0,12;8,677781E-07
-0,1;9,107265E-07
-0,08;9,540294E-07
-0,06;9,977553E-07
-0,04;1,041854E-06
-0,02;1,086749E-06
0;1,131584E-06
0,02;1,176895E-06
0,04;1,222858E-06
0,06;1,268648E-06
0,08;1,314727E-06
0,1;1,361196E-06
0,12;1,407962E-06
0,14;1,455057E-06
0,16;1,502437E-06
0,18;1,550167E-06
0,2;1,598249E-06
0,22;1,646611E-06
0,24;1,695225E-06
0,26;1,744213E-06
0,28;1,793552E-06
0,3;1,843748E-06
0,32;1,893754E-06
0,34;1,944206E-06
0,36;1,994981E-06
0,38;2,04609E-06
0,4;2,097542E-06
0,42;2,149387E-06
0,44;2,201691E-06
0,46;2,254448E-06
0,48;2,307293E-06
0,5;2,360526E-06
0,52;2,414198E-06
0,54;2,468909E-06
0,56;2,523045E-06
0,58;2,5782E-06
0,6;2,633122E-06
0,62;2,68884E-06
0,64;2,744769E-06
0,66;2,800734E-06
0,68;2,85743E-06
0,7;2,91421E-06
0,72;2,971241E-06
0,74;3,028385E-06
0,76;3,086006E-06
0,78;3,143666E-06
0,8;3,201962E-06
0,82;3,259935E-06
0,84;3,318096E-06
0,86;3,376295E-06
0,88;3,434531E-06
0,9;3,492788E-06
0,92;3,55149E-06
0,94;3,609687E-06
0,96;3,668135E-06
0,98;3,72665E-06
1;3,784946E-06
1,02;3,84337E-06
1,04;3,901604E-06
1,06;3,960217E-06
1,08;4,01844E-06
1,1;4,076527E-06
1,12;4,134198E-06
1,14;4,191991E-06
1,16;4,249602E-06
1,18;4,306984E-06
1,2;4,364453E-06
1,22;4,421727E-06
1,24;4,478557E-06
1,26;4,535199E-06
1,28;4,592158E-06
1,3;4,648726E-06
1,32;4,705522E-06
1,34;4,761371E-06
1,36;4,817315E-06
1,38;4,873068E-06
1,4;4,928569E-06
1,42;4,983708E-06
1,44;5,038945E-06
1,46;5,093976E-06
1,48;5,148434E-06
1,5;5,202845E-06
1,52;5,257172E-06
1,54;5,311369E-06
1,56;5,365453E-06
1,58;5,419037E-06
1,6;5,472445E-06
1,62;5,525681E-06
1,64;5,578543E-06
1,66;5,630884E-06
1,68;5,683426E-06
1,7;5,735744E-06
1,72;5,787798E-06
1,74;5,8394E-06
1,76;5,891143E-06
1,78;5,942622E-06
1,8;5,993482E-06
1,82;6,044505E-06
1,84;6,095371E-06
1,86;6,14599E-06
1,88;6,195719E-06
1,9;6,24586E-06
1,92;6,295393E-06
1,94;6,344726E-06
1,96;6,394138E-06
1,98;6,442566E-06
2;6,491211E-06
