Tensao [V];Corrente [A]
-1;-2,064805E-10
-0,99;-2,00718E-10
-0,98;-1,955446E-10
-0,97;-1,913113E-10
-0,96;-1,903391E-10
-0,95;-1,886609E-10
-0,94;-1,859696E-10
-0,93;-1,824325E-10
-0,92;-1,799407E-10
-0,91;-1,795567E-10
-0,9;-1,766648E-10
-0,89;-1,733147E-10
-0,88;-1,696957E-10
-0,87;-1,690566E-10
-0,86;-1,672793E-10
-0,85;-1,629408E-10
-0,84;-1,601194E-10
-0,83;-1,577861E-10
-0,82;-1,571062E-10
-0,81;-1,542156E-10
-0,8;-1,497805E-10
-0,79;-1,479203E-10
-0,78;-1,452935E-10
-0,77;-1,456612E-10
-0,76;-1,446158E-10
-0,75;-1,429005E-10
-0,74;-1,409599E-10
-0,73;-1,394488E-10
-0,72;-1,378263E-10
-0,71;-1,324624E-10
-0,7;-1,279518E-10
-0,69;-1,233309E-10
-0,68;-1,196649E-10
-0,67;-1,170145E-10
-0,66;-1,138018E-10
-0,65;-1,111848E-10
-0,64;-1,079276E-10
-0,63;-1,045674E-10
-0,62;-1,006761E-10
-0,61;-9,683547E-11
-0,6;-9,294656E-11
-0,59;-8,843588E-11
-0,58;-8,602577E-11
-0,57;-8,144573E-11
-0,56;-7,575855E-11
-0,55;-7,281088E-11
-0,54;-6,849591E-11
-0,53;-6,309476E-11
-0,52;-5,590892E-11
-0,51;-4,93944E-11
-0,5;-4,263462E-11
-0,49;-3,390685E-11
-0,48;-2,416971E-11
-0,47;-1,119137E-11
-0,46;1,144184E-12
-0,45;1,494625E-11
-0,44;3,32838E-11
-0,43;5,238427E-11
-0,42;7,416114E-11
-0,41;1,000053E-10
-0,4;1,317202E-10
-0,39;1,659676E-10
-0,38;2,020408E-10
-0,37;2,443103E-10
-0,36;2,951727E-10
-0,35;3,528269E-10
-0,34;4,178038E-10
-0,33;4,9114E-10
-0,32;5,759177E-10
-0,31;6,734885E-10
-0,3;7,855779E-10
-0,29;9,123205E-10
-0,28;1,05801E-09
-0,27;1,224243E-09
-0,26;1,407753E-09
-0,25;1,616964E-09
-0,24;1,851105E-09
-0,23;2,200565E-09
-0,22;2,424669E-09
-0,21;2,745898E-09
-0,2;3,10999E-09
-0,19;3,503553E-09
-0,18;3,936608E-09
-0,17;4,412381E-09
-0,16;4,925479E-09
-0,15;5,464371E-09
-0,14;6,041595E-09
-0,13;6,657601E-09
-0,12;7,308839E-09
-0,11;7,97591E-09
-0,1;8,65538E-09
-0,09;9,361233E-09
-0,08;1,006506E-08
-0,07;1,076863E-08
-0,06;1,146896E-08
-0,05;1,217741E-08
-0,04;1,287969E-08
-0,03;1,357426E-08
-0,02;1,426687E-08
-0,01;1,496262E-08
0;1,564402E-08
0,01;1,63605E-08
0,02;1,700582E-08
0,03;1,759705E-08
0,04;1,823584E-08
0,05;1,892081E-08
0,06;1,957205E-08
0,07;2,024759E-08
0,08;2,086096E-08
0,09;2,169397E-08
0,1;2,235022E-08
0,11;2,292032E-08
0,12;2,347453E-08
0,13;2,406008E-08
0,14;2,457569E-08
0,15;2,501971E-08
0,16;2,559218E-08
0,17;2,613644E-08
0,18;2,663004E-08
0,19;2,703254E-08
0,2;2,749691E-08
0,21;2,795768E-08
0,22;2,842824E-08
0,23;2,898859E-08
0,24;2,941552E-08
0,25;2,985324E-08
0,26;3,027536E-08
0,27;3,068463E-08
0,28;3,108196E-08
0,29;3,150485E-08
0,3;3,184796E-08
0,31;3,225119E-08
0,32;3,258435E-08
0,33;3,295201E-08
0,34;3,328239E-08
0,35;3,230442E-08
0,36;3,283234E-08
0,37;3,300008E-08
0,38;3,325244E-08
0,39;3,371948E-08
0,4;3,423369E-08
0,41;3,466927E-08
0,42;3,505517E-08
0,43;3,538078E-08
0,44;3,568652E-08
0,45;3,601752E-08
0,46;3,63322E-08
0,47;3,661696E-08
0,48;3,691714E-08
0,49;3,723721E-08
0,5;3,755604E-08
0,51;3,77074E-08
0,52;3,808323E-08
0,53;3,834556E-08
0,54;3,865734E-08
0,55;3,890319E-08
0,56;3,918554E-08
0,57;3,951744E-08
0,58;3,974978E-08
0,59;3,998069E-08
0,6;4,020751E-08
0,61;4,045727E-08
0,62;4,066964E-08
0,63;4,091753E-08
0,64;4,112171E-08
0,65;4,136615E-08
0,66;4,156483E-08
0,67;4,178829E-08
0,68;4,044195E-08
0,69;4,086002E-08
0,7;4,160585E-08
0,71;4,18638E-08
0,72;4,202784E-08
0,73;4,224929E-08
0,74;4,247905E-08
0,75;4,264159E-08
0,76;4,277736E-08
0,77;4,296796E-08
0,78;4,316021E-08
0,79;4,335786E-08
0,8;4,381809E-08
0,81;4,402029E-08
0,82;4,434305E-08
0,83;4,453072E-08
0,84;4,473923E-08
0,85;4,483243E-08
0,86;4,410295E-08
0,87;4,447159E-08
0,88;4,474137E-08
0,89;4,497712E-08
0,9;4,526348E-08
0,91;4,534124E-08
0,92;4,549914E-08
0,93;4,572236E-08
0,94;4,590592E-08
0,95;4,584869E-08
0,96;4,595411E-08
0,97;4,566949E-08
0,98;4,633283E-08
0,99;4,646276E-08
1;4,637483E-08
