Tensao [V];Corrente [A]
-1;-3,410483E-11
-0,99;-3,251959E-11
-0,98;-3,269298E-11
-0,97;-3,141986E-11
-0,96;-3,074241E-11
-0,95;-3,042783E-11
-0,94;-3,069782E-11
-0,93;-3,032135E-11
-0,92;-2,8938E-11
-0,91;-2,879682E-11
-0,9;-2,784193E-11
-0,89;-2,759674E-11
-0,88;-2,670008E-11
-0,87;-2,650317E-11
-0,86;-2,666541E-11
-0,85;-2,556567E-11
-0,84;-2,515944E-11
-0,83;-2,451545E-11
-0,82;-2,402626E-11
-0,81;-2,322744E-11
-0,8;-2,257976E-11
-0,79;-2,320516E-11
-0,78;-2,240387E-11
-0,77;-2,183667E-11
-0,76;-2,147999E-11
-0,75;-2,076913E-11
-0,74;-2,080009E-11
-0,73;-2,003843E-11
-0,72;-1,95604E-11
-0,71;-1,894734E-11
-0,7;-1,854114E-11
-0,69;-1,823771E-11
-0,68;-1,735346E-11
-0,67;-1,744263E-11
-0,66;-1,675775E-11
-0,65;-1,642709E-11
-0,64;-1,591561E-11
-0,63;-1,485178E-11
-0,62;-1,470565E-11
-0,61;-1,416073E-11
-0,6;-1,364923E-11
-0,59;-1,306097E-11
-0,58;-1,256683E-11
-0,57;-1,242936E-11
-0,56;-1,195998E-11
-0,55;-1,179527E-11
-0,54;-1,079707E-11
-0,53;-1,023358E-11
-0,52;-1,033761E-11
-0,51;-9,656454E-12
-0,5;-8,805634E-12
-0,49;-8,725133E-12
-0,48;-8,990168E-12
-0,47;-7,907757E-12
-0,46;-6,661868E-12
-0,45;-6,322528E-12
-0,44;-6,576408E-12
-0,43;-6,419126E-12
-0,42;-5,396162E-12
-0,41;-5,141043E-12
-0,4;-4,854955E-12
-0,39;-3,492657E-12
-0,38;-2,945259E-12
-0,37;-1,964402E-12
-0,36;-4,134176E-12
-0,35;-3,78617E-12
-0,34;-3,095113E-12
-0,33;-3,152081E-12
-0,32;-2,204663E-12
-0,31;-5,414148E-13
-0,3;1,85254E-12
-0,29;1,280367E-12
-0,28;6,908559E-13
-0,27;2,359073E-12
-0,26;2,615435E-12
-0,25;2,936199E-12
-0,24;3,572771E-12
-0,23;4,764181E-12
-0,22;6,380381E-12
-0,21;5,949389E-12
-0,2;6,060859E-12
-0,19;6,219382E-12
-0,18;7,010761E-12
-0,17;6,895582E-12
-0,16;7,95695E-12
-0,15;9,586778E-12
-0,14;1,007349E-11
-0,13;1,009083E-11
-0,12;1,053544E-11
-0,11;1,150392E-11
-0,1;1,199311E-11
-0,09;1,173427E-11
-0,08;1,180239E-11
-0,07;1,183211E-11
-0,06;1,267551E-11
-0,05;1,319814E-11
-0,04;1,327742E-11
-0,03;1,392886E-11
-0,02;1,466944E-11
-0,01;1,538776E-11
0;1,548807E-11
0,01;1,753774E-11
0,02;1,737426E-11
0,03;1,789442E-11
0,04;1,792784E-11
0,05;1,878612E-11
0,06;1,817928E-11
0,07;1,833161E-11
0,08;1,917622E-11
0,09;2,017816E-11
0,1;2,057198E-11
0,11;2,001591E-11
0,12;2,064382E-11
0,13;2,174978E-11
0,14;1,976079E-11
0,15;1,75365E-11
0,16;1,809504E-11
0,17;1,897931E-11
0,18;1,984748E-11
0,19;2,02896E-11
0,2;2,224144E-11
0,21;2,312571E-11
0,22;2,419822E-11
0,23;2,480507E-11
0,24;2,602123E-11
0,25;2,743063E-11
0,26;2,861955E-11
0,27;2,937504E-11
0,28;2,996949E-11
0,29;3,07138E-11
0,3;3,036457E-11
0,31;3,080298E-11
0,32;3,141972E-11
0,33;3,139871E-11
0,34;3,181601E-11
0,35;3,221235E-11
0,36;3,266563E-11
0,37;3,301364E-11
0,38;3,291457E-11
0,39;3,366631E-11
0,4;3,401309E-11
0,41;3,470414E-11
0,42;3,452208E-11
0,43;3,51859E-11
0,44;3,608255E-11
0,45;3,652594E-11
0,46;3,716374E-11
0,47;3,710677E-11
0,48;3,772105E-11
0,49;3,84146E-11
0,5;3,904129E-11
0,51;3,945987E-11
0,52;3,844554E-11
0,53;3,867217E-11
0,54;3,900905E-11
0,55;3,861398E-11
0,56;3,964564E-11
0,57;4,048531E-11
0,58;4,117141E-11
0,59;4,144019E-11
0,6;4,207551E-11
0,61;4,285574E-11
0,62;4,300684E-11
0,63;4,346257E-11
0,64;4,44484E-11
0,65;4,579214E-11
0,66;4,595933E-11
0,67;4,599652E-11
0,68;4,673216E-11
0,69;4,681633E-11
0,7;4,744674E-11
0,71;4,762384E-11
0,72;4,771302E-11
0,73;4,859355E-11
0,74;4,91199E-11
0,75;4,976018E-11
0,76;4,973048E-11
0,77;5,042651E-11
0,78;5,104569E-11
0,79;5,134797E-11
0,8;5,205509E-11
0,81;5,231516E-11
0,82;5,299629E-11
0,83;5,288979E-11
0,84;5,329974E-11
0,85;5,429918E-11
0,86;5,401432E-11
0,87;5,520574E-11
0,88;5,578536E-11
0,89;5,637609E-11
0,9;5,668199E-11
0,91;5,723066E-11
0,92;5,766037E-11
0,93;5,762939E-11
0,94;5,84988E-11
0,95;5,793285E-11
0,96;5,883692E-11
0,97;5,950569E-11
0,98;6,017575E-11
0,99;6,094358E-11
1;6,114668E-11
