Tensao [V];Corrente [A]
-2;-7,970327E-10
-1,98;-7,811479E-10
-1,96;-7,687896E-10
-1,94;-7,605914E-10
-1,92;-7,535471E-10
-1,9;-7,45821E-10
-1,88;-7,388309E-10
-1,86;-7,299649E-10
-1,84;-7,232639E-10
-1,82;-7,153083E-10
-1,8;-7,083012E-10
-1,78;-7,030044E-10
-1,76;-6,939737E-10
-1,74;-6,843393E-10
-1,72;-6,725653E-10
-1,7;-6,6574E-10
-1,68;-6,564942E-10
-1,66;-6,426074E-10
-1,64;-6,300528E-10
-1,62;-6,169006E-10
-1,6;-6,022157E-10
-1,58;-5,870844E-10
-1,56;-5,698991E-10
-1,54;-5,497236E-10
-1,52;-5,270469E-10
-1,5;-5,054946E-10
-1,48;-4,785568E-10
-1,46;-4,490671E-10
-1,44;-4,158873E-10
-1,42;-3,785948E-10
-1,4;-3,381664E-10
-1,38;-2,916253E-10
-1,36;-2,403954E-10
-1,34;-1,816558E-10
-1,32;-1,157754E-10
-1,3;-4,516673E-11
-1,28;3,146843E-11
-1,26;1,152919E-10
-1,24;2,095356E-10
-1,22;3,11725E-10
-1,2;4,24383E-10
-1,18;5,476494E-10
-1,16;6,822065E-10
-1,14;8,32405E-10
-1,12;9,981157E-10
-1,1;1,184194E-09
-1,08;1,392363E-09
-1,06;1,62782E-09
-1,04;1,896174E-09
-1,02;2,221618E-09
-1;2,548797E-09
-0,98;2,956186E-09
-0,96;3,431341E-09
-0,94;3,986274E-09
-0,92;4,630689E-09
-0,9;5,389096E-09
-0,88;6,27699E-09
-0,86;7,313118E-09
-0,84;8,52486E-09
-0,82;9,93693E-09
-0,8;1,158825E-08
-0,78;1,350153E-08
-0,76;1,571886E-08
-0,74;1,828517E-08
-0,72;2,273266E-08
-0,7;2,637031E-08
-0,68;3,054705E-08
-0,66;3,530978E-08
-0,64;4,076111E-08
-0,62;4,696324E-08
-0,6;5,40065E-08
-0,58;6,197024E-08
-0,56;7,095996E-08
-0,54;8,112966E-08
-0,52;9,228415E-08
-0,5;1,045456E-07
-0,48;1,178921E-07
-0,46;1,322464E-07
-0,44;1,476041E-07
-0,42;1,63755E-07
-0,4;1,806464E-07
-0,38;1,982942E-07
-0,36;2,164719E-07
-0,34;2,353876E-07
-0,32;2,548381E-07
-0,3;2,748104E-07
-0,28;2,955117E-07
-0,26;3,16409E-07
-0,24;3,377575E-07
-0,22;3,594487E-07
-0,2;3,814423E-07
-0,18;4,037467E-07
-0,16;4,261921E-07
-0,14;4,487473E-07
-0,12;4,714372E-07
-0,1;4,944085E-07
-0,08;5,174251E-07
-0,06;5,405828E-07
-0,04;5,637978E-07
-0,02;5,873776E-07
0;6,107414E-07
0,02;6,343555E-07
0,04;6,581377E-07
0,06;6,818763E-07
0,08;7,056709E-07
0,1;7,29417E-07
0,12;7,531369E-07
0,14;7,771006E-07
0,16;8,009745E-07
0,18;8,247677E-07
0,2;8,487977E-07
0,22;8,726886E-07
0,24;8,967729E-07
0,26;9,208483E-07
0,28;9,450384E-07
0,3;9,69342E-07
0,32;9,934096E-07
0,34;1,017617E-06
0,36;1,041822E-06
0,38;1,066089E-06
0,4;1,090252E-06
0,42;1,114759E-06
0,44;1,139142E-06
0,46;1,163643E-06
0,48;1,188076E-06
0,5;1,212589E-06
0,52;1,237057E-06
0,54;1,261841E-06
0,56;1,286497E-06
0,58;1,311418E-06
0,6;1,335985E-06
0,62;1,360647E-06
0,64;1,385482E-06
0,66;1,41043E-06
0,68;1,434993E-06
0,7;1,459715E-06
0,72;1,484587E-06
0,74;1,508991E-06
0,76;1,533532E-06
0,78;1,557986E-06
0,8;1,582823E-06
0,82;1,60709E-06
0,84;1,631581E-06
0,86;1,655861E-06
0,88;1,679944E-06
0,9;1,703604E-06
0,92;1,727702E-06
0,94;1,751244E-06
0,96;1,774967E-06
0,98;1,798199E-06
1;1,821413E-06
1,02;1,844602E-06
1,04;1,866933E-06
1,06;1,890103E-06
1,08;1,912296E-06
1,1;1,934442E-06
1,12;1,956182E-06
1,14;1,977732E-06
1,16;1,999049E-06
1,18;2,020295E-06
1,2;2,041037E-06
1,22;2,061829E-06
1,24;2,082512E-06
1,26;2,101368E-06
1,28;2,122143E-06
1,3;2,141674E-06
1,32;2,161422E-06
1,34;2,180414E-06
1,36;2,199283E-06
1,38;2,218327E-06
1,4;2,236343E-06
1,42;2,254183E-06
1,44;2,271999E-06
1,46;2,289939E-06
1,48;2,307329E-06
1,5;2,324567E-06
1,52;2,341354E-06
1,54;2,358206E-06
1,56;2,37488E-06
1,58;2,390814E-06
1,6;2,406448E-06
1,62;2,422155E-06
1,64;2,437551E-06
1,66;2,452658E-06
1,68;2,467816E-06
1,7;2,482397E-06
1,72;2,496513E-06
1,74;2,510831E-06
1,76;2,525048E-06
1,78;2,538464E-06
1,8;2,55209E-06
1,82;2,565405E-06
1,84;2,578546E-06
1,86;2,591093E-06
1,88;2,603821E-06
1,9;2,61647E-06
1,92;2,628418E-06
1,94;2,64039E-06
1,96;2,652389E-06
1,98;2,664187E-06
2;2,675585E-06
