Tensao [V];Corrente [A]
-1;-2,537478E-10
-0,99;-2,456645E-10
-0,98;-2,404407E-10
-0,97;-2,356182E-10
-0,96;-2,308229E-10
-0,95;-2,304304E-10
-0,94;-2,265205E-10
-0,93;-2,237415E-10
-0,92;-2,211508E-10
-0,91;-2,18311E-10
-0,9;-2,154687E-10
-0,89;-2,121523E-10
-0,88;-2,108667E-10
-0,87;-2,077916E-10
-0,86;-2,032131E-10
-0,85;-1,986282E-10
-0,84;-1,95266E-10
-0,83;-1,935296E-10
-0,82;-1,889461E-10
-0,81;-1,842649E-10
-0,8;-1,848443E-10
-0,79;-1,830932E-10
-0,78;-1,800739E-10
-0,77;-1,745443E-10
-0,76;-1,704474E-10
-0,75;-1,691161E-10
-0,74;-1,652063E-10
-0,73;-1,614675E-10
-0,72;-1,569001E-10
-0,71;-1,526349E-10
-0,7;-1,477926E-10
-0,69;-1,406159E-10
-0,68;-1,341833E-10
-0,67;-1,287949E-10
-0,66;-1,229555E-10
-0,65;-1,147385E-10
-0,64;-1,088844E-10
-0,63;-1,008134E-10
-0,62;-8,864692E-11
-0,61;-7,759379E-11
-0,6;-6,420621E-11
-0,59;-5,017582E-11
-0,58;-3,348653E-11
-0,57;-1,60616E-11
-0,56;3,191296E-12
-0,55;2,801619E-11
-0,54;5,682888E-11
-0,53;8,850373E-11
-0,52;1,253676E-10
-0,51;1,704622E-10
-0,5;2,22729E-10
-0,49;2,810628E-10
-0,48;3,48789E-10
-0,47;4,24116E-10
-0,46;5,134135E-10
-0,45;6,140861E-10
-0,44;7,246161E-10
-0,43;8,526344E-10
-0,42;9,959201E-10
-0,41;1,158131E-09
-0,4;1,337881E-09
-0,39;1,537307E-09
-0,38;1,762401E-09
-0,37;2,013442E-09
-0,36;2,366768E-09
-0,35;2,603613E-09
-0,34;2,931591E-09
-0,33;3,300754E-09
-0,32;3,707504E-09
-0,31;4,150322E-09
-0,3;4,630067E-09
-0,29;5,155177E-09
-0,28;5,732146E-09
-0,27;6,349546E-09
-0,26;7,007226E-09
-0,25;7,70884E-09
-0,24;8,458485E-09
-0,23;9,253934E-09
-0,22;1,009299E-08
-0,21;1,097469E-08
-0,2;1,190331E-08
-0,19;1,288058E-08
-0,18;1,389347E-08
-0,17;1,494393E-08
-0,16;1,603352E-08
-0,15;1,716382E-08
-0,14;1,83319E-08
-0,13;1,952336E-08
-0,12;2,074354E-08
-0,11;2,258778E-08
-0,1;2,386223E-08
-0,09;2,511366E-08
-0,08;2,636966E-08
-0,07;2,76289E-08
-0,06;2,888171E-08
-0,05;3,009757E-08
-0,04;3,131265E-08
-0,03;3,252311E-08
-0,02;3,374257E-08
-0,01;3,488672E-08
0;3,605007E-08
0,01;3,721046E-08
0,02;3,832273E-08
0,03;3,946486E-08
0,04;4,054709E-08
0,05;4,160377E-08
0,06;4,266162E-08
0,07;4,370971E-08
0,08;4,474266E-08
0,09;4,573204E-08
0,1;4,67185E-08
0,11;4,77027E-08
0,12;4,867184E-08
0,13;4,962339E-08
0,14;5,055146E-08
0,15;5,148294E-08
0,16;5,23921E-08
0,17;5,327719E-08
0,18;5,41542E-08
0,19;5,50389E-08
0,2;5,589594E-08
0,21;5,673445E-08
0,22;5,757646E-08
0,23;5,840106E-08
0,24;5,922101E-08
0,25;6,001545E-08
0,26;6,080445E-08
0,27;6,160601E-08
0,28;6,241231E-08
0,29;6,317271E-08
0,3;6,393807E-08
0,31;6,477645E-08
0,32;6,553711E-08
0,33;6,627308E-08
0,34;6,700134E-08
0,35;6,772939E-08
0,36;6,847041E-08
0,37;6,916882E-08
0,38;6,985887E-08
0,39;7,045698E-08
0,4;7,113985E-08
0,41;7,182898E-08
0,42;7,249627E-08
0,43;7,315737E-08
0,44;7,381778E-08
0,45;7,446265E-08
0,46;7,508858E-08
0,47;7,572042E-08
0,48;7,636233E-08
0,49;7,699209E-08
0,5;7,760416E-08
0,51;7,820292E-08
0,52;7,881049E-08
0,53;7,903213E-08
0,54;7,966884E-08
0,55;8,029403E-08
0,56;8,089188E-08
0,57;8,148379E-08
0,58;8,205538E-08
0,59;8,262851E-08
0,6;8,319723E-08
0,61;8,379249E-08
0,62;8,434353E-08
0,63;8,487378E-08
0,64;8,542647E-08
0,65;8,598798E-08
0,66;8,652916E-08
0,67;8,705136E-08
0,68;8,788496E-08
0,69;8,841641E-08
0,7;8,895701E-08
0,71;8,943948E-08
0,72;8,99693E-08
0,73;9,049253E-08
0,74;9,098431E-08
0,75;9,148987E-08
0,76;9,180977E-08
0,77;9,231783E-08
0,78;9,28189E-08
0,79;9,329057E-08
0,8;9,3778E-08
0,81;9,424915E-08
0,82;9,474825E-08
0,83;9,521037E-08
0,84;9,567498E-08
0,85;9,614762E-08
0,86;9,662241E-08
0,87;9,707435E-08
0,88;9,751395E-08
0,89;9,794656E-08
0,9;9,841575E-08
0,91;9,885356E-08
0,92;9,926903E-08
0,93;9,96983E-08
0,94;1,001235E-07
0,95;1,005482E-07
0,96;1,009653E-07
0,97;1,013812E-07
0,98;1,018157E-07
0,99;1,022241E-07
1;1,026238E-07
