Tensao [V];Corrente [A]
-1;-1,662054E-10
-0,99;-1,61021E-10
-0,98;-1,570157E-10
-0,97;-1,549288E-10
-0,96;-1,511279E-10
-0,95;-1,482856E-10
-0,94;-1,456365E-10
-0,93;-1,436857E-10
-0,92;-1,415939E-10
-0,91;-1,380903E-10
-0,9;-1,384122E-10
-0,89;-1,351699E-10
-0,88;-1,325962E-10
-0,87;-1,322161E-10
-0,86;-1,294529E-10
-0,85;-1,269635E-10
-0,84;-1,251479E-10
-0,83;-1,244469E-10
-0,82;-1,224431E-10
-0,81;-1,199871E-10
-0,8;-1,2088E-10
-0,79;-1,20106E-10
-0,78;-1,172042E-10
-0,77;-1,1389E-10
-0,76;-1,109882E-10
-0,75;-1,090946E-10
-0,74;-1,04418E-10
-0,73;-9,996309E-11
-0,72;-9,580415E-11
-0,71;-9,44865E-11
-0,7;-9,21519E-11
-0,69;-8,803264E-11
-0,68;-8,5708E-11
-0,67;-8,434563E-11
-0,66;-8,257581E-11
-0,65;-7,985236E-11
-0,64;-7,729982E-11
-0,63;-7,549907E-11
-0,62;-7,18083E-11
-0,61;-6,891025E-11
-0,6;-6,604432E-11
-0,59;-6,295928E-11
-0,58;-5,912235E-11
-0,57;-5,489785E-11
-0,56;-5,058415E-11
-0,55;-4,626059E-11
-0,54;-4,328818E-11
-0,53;-3,858187E-11
-0,52;-3,293434E-11
-0,51;-2,742549E-11
-0,5;-2,268825E-11
-0,49;-1,580839E-11
-0,48;-7,550091E-12
-0,47;-1,368066E-11
-0,46;-1,080858E-11
-0,45;1,005029E-11
-0,44;2,936484E-11
-0,43;4,641293E-11
-0,42;6,088865E-11
-0,41;7,944648E-11
-0,4;1,010052E-10
-0,39;1,225725E-10
-0,38;1,47318E-10
-0,37;1,758954E-10
-0,36;2,111867E-10
-0,35;2,500947E-10
-0,34;2,929456E-10
-0,33;3,428218E-10
-0,32;4,000135E-10
-0,31;4,651345E-10
-0,3;5,371635E-10
-0,29;6,185112E-10
-0,28;7,138742E-10
-0,27;8,211357E-10
-0,26;9,404553E-10
-0,25;1,070203E-09
-0,24;1,220879E-09
-0,23;1,389081E-09
-0,22;1,576327E-09
-0,21;1,779027E-09
-0,2;2,007463E-09
-0,19;2,331862E-09
-0,18;2,542807E-09
-0,17;2,837601E-09
-0,16;3,153066E-09
-0,15;3,489276E-09
-0,14;3,860132E-09
-0,13;4,247256E-09
-0,12;4,641851E-09
-0,11;5,048133E-09
-0,1;5,478632E-09
-0,09;5,91817E-09
-0,08;6,357841E-09
-0,07;6,796926E-09
-0,06;7,245366E-09
-0,05;7,696578E-09
-0,04;8,151703E-09
-0,03;8,594543E-09
-0,02;9,052941E-09
-0,01;9,505326E-09
0;9,94665E-09
0,01;1,041766E-08
0,02;1,084127E-08
0,03;1,127838E-08
0,04;1,171711E-08
0,05;1,213972E-08
0,06;1,255871E-08
0,07;1,297065E-08
0,08;1,337611E-08
0,09;1,377679E-08
0,1;1,417776E-08
0,11;1,457564E-08
0,12;1,49592E-08
0,13;1,533847E-08
0,14;1,571555E-08
0,15;1,608026E-08
0,16;1,644206E-08
0,17;1,678657E-08
0,18;1,713595E-08
0,19;1,748482E-08
0,2;1,782532E-08
0,21;1,814392E-08
0,22;1,847087E-08
0,23;1,879402E-08
0,24;1,911505E-08
0,25;1,941601E-08
0,26;1,97348E-08
0,27;2,003712E-08
0,28;2,033169E-08
0,29;2,060054E-08
0,3;2,087357E-08
0,31;2,127493E-08
0,32;2,155952E-08
0,33;2,181016E-08
0,34;2,206919E-08
0,35;2,23216E-08
0,36;2,259751E-08
0,37;2,284386E-08
0,38;2,307097E-08
0,39;2,327918E-08
0,4;2,351459E-08
0,41;2,373364E-08
0,42;2,395144E-08
0,43;2,412429E-08
0,44;2,431351E-08
0,45;2,451848E-08
0,46;2,469552E-08
0,47;2,488688E-08
0,48;2,508466E-08
0,49;2,525904E-08
0,5;2,547214E-08
0,51;2,562643E-08
0,52;2,579463E-08
0,53;2,60064E-08
0,54;2,622519E-08
0,55;2,641051E-08
0,56;2,661647E-08
0,57;2,681286E-08
0,58;2,698525E-08
0,59;2,714931E-08
0,6;2,728961E-08
0,61;2,744333E-08
0,62;2,760376E-08
0,63;2,77541E-08
0,64;2,790824E-08
0,65;2,809845E-08
0,66;2,828419E-08
0,67;2,842899E-08
0,68;2,856487E-08
0,69;2,874E-08
0,7;2,890168E-08
0,71;2,904978E-08
0,72;2,920841E-08
0,73;2,93311E-08
0,74;2,947288E-08
0,75;2,962852E-08
0,76;2,972956E-08
0,77;2,98638E-08
0,78;3,000685E-08
0,79;3,013016E-08
0,8;3,028086E-08
0,81;3,041125E-08
0,82;3,052773E-08
0,83;3,06562E-08
0,84;3,076615E-08
0,85;3,088757E-08
0,86;3,104976E-08
0,87;3,11767E-08
0,88;3,131747E-08
0,89;3,146962E-08
0,9;3,159505E-08
0,91;3,170979E-08
0,92;3,184805E-08
0,93;3,196655E-08
0,94;3,202195E-08
0,95;3,218461E-08
0,96;3,226389E-08
0,97;3,24121E-08
0,98;3,25852E-08
0,99;3,267065E-08
1;3,279321E-08
