Tensao [V];Corrente [A]
-2;-1,0848E-09
-1,98;-1,069893E-09
-1,96;-1,060717E-09
-1,94;-1,052969E-09
-1,92;-1,044419E-09
-1,9;-1,038774E-09
-1,88;-1,035354E-09
-1,86;-1,030121E-09
-1,84;-1,023275E-09
-1,82;-1,016299E-09
-1,8;-1,012459E-09
-1,78;-1,005608E-09
-1,76;-9,953729E-10
-1,74;-9,88903E-10
-1,72;-9,832105E-10
-1,7;-9,764851E-10
-1,68;-9,700312E-10
-1,66;-9,626527E-10
-1,64;-9,569475E-10
-1,62;-9,486784E-10
-1,6;-9,410384E-10
-1,58;-9,313678E-10
-1,56;-9,223211E-10
-1,54;-9,123144E-10
-1,52;-8,993094E-10
-1,5;-8,887012E-10
-1,48;-8,763812E-10
-1,46;-8,619646E-10
-1,44;-8,436314E-10
-1,42;-8,265946E-10
-1,4;-8,088362E-10
-1,38;-7,854236E-10
-1,36;-7,58018E-10
-1,34;-7,277501E-10
-1,32;-6,94669E-10
-1,3;-6,56926E-10
-1,28;-6,115211E-10
-1,26;-5,604033E-10
-1,24;-5,020953E-10
-1,22;-4,36434E-10
-1,2;-3,584488E-10
-1,18;-2,682986E-10
-1,16;-1,669902E-10
-1,14;-5,029654E-11
-1,12;8,158089E-11
-1,1;2,35451E-10
-1,08;4,069395E-10
-1,06;6,001175E-10
-1,04;8,220423E-10
-1,02;1,072582E-09
-1;1,359487E-09
-0,98;1,684642E-09
-0,96;2,05912E-09
-0,94;2,645364E-09
-0,92;2,99274E-09
-0,9;3,551845E-09
-0,88;4,216575E-09
-0,86;4,998534E-09
-0,84;5,92399E-09
-0,82;7,015958E-09
-0,8;8,319313E-09
-0,78;9,869543E-09
-0,76;1,172741E-08
-0,74;1,395545E-08
-0,72;1,662608E-08
-0,7;1,984006E-08
-0,68;2,568429E-08
-0,66;3,075809E-08
-0,64;3,69152E-08
-0,62;4,430981E-08
-0,6;5,316931E-08
-0,58;6,377135E-08
-0,56;7,642726E-08
-0,54;9,161353E-08
-0,52;1,09275E-07
-0,5;1,297497E-07
-0,48;1,531718E-07
-0,46;1,794577E-07
-0,44;2,084155E-07
-0,42;2,398663E-07
-0,4;2,736566E-07
-0,38;3,092018E-07
-0,36;3,459147E-07
-0,34;3,833551E-07
-0,32;4,212306E-07
-0,3;4,594546E-07
-0,28;4,983503E-07
-0,26;5,371583E-07
-0,24;5,761876E-07
-0,22;6,15421E-07
-0,2;6,548877E-07
-0,18;6,946365E-07
-0,16;7,346065E-07
-0,14;7,748422E-07
-0,12;8,15323E-07
-0,1;8,561657E-07
-0,08;8,973338E-07
-0,06;9,38858E-07
-0,04;9,806988E-07
-0,02;1,023288E-06
0;1,065897E-06
0,02;1,10894E-06
0,04;1,152569E-06
0,06;1,19605E-06
0,08;1,239822E-06
0,1;1,283929E-06
0,12;1,328392E-06
0,14;1,37304E-06
0,16;1,417965E-06
0,18;1,463195E-06
0,2;1,508839E-06
0,22;1,554653E-06
0,24;1,600733E-06
0,26;1,647172E-06
0,28;1,693923E-06
0,3;1,741418E-06
0,32;1,788772E-06
0,34;1,836445E-06
0,36;1,884525E-06
0,38;1,932883E-06
0,4;1,981524E-06
0,42;2,030579E-06
0,44;2,079984E-06
0,46;2,129538E-06
0,48;2,179675E-06
0,5;2,229849E-06
0,52;2,280701E-06
0,54;2,332279E-06
0,56;2,383644E-06
0,58;2,435321E-06
0,6;2,487326E-06
0,62;2,539643E-06
0,64;2,592452E-06
0,66;2,645207E-06
0,68;2,698328E-06
0,7;2,751874E-06
0,72;2,805709E-06
0,74;2,859482E-06
0,76;2,913415E-06
0,78;2,967653E-06
0,8;3,022627E-06
0,82;3,077016E-06
0,84;3,131703E-06
0,86;3,186354E-06
0,88;3,241028E-06
0,9;3,295754E-06
0,92;3,350414E-06
0,94;3,405243E-06
0,96;3,459777E-06
0,98;3,514603E-06
1;3,569178E-06
1,02;3,623953E-06
1,04;3,678477E-06
1,06;3,733503E-06
1,08;3,787875E-06
1,1;3,842037E-06
1,12;3,896085E-06
1,14;3,950005E-06
1,16;4,004068E-06
1,18;4,057614E-06
1,2;4,111296E-06
1,22;4,164708E-06
1,24;4,217527E-06
1,26;4,270361E-06
1,28;4,322955E-06
1,3;4,375485E-06
1,32;4,428154E-06
1,34;4,479891E-06
1,36;4,532076E-06
1,38;4,583878E-06
1,4;4,635194E-06
1,42;4,68622E-06
1,44;4,737359E-06
1,46;4,788137E-06
1,48;4,838585E-06
1,5;4,888768E-06
1,52;4,938908E-06
1,54;4,988731E-06
1,56;5,038818E-06
1,58;5,087898E-06
1,6;5,13702E-06
1,62;5,185932E-06
1,64;5,234347E-06
1,66;5,282757E-06
1,68;5,330508E-06
1,7;5,378414E-06
1,72;5,425602E-06
1,74;5,472958E-06
1,76;5,519985E-06
1,78;5,566872E-06
1,8;5,613286E-06
1,82;5,659985E-06
1,84;5,706239E-06
1,86;5,75186E-06
1,88;5,797429E-06
1,9;5,842578E-06
1,92;5,887564E-06
1,94;5,932518E-06
1,96;5,977168E-06
1,98;6,021132E-06
2;6,064873E-06
