Tensao [V];Corrente [A]
-2;-1,392179E-09
-1,98;-1,378387E-09
-1,96;-1,36748E-09
-1,94;-1,357732E-09
-1,92;-1,3484E-09
-1,9;-1,339421E-09
-1,88;-1,332212E-09
-1,86;-1,321218E-09
-1,84;-1,312142E-09
-1,82;-1,30234E-09
-1,8;-1,291634E-09
-1,78;-1,281171E-09
-1,76;-1,268277E-09
-1,74;-1,25729E-09
-1,72;-1,242673E-09
-1,7;-1,225449E-09
-1,68;-1,209745E-09
-1,66;-1,191094E-09
-1,64;-1,171266E-09
-1,62;-1,144766E-09
-1,6;-1,117483E-09
-1,58;-1,089554E-09
-1,56;-1,056581E-09
-1,54;-1,020987E-09
-1,52;-9,766083E-10
-1,5;-9,273436E-10
-1,48;-8,730305E-10
-1,46;-8,101086E-10
-1,44;-7,415374E-10
-1,42;-6,606257E-10
-1,4;-5,726631E-10
-1,38;-4,726604E-10
-1,36;-3,616075E-10
-1,34;-2,396389E-10
-1,32;-9,872737E-11
-1,3;5,489346E-11
-1,28;2,246941E-10
-1,26;4,1039E-10
-1,24;6,168473E-10
-1,22;8,453118E-10
-1,2;1,094912E-09
-1,18;1,369065E-09
-1,16;1,669797E-09
-1,14;2,009093E-09
-1,12;2,520314E-09
-1,1;2,80959E-09
-1,08;3,26824E-09
-1,06;3,801999E-09
-1,04;4,409994E-09
-1,02;5,105893E-09
-1;5,901325E-09
-0,98;6,824279E-09
-0,96;7,892091E-09
-0,94;9,141422E-09
-0,92;1,059589E-08
-0,9;1,228761E-08
-0,88;1,426631E-08
-0,86;1,65718E-08
-0,84;1,926197E-08
-0,82;2,395291E-08
-0,8;2,786266E-08
-0,78;3,236346E-08
-0,76;3,756986E-08
-0,74;4,359573E-08
-0,72;5,053285E-08
-0,7;5,84978E-08
-0,68;6,760767E-08
-0,66;7,795833E-08
-0,64;8,972088E-08
-0,62;1,030565E-07
-0,6;1,181548E-07
-0,58;1,350153E-07
-0,56;1,537427E-07
-0,54;1,746217E-07
-0,52;1,972035E-07
-0,5;2,21506E-07
-0,48;2,475483E-07
-0,46;2,750296E-07
-0,44;3,039078E-07
-0,42;3,340414E-07
-0,4;3,652835E-07
-0,38;3,974811E-07
-0,36;4,305032E-07
-0,34;4,642728E-07
-0,32;4,987481E-07
-0,3;5,338276E-07
-0,28;5,699004E-07
-0,26;6,060763E-07
-0,24;6,426584E-07
-0,22;6,796751E-07
-0,2;7,169982E-07
-0,18;7,546909E-07
-0,16;7,926579E-07
-0,14;8,30837E-07
-0,12;8,693121E-07
-0,1;9,080788E-07
-0,08;9,470177E-07
-0,06;9,86221E-07
-0,04;1,025635E-06
-0,02;1,065562E-06
0;1,105421E-06
0,02;1,14573E-06
0,04;1,186251E-06
0,06;1,22669E-06
0,08;1,267287E-06
0,1;1,308121E-06
0,12;1,349015E-06
0,14;1,390173E-06
0,16;1,431461E-06
0,18;1,473056E-06
0,2;1,51485E-06
0,22;1,556803E-06
0,24;1,598844E-06
0,26;1,641113E-06
0,28;1,683752E-06
0,3;1,726907E-06
0,32;1,769865E-06
0,34;1,81317E-06
0,36;1,856582E-06
0,38;1,900378E-06
0,4;1,944435E-06
0,42;1,988651E-06
0,44;2,033232E-06
0,46;2,077962E-06
0,48;2,122694E-06
0,5;2,16823E-06
0,52;2,214004E-06
0,54;2,260166E-06
0,56;2,30629E-06
0,58;2,352752E-06
0,6;2,399003E-06
0,62;2,445766E-06
0,64;2,492517E-06
0,66;2,539844E-06
0,68;2,586998E-06
0,7;2,634576E-06
0,72;2,682155E-06
0,74;2,729797E-06
0,76;2,777699E-06
0,78;2,825968E-06
0,8;2,874147E-06
0,82;2,92229E-06
0,84;2,970322E-06
0,86;3,018412E-06
0,88;3,066617E-06
0,9;3,114986E-06
0,92;3,163394E-06
0,94;3,211199E-06
0,96;3,259102E-06
0,98;3,307283E-06
1;3,355162E-06
1,02;3,403066E-06
1,04;3,450861E-06
1,06;3,498949E-06
1,08;3,546141E-06
1,1;3,593406E-06
1,12;3,640534E-06
1,14;3,687283E-06
1,16;3,734098E-06
1,18;3,780399E-06
1,2;3,826558E-06
1,22;3,872674E-06
1,24;3,918456E-06
1,26;3,964119E-06
1,28;4,009702E-06
1,3;4,054558E-06
1,32;4,100496E-06
1,34;4,144978E-06
1,36;4,189624E-06
1,38;4,233991E-06
1,4;4,278138E-06
1,42;4,322042E-06
1,44;4,366073E-06
1,46;4,409439E-06
1,48;4,45249E-06
1,5;4,49533E-06
1,52;4,538296E-06
1,54;4,580922E-06
1,56;4,623838E-06
1,58;4,665974E-06
1,6;4,707435E-06
1,62;4,749347E-06
1,64;4,790821E-06
1,66;4,831313E-06
1,68;4,87225E-06
1,7;4,912831E-06
1,72;4,953641E-06
1,74;4,993154E-06
1,76;5,033476E-06
1,78;5,072405E-06
1,8;5,111406E-06
1,82;5,150723E-06
1,84;5,18959E-06
1,86;5,227627E-06
1,88;5,265689E-06
1,9;5,303376E-06
1,92;5,341105E-06
1,94;5,378364E-06
1,96;5,415545E-06
1,98;5,452193E-06
2;5,488248E-06
