Tensao [V];Corrente [A]
-1;-2,565597E-10
-0,99;-2,509867E-10
-0,98;-2,475402E-10
-0,97;-2,433196E-10
-0,96;-2,399387E-10
-0,95;-2,356449E-10
-0,94;-2,334133E-10
-0,93;-2,31453E-10
-0,92;-2,27361E-10
-0,91;-2,244877E-10
-0,9;-2,21206E-10
-0,89;-2,170398E-10
-0,88;-2,148019E-10
-0,87;-2,118346E-10
-0,86;-2,102061E-10
-0,85;-2,055062E-10
-0,84;-2,025984E-10
-0,83;-2,013413E-10
-0,82;-1,979071E-10
-0,81;-1,934128E-10
-0,8;-1,885518E-10
-0,79;-1,873222E-10
-0,78;-1,844625E-10
-0,77;-1,78419E-10
-0,76;-1,726936E-10
-0,75;-1,689164E-10
-0,74;-1,674661E-10
-0,73;-1,635156E-10
-0,72;-1,568973E-10
-0,71;-1,525986E-10
-0,7;-1,459508E-10
-0,69;-1,39216E-10
-0,68;-1,298447E-10
-0,67;-1,214506E-10
-0,66;-1,149326E-10
-0,65;-1,042337E-10
-0,64;-9,337628E-11
-0,63;-8,183398E-11
-0,62;-7,039699E-11
-0,61;-5,752706E-11
-0,6;-3,874118E-11
-0,59;-1,983263E-11
-0,58;-6,801147E-13
-0,57;2,233533E-11
-0,56;5,162479E-11
-0,55;8,635227E-11
-0,54;1,239889E-10
-0,53;1,702637E-10
-0,52;2,218045E-10
-0,51;2,791141E-10
-0,5;3,473654E-10
-0,49;4,193109E-10
-0,48;5,114805E-10
-0,47;6,197646E-10
-0,46;7,429228E-10
-0,45;8,817554E-10
-0,44;1,042308E-09
-0,43;1,221424E-09
-0,42;1,421753E-09
-0,41;1,647053E-09
-0,4;1,901831E-09
-0,39;2,280498E-09
-0,38;2,510417E-09
-0,37;2,850309E-09
-0,36;3,234885E-09
-0,35;3,662084E-09
-0,34;4,137003E-09
-0,33;4,658043E-09
-0,32;5,228237E-09
-0,31;5,85368E-09
-0,3;6,533758E-09
-0,29;7,275737E-09
-0,28;8,087078E-09
-0,27;8,961432E-09
-0,26;9,896872E-09
-0,25;1,089457E-08
-0,24;1,195661E-08
-0,23;1,308046E-08
-0,22;1,427042E-08
-0,21;1,552841E-08
-0,2;1,684401E-08
-0,19;1,821885E-08
-0,18;1,965366E-08
-0,17;2,190028E-08
-0,16;2,345492E-08
-0,15;2,504631E-08
-0,14;2,670312E-08
-0,13;2,843063E-08
-0,12;3,016017E-08
-0,11;3,190603E-08
-0,1;3,367068E-08
-0,09;3,546358E-08
-0,08;3,723034E-08
-0,07;3,89668E-08
-0,06;4,071671E-08
-0,05;4,245291E-08
-0,04;4,417325E-08
-0,03;4,585684E-08
-0,02;4,755116E-08
-0,01;4,921462E-08
0;5,085542E-08
0,01;5,246995E-08
0,02;5,405919E-08
0,03;5,562758E-08
0,04;5,717819E-08
0,05;5,871311E-08
0,06;6,019326E-08
0,07;6,166031E-08
0,08;6,312816E-08
0,09;6,457133E-08
0,1;6,599186E-08
0,11;6,736877E-08
0,12;6,874863E-08
0,13;7,013951E-08
0,14;7,147852E-08
0,15;7,280267E-08
0,16;7,410127E-08
0,17;7,540971E-08
0,18;7,66609E-08
0,19;7,791056E-08
0,2;7,913806E-08
0,21;8,037141E-08
0,22;8,158481E-08
0,23;8,275654E-08
0,24;8,393786E-08
0,25;8,510006E-08
0,26;8,625567E-08
0,27;8,739135E-08
0,28;8,85157E-08
0,29;8,964174E-08
0,3;9,07575E-08
0,31;9,183324E-08
0,32;9,291316E-08
0,33;9,397908E-08
0,34;9,506563E-08
0,35;9,612325E-08
0,36;9,714078E-08
0,37;9,815176E-08
0,38;9,918165E-08
0,39;1,001928E-07
0,4;1,011697E-07
0,41;1,02157E-07
0,42;1,031512E-07
0,43;1,041286E-07
0,44;1,050568E-07
0,45;1,0599E-07
0,46;1,06959E-07
0,47;1,078782E-07
0,48;1,087655E-07
0,49;1,096565E-07
0,5;1,105753E-07
0,51;1,114713E-07
0,52;1,123231E-07
0,53;1,131825E-07
0,54;1,140646E-07
0,55;1,149498E-07
0,56;1,157982E-07
0,57;1,166143E-07
0,58;1,174489E-07
0,59;1,182647E-07
0,6;1,190923E-07
0,61;1,198937E-07
0,62;1,207033E-07
0,63;1,215391E-07
0,64;1,223177E-07
0,65;1,231154E-07
0,66;1,238851E-07
0,67;1,246799E-07
0,68;1,254525E-07
0,69;1,262086E-07
0,7;1,269621E-07
0,71;1,277504E-07
0,72;1,285128E-07
0,73;1,292467E-07
0,74;1,299904E-07
0,75;1,30744E-07
0,76;1,314744E-07
0,77;1,321759E-07
0,78;1,328967E-07
0,79;1,336019E-07
0,8;1,343439E-07
0,81;1,350323E-07
0,82;1,356611E-07
0,83;1,363143E-07
0,84;1,369914E-07
0,85;1,376878E-07
0,86;1,383828E-07
0,87;1,390335E-07
0,88;1,397061E-07
0,89;1,403459E-07
0,9;1,40952E-07
0,91;1,415849E-07
0,92;1,422326E-07
0,93;1,428766E-07
0,94;1,434695E-07
0,95;1,4407E-07
0,96;1,446655E-07
0,97;1,452569E-07
0,98;1,458219E-07
0,99;1,463805E-07
1;1,469646E-07
