Tensao [V];Corrente [A]
-1;-3,45359E-11
-0,99;-3,251597E-11
-0,98;-3,192894E-11
-0,97;-3,163542E-11
-0,96;-3,133571E-11
-0,95;-3,056293E-11
-0,94;-2,994492E-11
-0,93;-2,997339E-11
-0,92;-2,947679E-11
-0,91;-2,86693E-11
-0,9;-2,838199E-11
-0,89;-2,943964E-11
-0,88;-2,854794E-11
-0,87;-2,602892E-11
-0,86;-2,573293E-11
-0,85;-2,502205E-11
-0,84;-2,530317E-11
-0,83;-2,476568E-11
-0,82;-2,465051E-11
-0,81;-2,467156E-11
-0,8;-2,389627E-11
-0,79;-2,36523E-11
-0,78;-2,317055E-11
-0,77;-2,295629E-11
-0,76;-2,23544E-11
-0,75;-2,200763E-11
-0,74;-2,267022E-11
-0,73;-2,162495E-11
-0,72;-1,99295E-11
-0,71;-1,866752E-11
-0,7;-1,845204E-11
-0,69;-1,823653E-11
-0,68;-1,679868E-11
-0,67;-1,687175E-11
-0,66;-1,609523E-11
-0,65;-1,657823E-11
-0,64;-1,687794E-11
-0,63;-1,59751E-11
-0,62;-1,572494E-11
-0,61;-1,516391E-11
-0,6;-1,412608E-11
-0,59;-1,38301E-11
-0,58;-1,328764E-11
-0,57;-1,307711E-11
-0,56;-1,267832E-11
-0,55;-1,248017E-11
-0,54;-1,109682E-11
-0,53;-1,089246E-11
-0,52;-1,092961E-11
-0,51;-9,828621E-12
-0,5;-9,292373E-12
-0,49;-8,779651E-12
-0,48;-8,576543E-12
-0,47;-8,556727E-12
-0,46;-8,749924E-12
-0,45;-8,728871E-12
-0,44;-8,039053E-12
-0,43;-5,82964E-12
-0,42;-5,827165E-12
-0,41;-6,071141E-12
-0,4;-5,718179E-12
-0,39;-3,082736E-12
-0,38;-2,137791E-12
-0,37;-3,529818E-12
-0,36;-4,250606E-12
-0,35;-2,914306E-12
-0,34;-4,089014E-13
-0,33;-1,246099E-12
-0,32;-1,369946E-12
-0,31;-1,127207E-12
-0,3;8,320436E-13
-0,29;1,841399E-12
-0,28;8,270893E-13
-0,27;1,220924E-12
-0,26;1,883506E-12
-0,25;3,245827E-12
-0,24;3,473703E-12
-0,23;3,811805E-12
-0,22;4,785248E-12
-0,21;3,678053E-12
-0,2;3,877445E-12
-0,19;4,725798E-12
-0,18;6,832444E-12
-0,17;7,390992E-12
-0,16;7,041745E-12
-0,15;8,69015E-12
-0,14;9,900138E-12
-0,13;1,043887E-11
-0,12;9,344061E-12
-0,11;8,759503E-12
-0,1;1,000664E-11
-0,09;1,163895E-11
-0,08;1,200057E-11
-0,07;1,230525E-11
-0,06;1,269785E-11
-0,05;1,273004E-11
-0,04;1,268793E-11
-0,03;1,358335E-11
-0,02;1,443418E-11
-0,01;1,491347E-11
0;1,460509E-11
0,01;1,607143E-11
0,02;1,69458E-11
0,03;1,718854E-11
0,04;1,723435E-11
0,05;1,827097E-11
0,06;1,866975E-11
0,07;1,90772E-11
0,08;1,922459E-11
0,09;1,958126E-11
0,1;2,044696E-11
0,11;2,060795E-11
0,12;2,081479E-11
0,13;2,166932E-11
0,14;2,106248E-11
0,15;2,135723E-11
0,16;2,175849E-11
0,17;2,379209E-11
0,18;2,420572E-11
0,19;2,447818E-11
0,2;2,511847E-11
0,21;2,547639E-11
0,22;2,569313E-11
0,23;2,60981E-11
0,24;2,5303E-11
0,25;2,533273E-11
0,26;2,617737E-11
0,27;2,766848E-11
0,28;2,832363E-11
0,29;2,851684E-11
0,3;2,855028E-11
0,31;2,898996E-11
0,32;3,028662E-11
0,33;3,02544E-11
0,34;3,082908E-11
0,35;3,158084E-11
0,36;3,197836E-11
0,37;3,207373E-11
0,38;3,21406E-11
0,39;3,327874E-11
0,4;3,377415E-11
0,41;3,43587E-11
0,42;3,410358E-11
0,43;3,502129E-11
0,44;3,550058E-11
0,45;3,547459E-11
0,46;3,604305E-11
0,47;3,724559E-11
0,48;3,818062E-11
0,49;3,839983E-11
0,5;3,822768E-11
0,51;3,922465E-11
0,52;4,048295E-11
0,53;3,965813E-11
0,54;4,002223E-11
0,55;4,07975E-11
0,56;4,185891E-11
0,57;4,195426E-11
0,58;4,264161E-11
0,59;4,294377E-11
0,6;4,373393E-11
0,61;4,317788E-11
0,62;4,287693E-11
0,63;4,461203E-11
0,64;4,557183E-11
0,65;4,588515E-11
0,66;4,669263E-11
0,67;4,674836E-11
0,68;4,734905E-11
0,69;4,738991E-11
0,7;4,786427E-11
0,71;4,8538E-11
0,72;4,938014E-11
0,73;4,959311E-11
0,74;4,951886E-11
0,75;5,093934E-11
0,76;5,17258E-11
0,77;5,134679E-11
0,78;5,157842E-11
0,79;5,221128E-11
0,8;5,225961E-11
0,81;5,274755E-11
0,82;5,319462E-11
0,83;5,457674E-11
0,84;5,502506E-11
0,85;5,541766E-11
0,86;5,41482E-11
0,87;5,570501E-11
0,88;5,695092E-11
0,89;5,773366E-11
0,9;5,848042E-11
0,91;5,910458E-11
0,92;5,928541E-11
0,93;5,91182E-11
0,94;5,94501E-11
0,95;5,967181E-11
0,96;5,986253E-11
0,97;6,026629E-11
0,98;5,912938E-11
0,99;5,996037E-11
1;6,082736E-11
