Tensao [V];Corrente [A]
-1;-1,923107E-10
-0,99;-1,854879E-10
-0,98;-1,811826E-10
-0,97;-1,811159E-10
-0,96;-1,758722E-10
-0,95;-1,738546E-10
-0,94;-1,713218E-10
-0,93;-1,663182E-10
-0,92;-1,652419E-10
-0,91;-1,648134E-10
-0,9;-1,620416E-10
-0,89;-1,583535E-10
-0,88;-1,580265E-10
-0,87;-1,570271E-10
-0,86;-1,534688E-10
-0,85;-1,525139E-10
-0,84;-1,497917E-10
-0,83;-1,459932E-10
-0,82;-1,44528E-10
-0,81;-1,411036E-10
-0,8;-1,38873E-10
-0,79;-1,379022E-10
-0,78;-1,360332E-10
-0,77;-1,335141E-10
-0,76;-1,300699E-10
-0,75;-1,27682E-10
-0,74;-1,256223E-10
-0,73;-1,238662E-10
-0,72;-1,199043E-10
-0,71;-1,171498E-10
-0,7;-1,149119E-10
-0,69;-1,145528E-10
-0,68;-1,11885E-10
-0,67;-1,065124E-10
-0,66;-1,045989E-10
-0,65;-1,022135E-10
-0,64;-9,931665E-11
-0,63;-9,413104E-11
-0,62;-9,192163E-11
-0,61;-9,04701E-11
-0,6;-8,595696E-11
-0,59;-8,416244E-11
-0,58;-7,878486E-11
-0,57;-7,204494E-11
-0,56;-6,788362E-11
-0,55;-6,307822E-11
-0,54;-5,903077E-11
-0,53;-5,288165E-11
-0,52;-4,764155E-11
-0,51;-3,933494E-11
-0,5;-3,142959E-11
-0,49;-2,372243E-11
-0,48;-1,499224E-11
-0,47;-4,951727E-12
-0,46;8,507126E-12
-0,45;2,117337E-11
-0,44;3,498156E-11
-0,43;5,219557E-11
-0,42;7,296048E-11
-0,41;9,614289E-11
-0,4;1,187791E-10
-0,39;1,474816E-10
-0,38;1,816471E-10
-0,37;2,185362E-10
-0,36;2,616118E-10
-0,35;3,101255E-10
-0,34;3,664652E-10
-0,33;4,282038E-10
-0,32;4,998825E-10
-0,31;5,838982E-10
-0,3;6,801543E-10
-0,29;7,891518E-10
-0,28;9,10285E-10
-0,27;1,044303E-09
-0,26;1,204658E-09
-0,25;1,372567E-09
-0,24;1,556414E-09
-0,23;1,767435E-09
-0,22;2,006797E-09
-0,21;2,355542E-09
-0,2;2,574008E-09
-0,19;2,894525E-09
-0,18;3,247893E-09
-0,17;3,625602E-09
-0,16;4,040687E-09
-0,15;4,48811E-09
-0,14;4,959249E-09
-0,13;5,445595E-09
-0,12;5,964568E-09
-0,11;6,505856E-09
-0,1;7,05977E-09
-0,09;7,614201E-09
-0,08;8,186389E-09
-0,07;8,765947E-09
-0,06;9,347518E-09
-0,05;9,921993E-09
-0,04;1,050481E-08
-0,03;1,108111E-08
-0,02;1,166192E-08
-0,01;1,223368E-08
0;1,280488E-08
0,01;1,338486E-08
0,02;1,393419E-08
0,03;1,448465E-08
0,04;1,503148E-08
0,05;1,556199E-08
0,06;1,608978E-08
0,07;1,660884E-08
0,08;1,711657E-08
0,09;1,763055E-08
0,1;1,811796E-08
0,11;1,859804E-08
0,12;1,907595E-08
0,13;1,954183E-08
0,14;1,99984E-08
0,15;2,045389E-08
0,16;2,089457E-08
0,17;2,151717E-08
0,18;2,197776E-08
0,19;2,240617E-08
0,2;2,282827E-08
0,21;2,32392E-08
0,22;2,363514E-08
0,23;2,401234E-08
0,24;2,438603E-08
0,25;2,476109E-08
0,26;2,511288E-08
0,27;2,547195E-08
0,28;2,582184E-08
0,29;2,617526E-08
0,3;2,650689E-08
0,31;2,683767E-08
0,32;2,715814E-08
0,33;2,746363E-08
0,34;2,776457E-08
0,35;2,80605E-08
0,36;2,837604E-08
0,37;2,867011E-08
0,38;2,893781E-08
0,39;2,915573E-08
0,4;2,942698E-08
0,41;2,967323E-08
0,42;2,995039E-08
0,43;3,019978E-08
0,44;3,044712E-08
0,45;3,068732E-08
0,46;3,094572E-08
0,47;3,119272E-08
0,48;3,143727E-08
0,49;3,168251E-08
0,5;3,193412E-08
0,51;3,20275E-08
0,52;3,224416E-08
0,53;3,247603E-08
0,54;3,272327E-08
0,55;3,294318E-08
0,56;3,319773E-08
0,57;3,355819E-08
0,58;3,378983E-08
0,59;3,39608E-08
0,6;3,420854E-08
0,61;3,446998E-08
0,62;3,464726E-08
0,63;3,462703E-08
0,64;3,493801E-08
0,65;3,533773E-08
0,66;3,52046E-08
0,67;3,543397E-08
0,68;3,561658E-08
0,69;3,576009E-08
0,7;3,598293E-08
0,71;3,6191E-08
0,72;3,640062E-08
0,73;3,659175E-08
0,74;3,679556E-08
0,75;3,699814E-08
0,76;3,723289E-08
0,77;3,784878E-08
0,78;3,783958E-08
0,79;3,798189E-08
0,8;3,788425E-08
0,81;3,797134E-08
0,82;3,80117E-08
0,83;3,817566E-08
0,84;3,832774E-08
0,85;3,854594E-08
0,86;3,869314E-08
0,87;3,88773E-08
0,88;3,909459E-08
0,89;3,928725E-08
0,9;3,944565E-08
0,91;3,950491E-08
0,92;3,967236E-08
0,93;3,986183E-08
0,94;4,004426E-08
0,95;4,023225E-08
0,96;4,054579E-08
0,97;4,094564E-08
0,98;4,107081E-08
0,99;4,102012E-08
1;4,108364E-08
