Tensao [V];Corrente [A]
-10;-1,870289E-09
-9,75;-1,731746E-09
-9,5;-1,641998E-09
-9,25;-1,570425E-09
-9;-1,504357E-09
-8,75;-1,442364E-09
-8,5;-1,385515E-09
-8,25;-1,331277E-09
-8;-1,281576E-09
-7,75;-1,228014E-09
-7,5;-1,17346E-09
-7,25;-1,125953E-09
-7;-1,082727E-09
-6,75;-1,035585E-09
-6,5;-9,893252E-10
-6,25;-9,423853E-10
-6;-8,953011E-10
-5,75;-8,494349E-10
-5,5;-8,062414E-10
-5,25;-7,639458E-10
-5;-7,202416E-10
-4,75;-6,763722E-10
-4,5;-6,332155E-10
-4,25;-5,891734E-10
-4;-5,463258E-10
-3,75;-5,007123E-10
-3,5;-4,584434E-10
-3,25;-4,124349E-10
-3;-3,684906E-10
-2,75;-3,222554E-10
-2,5;-2,78349E-10
-2,25;-2,344133E-10
-2;-1,887761E-10
-1,75;-1,374508E-10
-1,5;-7,607305E-11
-1,25;2,357967E-11
-1;3,206887E-10
-0,75;1,847654E-09
-0,5;1,652768E-08
-0,25;9,529117E-08
0;2,322729E-07
0,25;3,699236E-07
0,5;4,988748E-07
0,75;6,156629E-07
1;7,181037E-07
1,25;8,021003E-07
1,5;8,671673E-07
1,75;9,187754E-07
2;9,617273E-07
2,25;9,987232E-07
2,5;1,030133E-06
2,75;1,057003E-06
3;1,080702E-06
3,25;1,102385E-06
3,5;1,121949E-06
3,75;1,139174E-06
4;1,154636E-06
4,25;1,169215E-06
4,5;1,183519E-06
4,75;1,197811E-06
5;1,212211E-06
5,25;1,226593E-06
5,5;1,240999E-06
5,75;1,255566E-06
6;1,26997E-06
6,25;1,284185E-06
6,5;1,297995E-06
6,75;1,311479E-06
7;1,324464E-06
7,25;1,336965E-06
7,5;1,348972E-06
7,75;1,360426E-06
8;1,371411E-06
8,25;1,381824E-06
8,5;1,391718E-06
8,75;1,401328E-06
9;1,410511E-06
9,25;1,419273E-06
9,5;1,427648E-06
9,75;1,435716E-06
10;1,443601E-06
