Tensao [V];Corrente [A]
-10;-2,127009E-09
-9,75;-2,015562E-09
-9,5;-1,872857E-09
-9,25;-1,785234E-09
-9;-1,719304E-09
-8,75;-1,661406E-09
-8,5;-1,609147E-09
-8,25;-1,560275E-09
-8;-1,513079E-09
-7,75;-1,467238E-09
-7,5;-1,420774E-09
-7,25;-1,374741E-09
-7;-1,330067E-09
-6,75;-1,28945E-09
-6,5;-1,247588E-09
-6,25;-1,20365E-09
-6;-1,160897E-09
-5,75;-1,120791E-09
-5,5;-1,082606E-09
-5,25;-1,044257E-09
-5;-1,000405E-09
-4,75;-9,576118E-10
-4,5;-9,182781E-10
-4,25;-8,750318E-10
-4;-8,307227E-10
-3,75;-7,886888E-10
-3,5;-7,474304E-10
-3,25;-7,067166E-10
-3;-6,658778E-10
-2,75;-6,255231E-10
-2,5;-5,826735E-10
-2,25;-5,348038E-10
-2;-4,887597E-10
-1,75;-4,343993E-10
-1,5;-3,420104E-10
-1,25;-8,972904E-11
-1;9,291866E-10
-0,75;9,749074E-09
-0,5;5,964894E-08
-0,25;2,914011E-07
0;6,099473E-07
0,25;9,516726E-07
0,5;1,315002E-06
0,75;1,697527E-06
1;2,082907E-06
1,25;2,439623E-06
1,5;2,755951E-06
1,75;3,020157E-06
2;3,229676E-06
2,25;3,394195E-06
2,5;3,528987E-06
2,75;3,642503E-06
3;3,735395E-06
3,25;3,811258E-06
3,5;3,875904E-06
3,75;3,932928E-06
4;3,984621E-06
4,25;4,031127E-06
4,5;4,073961E-06
4,75;4,115887E-06
5;4,157075E-06
5,25;4,198862E-06
5,5;4,241643E-06
5,75;4,285715E-06
6;4,330723E-06
6,25;4,37616E-06
6,5;4,421445E-06
6,75;4,46678E-06
7;4,510913E-06
7,25;4,553542E-06
7,5;4,594831E-06
7,75;4,634751E-06
8;4,673037E-06
8,25;4,709841E-06
8,5;4,744669E-06
8,75;4,778295E-06
9;4,81039E-06
9,25;4,841009E-06
9,5;4,87052E-06
9,75;4,898443E-06
10;4,92471E-06
