Tensao [V];Corrente [A]
-10;-1,071209E-09
-9,75;-1,004496E-09
-9,5;-9,607594E-10
-9,25;-9,230062E-10
-9;-8,897372E-10
-8,75;-8,572394E-10
-8,5;-8,281317E-10
-8,25;-7,990688E-10
-8;-7,691733E-10
-7,75;-7,365634E-10
-7,5;-7,092421E-10
-7,25;-6,81506E-10
-7;-6,540244E-10
-6,75;-6,222407E-10
-6,5;-5,941453E-10
-6,25;-5,663792E-10
-6;-5,371865E-10
-5,75;-5,059139E-10
-5,5;-4,795648E-10
-5,25;-4,520418E-10
-5;-4,226675E-10
-4,75;-3,909624E-10
-4,5;-3,621788E-10
-4,25;-3,346532E-10
-4;-3,049867E-10
-3,75;-2,6983E-10
-3,5;-2,389447E-10
-3,25;-2,097956E-10
-3;-1,795432E-10
-2,75;-1,428051E-10
-2,5;-1,108759E-10
-2,25;-7,678927E-11
-2;-4,145548E-11
-1,75;-9,804582E-14
-1,5;3,933034E-11
-1,25;8,075758E-11
-1;1,253799E-10
-0,75;1,791582E-10
-0,5;2,61734E-10
-0,25;7,604671E-10
0;3,142629E-09
0,25;4,666374E-09
0,5;6,80596E-09
0,75;8,680948E-09
1;1,02503E-08
1,25;1,157922E-08
1,5;1,268701E-08
1,75;1,361385E-08
2;1,439916E-08
2,25;1,510576E-08
2,5;1,575652E-08
2,75;1,63622E-08
3;1,690941E-08
3,25;1,741242E-08
3,5;1,788092E-08
3,75;1,830337E-08
4;1,86847E-08
4,25;1,904146E-08
4,5;1,938464E-08
4,75;1,969841E-08
5;1,998512E-08
5,25;2,024967E-08
5,5;2,04972E-08
5,75;2,07206E-08
6;2,092126E-08
6,25;2,117822E-08
6,5;2,135988E-08
6,75;2,152065E-08
7;2,166346E-08
7,25;2,18099E-08
7,5;2,194817E-08
7,75;2,207525E-08
8;2,22042E-08
8,25;2,233466E-08
8,5;2,246563E-08
8,75;2,258991E-08
9;2,270479E-08
9,25;2,282329E-08
9,5;2,294484E-08
9,75;2,306273E-08
10;2,317205E-08
