Tensao [V];Corrente [A]
-10;-1,114415E-09
-9,75;-1,040197E-09
-9,5;-9,925474E-10
-9,25;-9,566052E-10
-9;-9,217342E-10
-8,75;-8,830284E-10
-8,5;-8,514104E-10
-8,25;-8,22508E-10
-8;-7,929279E-10
-7,75;-7,621399E-10
-7,5;-7,329204E-10
-7,25;-7,065603E-10
-7;-6,792886E-10
-6,75;-6,479246E-10
-6,5;-6,188565E-10
-6,25;-5,908451E-10
-6;-5,624032E-10
-5,75;-5,299175E-10
-5,5;-4,978817E-10
-5,25;-4,688298E-10
-5;-4,381104E-10
-4,75;-4,055853E-10
-4,5;-3,75672E-10
-4,25;-3,467282E-10
-4;-3,171937E-10
-3,75;-2,831713E-10
-3,5;-2,485852E-10
-3,25;-2,167524E-10
-3;-1,846645E-10
-2,75;-1,459581E-10
-2,5;-1,077547E-10
-2,25;-7,050101E-11
-2;-2,918907E-11
-1,75;1,82831E-11
-1,5;6,574068E-11
-1,25;1,145407E-10
-1;1,731518E-10
-0,75;2,86385E-10
-0,5;5,878013E-10
-0,25;1,399842E-09
0;3,362447E-09
0,25;4,434822E-09
0,5;5,933432E-09
0,75;7,314375E-09
1;8,543822E-09
1,25;9,616648E-09
1,5;1,054812E-08
1,75;1,135621E-08
2;1,206413E-08
2,25;1,26881E-08
2,5;1,325988E-08
2,75;1,378494E-08
3;1,425505E-08
3,25;1,467736E-08
3,5;1,50724E-08
3,75;1,545052E-08
4;1,580299E-08
4,25;1,613474E-08
4,5;1,645168E-08
4,75;1,675567E-08
5;1,703168E-08
5,25;1,728412E-08
5,5;1,75213E-08
5,75;1,774431E-08
6;1,794846E-08
6,25;1,813499E-08
6,5;1,830946E-08
6,75;1,847723E-08
7;1,863705E-08
7,25;1,87881E-08
7,5;1,893169E-08
7,75;1,907236E-08
8;1,921016E-08
8,25;1,934474E-08
8,5;1,947348E-08
8,75;1,959786E-08
9;1,97197E-08
9,25;1,983987E-08
9,5;1,995718E-08
9,75;2,006921E-08
10;2,017876E-08
