Tensao [V];Corrente [A]
-10;-1,148454E-09
-9,75;-1,071982E-09
-9,5;-1,015288E-09
-9,25;-9,728406E-10
-9;-9,367833E-10
-8,75;-9,020623E-10
-8,5;-8,665405E-10
-8,25;-8,342612E-10
-8;-8,039767E-10
-7,75;-7,729991E-10
-7,5;-7,400776E-10
-7,25;-7,08771E-10
-7;-6,796025E-10
-6,75;-6,499852E-10
-6,5;-6,182152E-10
-6,25;-5,869756E-10
-6;-5,574993E-10
-5,75;-5,272767E-10
-5,5;-4,942894E-10
-5,25;-4,621012E-10
-5;-4,335972E-10
-4,75;-4,036086E-10
-4,5;-3,689047E-10
-4,25;-3,371746E-10
-4;-3,080269E-10
-3,75;-2,761529E-10
-3,5;-2,395049E-10
-3,25;-2,053089E-10
-3;-1,720978E-10
-2,75;-1,390028E-10
-2,5;-1,005517E-10
-2,25;-5,99978E-11
-2;-1,848023E-11
-1,75;2,291117E-11
-1,5;7,196141E-11
-1,25;1,251381E-10
-1;1,874298E-10
-0,75;3,147775E-10
-0,5;6,940825E-10
-0,25;1,724182E-09
0;4,274302E-09
0,25;5,606066E-09
0,5;7,463795E-09
0,75;9,181389E-09
1;1,071798E-08
1,25;1,206687E-08
1,5;1,322511E-08
1,75;1,423368E-08
2;1,512484E-08
2,25;1,592604E-08
2,5;1,66512E-08
2,75;1,731989E-08
3;1,793373E-08
3,25;1,848062E-08
3,5;1,898138E-08
3,75;1,945519E-08
4;1,991091E-08
4,25;2,033556E-08
4,5;2,0736E-08
4,75;2,124629E-08
5;2,16041E-08
5,25;2,191988E-08
5,5;2,221051E-08
5,75;2,247006E-08
6;2,271691E-08
6,25;2,294174E-08
6,5;2,31508E-08
6,75;2,335515E-08
7;2,35402E-08
7,25;2,372653E-08
7,5;2,390935E-08
7,75;2,407767E-08
8;2,424361E-08
8,25;2,440931E-08
8,5;2,457287E-08
8,75;2,472573E-08
9;2,48747E-08
9,25;2,502325E-08
9,5;2,517135E-08
9,75;2,531592E-08
10;2,544902E-08
