Tensao [V];Corrente [A]
-10;-7,779933E-10
-9,75;-7,344423E-10
-9,5;-7,111361E-10
-9,25;-6,920897E-10
-9;-6,73649E-10
-8,75;-6,565961E-10
-8,5;-6,395848E-10
-8,25;-6,225039E-10
-8;-6,057873E-10
-7,75;-5,886536E-10
-7,5;-5,713618E-10
-7,25;-5,539313E-10
-7;-5,356371E-10
-6,75;-5,17553E-10
-6,5;-4,984995E-10
-6,25;-4,78631E-10
-6;-4,595406E-10
-5,75;-4,408036E-10
-5,5;-4,200615E-10
-5,25;-3,973504E-10
-5;-3,75927E-10
-4,75;-3,540385E-10
-4,5;-3,313649E-10
-4,25;-3,059372E-10
-4;-2,817692E-10
-3,75;-2,568205E-10
-3,5;-2,31238E-10
-3,25;-2,025022E-10
-3;-1,744959E-10
-2,75;-1,466731E-10
-2,5;-1,166346E-10
-2,25;-8,234573E-11
-2;-4,913558E-11
-1,75;-1,478848E-11
-1,5;2,24518E-11
-1,25;6,821039E-11
-1;1,171183E-10
-0,75;1,815862E-10
-0,5;2,948086E-10
-0,25;5,037623E-10
0;8,57073E-10
0,25;1,111186E-09
0,5;1,423279E-09
0,75;1,725532E-09
1;2,003293E-09
1,25;2,265705E-09
1,5;2,444456E-09
1,75;2,636518E-09
2;2,812748E-09
2,25;2,975328E-09
2,5;3,121107E-09
2,75;3,254332E-09
3;3,378585E-09
3,25;3,492712E-09
3,5;3,599404E-09
3,75;3,697732E-09
4;3,792559E-09
4,25;3,883142E-09
4,5;3,968265E-09
4,75;4,047604E-09
5;4,123896E-09
5,25;4,197144E-09
5,5;4,265855E-09
5,75;4,327222E-09
6;4,386914E-09
6,25;4,442499E-09
6,5;4,496544E-09
6,75;4,547475E-09
7;4,59578E-09
7,25;4,642102E-09
7,5;4,687425E-09
7,75;4,730004E-09
8;4,772785E-09
8,25;4,813069E-09
8,5;4,851811E-09
8,75;4,890236E-09
9;4,929449E-09
9,25;4,966231E-09
9,5;5,001706E-09
9,75;5,036912E-09
10;5,07235E-09
