Tensao [V];Corrente [A]
-10;-1,026579E-09
-9,75;-9,69744E-10
-9,5;-9,336587E-10
-9,25;-9,028217E-10
-9;-8,737133E-10
-8,75;-8,464094E-10
-8,5;-8,200948E-10
-8,25;-7,937794E-10
-8;-7,669279E-10
-7,75;-7,38833E-10
-7,5;-7,111015E-10
-7,25;-6,851708E-10
-7;-6,57244E-10
-6,75;-6,292455E-10
-6,5;-6,007863E-10
-6,25;-5,733945E-10
-6;-5,453039E-10
-5,75;-5,156969E-10
-5,5;-4,870707E-10
-5,25;-4,601579E-10
-5;-4,322845E-10
-4,75;-4,006201E-10
-4,5;-3,694524E-10
-4,25;-3,427737E-10
-4;-3,136631E-10
-3,75;-2,838017E-10
-3,5;-2,518194E-10
-3,25;-2,216756E-10
-3;-1,903987E-10
-2,75;-1,552556E-10
-2,5;-1,204803E-10
-2,25;-8,510317E-11
-2;-4,908565E-11
-1,75;-6,272898E-12
-1,5;3,675943E-11
-1,25;8,051636E-11
-1;1,288964E-10
-0,75;1,823132E-10
-0,5;2,858278E-10
-0,25;8,426235E-10
0;2,981174E-09
0,25;4,219519E-09
0,5;5,948445E-09
0,75;7,469966E-09
1;8,766556E-09
1,25;9,874818E-09
1,5;1,081251E-08
1,75;1,161089E-08
2;1,229853E-08
2,25;1,291501E-08
2,5;1,349018E-08
2,75;1,40291E-08
3;1,451227E-08
3,25;1,495225E-08
3,5;1,536706E-08
3,75;1,574947E-08
4;1,609415E-08
4,25;1,641365E-08
4,5;1,672061E-08
4,75;1,700795E-08
5;1,726283E-08
5,25;1,74942E-08
5,5;1,770842E-08
5,75;1,790348E-08
6;1,808098E-08
6,25;1,824096E-08
6,5;1,839271E-08
6,75;1,853362E-08
7;1,866535E-08
7,25;1,878914E-08
7,5;1,890565E-08
7,75;1,901979E-08
8;1,913103E-08
8,25;1,923811E-08
8,5;1,934251E-08
8,75;1,944364E-08
9;1,954539E-08
9,25;1,964187E-08
9,5;1,97374E-08
9,75;1,983014E-08
10;1,992242E-08
